"","query","usagekey","scientificname","rank","status","matchtype","canonicalname","confidence","kingdom","phylum","order","family","genus","species","kingdomkey","phylumkey","classkey","orderkey","familykey","genuskey","specieskey","synonym","class","acceptedusagekey","note"
"685","Helostoma temminkii",2392010,"Helostoma temminkii Cuvier, 1829","species","SYNONYM","EXACT","Helostoma temminkii",98,"Animalia","Chordata","Perciformes","Helostomatidae","Helostoma","Helostoma temminckii",1,44,204,587,8534,2392009,2392012,TRUE,"Actinopterygii",2392012,NA
"686","Helostoma temminkii",2392012,"Helostoma temminckii Cuvier, 1829","species","ACCEPTED","FUZZY","Helostoma temminckii",92,"Animalia","Chordata","Perciformes","Helostomatidae","Helostoma","Helostoma temminckii",1,44,204,587,8534,2392009,2392012,FALSE,"Actinopterygii",NA,"Similarity: name=95; authorship=0; classification=-2; rank=5; status=1"
"687","Helostoma temminkii",2392011,"Helostoma temmincki Cuvier, 1829","species","SYNONYM","FUZZY","Helostoma temmincki",92,"Animalia","Chordata","Perciformes","Helostomatidae","Helostoma","Helostoma temminckii",1,44,204,587,8534,2392009,2392012,TRUE,"Actinopterygii",2392012,"Similarity: name=95; authorship=0; classification=-2; rank=5; status=0"
"697","Coranthus polyacanthus",2396882,"Coranthus polyacanthus (Vaillant, 1877)","species","SYNONYM","EXACT","Coranthus polyacanthus",98,"Animalia","Chordata","Perciformes","Apogonidae","Amioides","Amioides polyacanthus",1,44,204,587,4236,4817316,7386345,TRUE,"Actinopterygii",7386345,NA
"721","Apogon cathetogrammus",5211875,"Apogon cathetogrammus (Tanaka, 1917)","species","SYNONYM","EXACT","Apogon cathetogrammus",98,"Animalia","Chordata","Perciformes","Apogonidae","Apogonichthyoides","Apogonichthyoides cathetogramma",1,44,204,587,4236,2397451,8137922,TRUE,"Actinopterygii",8137922,NA
"722","Apogon cathetogrammus",5211873,"Apogon cathetogramma (Tanaka, 1917)","species","SYNONYM","FUZZY","Apogon cathetogramma",94,"Animalia","Chordata","Perciformes","Apogonidae","Apogonichthyoides","Apogonichthyoides cathetogramma",1,44,204,587,4236,2397451,8137922,TRUE,"Actinopterygii",8137922,"Similarity: name=100; authorship=0; classification=-2; rank=5; status=0"
"729","Brephamia parvula",4824066,"Brephamia Jordan, 1922","genus","SYNONYM","HIGHERRANK","Brephamia",94,"Animalia","Chordata","Perciformes","Apogonidae","Apogon",NA,1,44,204,587,4236,2384396,NA,TRUE,"Actinopterygii",2384396,NA
"755","Apogon ellioti",5211659,"Apogon ellioti Day, 1875","species","SYNONYM","EXACT","Apogon ellioti",98,"Animalia","Chordata","Perciformes","Apogonidae","Jaydia","Jaydia ellioti",1,44,204,587,4236,2397380,4353363,TRUE,"Actinopterygii",4353363,NA
"803","Apogon semilineatus",5211580,"Apogon semilineatus Temminck & Schlegel, 1842","species","SYNONYM","EXACT","Apogon semilineatus",98,"Animalia","Chordata","Perciformes","Apogonidae","Ostorhinchus","Ostorhinchus semilineatus",1,44,204,587,4236,2392252,7553581,TRUE,"Actinopterygii",7553581,NA
"811","Apogon affinis",5211825,"Apogon affinis (Poey, 1875)","species","SYNONYM","EXACT","Apogon affinis",98,"Animalia","Chordata","Perciformes","Apogonidae","Paroncheilus","Paroncheilus affinis",1,44,204,587,4236,2397623,2397300,TRUE,"Actinopterygii",2397300,NA
"848","Apogon hyalosoma",5211816,"Apogon hyalosoma Bleeker, 1852","species","SYNONYM","EXACT","Apogon hyalosoma",98,"Animalia","Chordata","Perciformes","Apogonidae","Yarica","Yarica hyalosoma",1,44,204,587,4236,4840741,8871266,TRUE,"Actinopterygii",8871266,NA
"871","Haplochromis burtoni",2371439,"Haplochromis burtoni (Günther, 1894)","species","SYNONYM","EXACT","Haplochromis burtoni",98,"Animalia","Chordata","Perciformes","Cichlidae","Astatotilapia","Astatotilapia burtoni",1,44,204,587,8522,2371403,2371438,TRUE,"Actinopterygii",2371438,NA
"872","Haplochromis burtoni",2373454,"Haplochromis bartoni Greenwood, 1962","species","ACCEPTED","FUZZY","Haplochromis bartoni",92,"Animalia","Chordata","Perciformes","Cichlidae","Haplochromis","Haplochromis bartoni",1,44,204,587,8522,2373265,2373454,FALSE,"Actinopterygii",NA,"Similarity: name=95; authorship=0; classification=-2; rank=5; status=1"
"931","Leptolebias minimus",2349157,"Leptolebias minimus (Myers, 1942)","species","SYNONYM","EXACT","Leptolebias minimus",98,"Animalia","Chordata","Cyprinodontiformes","Rivulidae","Notholebias","Notholebias minimus",1,44,204,547,3696,2349145,2349153,TRUE,"Actinopterygii",2349153,NA
"939","Gnatholebias zonatus",2349063,"Gnatholebias zonatus (Myers, 1935)","species","SYNONYM","EXACT","Gnatholebias zonatus",98,"Animalia","Chordata","Cyprinodontiformes","Rivulidae","Pterolebias","Pterolebias zonatus",1,44,204,547,3696,2349160,2349064,TRUE,"Actinopterygii",2349064,NA
"940","Micromoema xiphophorus",2349482,"Micromoema xiphophorus (Thomerson & Taphorn, 1992)","species","SYNONYM","EXACT","Micromoema xiphophorus",98,"Animalia","Chordata","Cyprinodontiformes","Rivulidae","Micromoema","Micromoema xiphophora",1,44,204,547,3696,2349479,2349480,TRUE,"Actinopterygii",2349480,NA
"941","Micromoema xiphophorus",2349480,"Micromoema xiphophora (Thomerson & Taphorn, 1992)","species","ACCEPTED","FUZZY","Micromoema xiphophora",94,"Animalia","Chordata","Cyprinodontiformes","Rivulidae","Micromoema","Micromoema xiphophora",1,44,204,547,3696,2349479,2349480,FALSE,"Actinopterygii",NA,"Similarity: name=100; authorship=0; classification=-2; rank=5; status=1"
"999","Roeboides meeki",2354094,"Roeboides meeki Eigenmann, 1922","species","SYNONYM","EXACT","Roeboides meeki",98,"Animalia","Chordata","Characiformes","Characidae","Roeboides","Roeboides dayi",1,44,204,537,7201,2354047,2354088,TRUE,"Actinopterygii",2354088,NA
"1000","Roeboides magdalenae",2354092,"Roeboides magdalenae Eigenmann, 1922","species","SYNONYM","EXACT","Roeboides magdalenae",98,"Animalia","Chordata","Characiformes","Characidae","Roeboides","Roeboides dayi",1,44,204,537,7201,2354047,2354088,TRUE,"Actinopterygii",2354088,NA
"1006","Crinodus lophodon",2394711,"Crinodus lophodon (Günther, 1859)","species","SYNONYM","EXACT","Crinodus lophodon",98,"Animalia","Chordata","Perciformes","Aplodactylidae","Aplodactylus","Aplodactylus lophodon",1,44,204,587,8490,2394714,2394713,TRUE,"Actinopterygii",2394713,NA
"1027","Acantholatris monodactylus",2392138,"Acantholatris monodactylus (Carmichael, 1819)","species","SYNONYM","EXACT","Acantholatris monodactylus",98,"Animalia","Chordata","Perciformes","Cheilodactylidae","Nemadactylus","Nemadactylus monodactylus",1,44,204,587,8519,2392128,2392136,TRUE,"Actinopterygii",2392136,NA
"1039","Physeter catodon",2440352,"Physeter catodon Linnaeus, 1758","species","SYNONYM","EXACT","Physeter catodon",98,"Animalia","Chordata","Cetacea","Physeteridae","Physeter","Physeter macrocephalus",1,44,359,733,5446,2440349,8123917,TRUE,"Mammalia",8123917,NA
