found_taxa,rank,phylum,class,order,family,genus,worms_aphiaid,bold_id,gbif_key,ott_id,taxa_query,status,unacceptreason,is_synonym,flags,valid_authority,worms_sciname,tol_sciname,bold_taxon,gbif_sciname,freshwater_only,terrestrial_only
Hormogaster redii,species,Annelida,Clitellata,Crassiclitellata,Hormogastridae,Hormogaster,1070149,715057,4410960,1048533,Hormogaster redii,accepted,NA,FALSE,NA,"Rosa, 1887",Hormogaster redii,Hormogaster redii,Hormogaster redii,"Hormogaster redii Rosa, 1887",0,1
Hormogaster samnitica,species,Annelida,Clitellata,Crassiclitellata,Hormogastridae,Hormogaster,1073921,715058,4410957,512547,Hormogaster samnitica,unassessed,NA,FALSE,NA,NA,Hormogaster samnitica,Hormogaster samnitica,Hormogaster samnitica,"Hormogaster samnitica Cognetti, 1914",0,1
Limnodrilus udekemianus,species,Annelida,Clitellata,Tubificida,Naididae,Limnodrilus,157593,715060,2308552,42373,Limnodrilus udekemianus,accepted,NA,FALSE,NA,"Claparède, 1862",Limnodrilus udekemianus,Limnodrilus udekemianus,Limnodrilus udekemianus,"Limnodrilus udekemianus Claparède, 1862",1,0
Nais bretscheri,species,Annelida,Clitellata,Tubificida,Naididae,Nais,1015302,30674,2308090,549852,Nais bretscheri,accepted,NA,FALSE,NA,"Michaelsen, 1899",Nais bretscheri,Nais bretscheri,Nais bretscheri,"Nais bretscheri Michaelsen, 1899",1,0
Nais communis,species,Annelida,Clitellata,Tubificida,Naididae,Nais,137480,30672,2308095,1070786,Nais communis,accepted,NA,FALSE,NA,"Piguet, 1906",Nais communis,Nais communis,Nais communis,"Nais communis Piguet, 1906",1,0
Piguetiella blanci,species,Annelida,Clitellata,Tubificida,Naididae,Piguetiella,1040909,715073,2308079,139727,Piguetiella blanci,accepted,NA,FALSE,NA,"(Piguet, 1906)",Piguetiella blanci,Piguetiella blanci,Piguetiella blanci,"Piguetiella blanci (Piguet, 1906)",1,0
Tubifex montanus,species,Annelida,Clitellata,Tubificida,Naididae,Tubifex,1040721,715083,4410078,4974451,Tubifex montanus,taxon inquirendum,NA,FALSE,sibling_higher,"Kowalewski, 1918",Tubifex montanus,Tubifex montanus,Tubifex montanus,"Tubifex montanus Kowalewski, 1918",1,0
Amynthas hongyehensis,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,Amynthas,1071231,668586,9251499,4165189,Amynthas hongyehensis,unassessed,NA,FALSE,sibling_higher,"C-F. Tsai & Shen, 2010",Amynthas hongyehensis,Amynthas hongyehensis,Amynthas hongyehensis,"Amynthas hongyehensis C-F.Tsai & Shen, 2010",0,1
Amynthas mutabilitas,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,Amynthas,1070938,668587,9584287,4165195,Amynthas mutabilitas,unassessed,NA,FALSE,sibling_higher,"Shen, 2012",Amynthas mutabilitas,Amynthas mutabilitas,Amynthas mutabilitas,"Amynthas mutabilitas Shen, 2012",0,1
Amynthas aspergillus,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,Amynthas,1507673,83347,5854872,264560,Amynthas aspergillus,accepted,NA,FALSE,sibling_higher,"(Perrier, 1872)",Amynthas aspergillus,Amynthas aspergillus,Amynthas aspergillus,"Amynthas aspergillus (Perrier, 1872)",NA,1
Amynthas wujhouensis,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,Amynthas,1070949,668353,8444858,700456,Amynthas wujhouensis,unassessed,NA,FALSE,sibling_higher,"Shen, C-H. Chang, C-L. Li, Chih & J-H. Chen, 2013",Amynthas wujhouensis,Amynthas wujhouensis,Amynthas wujhouensis,"Amynthas wujhouensis Shen, C-H.Chang, C-L.Li, Chih & J-H.Chen, 2013",0,1
Amynthas wuhumontis,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,Amynthas,1070948,668352,8648248,700458,Amynthas wuhumontis,unassessed,NA,FALSE,sibling_higher,"Shen, C-H. Chang, C-L. Li, Chih & J-H. Chen, 2013",Amynthas wuhumontis,Amynthas wuhumontis,Amynthas wuhumontis,"Amynthas wuhumontis Shen, C-H.Chang, C-L.Li, Chih & J-H.Chen, 2013",0,1
Amynthas kinmenensis,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,Amynthas,1070947,671237,8631815,700457,Amynthas kinmenensis,unassessed,NA,FALSE,sibling_higher,"Shen, C-H. Chang, C-L. Li, Chih & J-H. Chen, 2013",Amynthas kinmenensis,Amynthas kinmenensis,Amynthas kinmenensis,"Amynthas kinmenensis Shen, C-H.Chang, C-L.Li, Chih & J-H.Chen, 2013",0,1
Marionina nothachaeta,species,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Marionina,1346542,671139,10125616,729765,Marionina nothachaeta,accepted,NA,FALSE,NA,"Matamoros, Rota & Erséus, 2012",Marionina nothachaeta,Marionina nothachaeta,Marionina nothachaeta,"Marionina nothachaeta Matamoros, Rota & Erséus, 2012",NA,1
Vignysa vedovinii,species,Annelida,Clitellata,Crassiclitellata,Hormogastridae,Vignysa,1070836,506723,4410954,512555,Vignysa vedovinii,unassessed,NA,FALSE,NA,"Rota, 1994",Vignysa vedovinii,Vignysa vedovinii,Vignysa vedovinii,"Vignysa vedovinii Rota, 1994",0,1
Hemigastrodrilus monicae,species,Annelida,Clitellata,Crassiclitellata,Hormogastridae,Hemigastrodrilus,1068155,308924,4410965,512553,Hemigastrodrilus monicae,unassessed,NA,FALSE,NA,"Bouché, 1970",Hemigastrodrilus monicae,Hemigastrodrilus monicae,Hemigastrodrilus monicae,"Hemigastrodrilus monicae Bouché, 1970",0,1
Hormogaster najaformis,species,Annelida,Clitellata,Crassiclitellata,Hormogastridae,Hormogaster,1070624,506722,9350220,1089441,Hormogaster najaformis,unassessed,NA,FALSE,NA,"Qiu & Bouché, 1998",Hormogaster najaformis,Hormogaster najaformis,Hormogaster najaformis,"Hormogaster najaformis Qiu & Bouché, 1998",0,1
Hormogaster,genus,Annelida,Clitellata,Crassiclitellata,Hormogastridae,Hormogaster,1062083,103908,3267612,573153,Hormogaster,accepted,NA,FALSE,NA,"Rosa, 1887",Hormogaster,Hormogaster,Hormogaster,"Hormogaster Rosa, 1887",0,1
Hormogaster sylvestris,species,Annelida,Clitellata,Crassiclitellata,Hormogastridae,Hormogaster,1070623,506719,9377801,512550,Hormogaster sylvestris,unassessed,NA,FALSE,NA,"Qiu & Bouché, 1998",Hormogaster sylvestris,Hormogaster sylvestris,Hormogaster sylvestris,"Hormogaster sylvestris Qiu & Bouché, 1998",0,1
Hormogaster eserana,species,Annelida,Clitellata,Crassiclitellata,Hormogastridae,Hormogaster,1070617,506717,9300509,791656,Hormogaster eserana,unassessed,NA,FALSE,NA,"Qiu & Bouché, 1998",Hormogaster eserana,Hormogaster eserana,Hormogaster eserana,"Hormogaster eserana Qiu & Bouché, 1998",0,1
Hormogaster huescana,species,Annelida,Clitellata,Crassiclitellata,Hormogastridae,Hormogaster,1070618,506718,9611918,1089445,Hormogaster huescana,unassessed,NA,FALSE,NA,"Qiu & Bouché, 1998",Hormogaster huescana,Hormogaster huescana,Hormogaster huescana,"Hormogaster huescana Qiu & Bouché, 1998",0,1
Hormogaster castillana,species,Annelida,Clitellata,Crassiclitellata,Hormogastridae,Hormogaster,1070625,506725,9372200,791645,Hormogaster castillana,unassessed,NA,FALSE,NA,"Qiu & Bouché, 1998",Hormogaster castillana,Hormogaster castillana,Hormogaster castillana,"Hormogaster castillana Qiu & Bouché, 1998",0,1
Hormogaster arenicola,species,Annelida,Clitellata,Crassiclitellata,Hormogastridae,Hormogaster,1070621,506714,9279058,791643,Hormogaster arenicola,unassessed,NA,FALSE,NA,"Qiu & Bouché, 1998",Hormogaster arenicola,Hormogaster arenicola,Hormogaster arenicola,"Hormogaster arenicola Qiu & Bouché, 1998",0,1
Metaphire magna,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,Metaphire,1073934,652271,8530884,1046973,Metaphire magna,unassessed,NA,FALSE,NA,NA,Metaphire magna,Metaphire magna,Metaphire magna,"Metaphire magna (Chen, 1938)",NA,1
Limnodrilus claparedianus,species,Annelida,Clitellata,Tubificida,Naididae,Limnodrilus,992781,768290,2308550,166766,Limnodrilus claparedianus,accepted,NA,FALSE,NA,"Ratzel, 1868",Limnodrilus claparedianus,Limnodrilus claparedianus,Limnodrilus claparedianus,"Limnodrilus claparedianus Ratzel, 1868",1,0
Dina lineata,species,Annelida,Clitellata,Arhynchobdellida,Erpobdellidae,Dina,1381919,517946,5740019,227459,Dina lineata,accepted,NA,FALSE,NA,"(O.F. Müller, 1773)",Dina lineata,Dina lineata,Dina lineata,"Dina lineata (O.F.Müller, 1773)",1,NA
Bimastos,genus,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Dendrodrilus,1027098,25200,9508909,390570,Dendrodrilus,unaccepted,subjective synonym,FALSE,NA,"Moore, 1893",Bimastos,Dendrodrilus,Dendrodrilus,"Dendrodrilus Omodeo, 1956",0,1
Rhynchelmis tetratheca,species,Annelida,Clitellata,Lumbriculida,Lumbriculidae,Rhynchelmis,1040341,653684,4411051,818842,Rhynchelmis tetratheca,accepted,NA,FALSE,sibling_higher,"Michaelsen, 1920",Rhynchelmis tetratheca,Rhynchelmis tetratheca,Rhynchelmis tetratheca,"Rhynchelmis tetratheca Michaelsen, 1920",1,0
Rhyacodrilus coccineus,species,Annelida,Clitellata,Tubificida,Naididae,Rhyacodrilus,1040924,657297,2308498,139726,Rhyacodrilus coccineus,accepted,NA,FALSE,NA,"(Vejdovský, 1876)",Rhyacodrilus coccineus,Rhyacodrilus coccineus,Rhyacodrilus coccineus,"Rhyacodrilus coccineus (Vejdovský, 1876)",1,0
Stylodrilus heringianus,species,Annelida,Clitellata,Lumbriculida,Lumbriculidae,Stylodrilus,1040258,211513,2308015,487763,Stylodrilus heringianus,accepted,NA,FALSE,NA,"Claparède, 1862",Stylodrilus heringianus,Stylodrilus heringianus,Stylodrilus heringianus,"Stylodrilus heringianus Claparède, 1862",1,0
Glossiphonia complanata,species,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,Glossiphonia,160017,26118,2307956,774615,Glossiphonia complanata,accepted,NA,FALSE,NA,"(Linnaeus, 1758)",Glossiphonia complanata,Glossiphonia complanata,Glossiphonia complanata,"Glossiphonia complanata (Linnaeus, 1758)",1,NA
Placobdella parasitica,species,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,Placobdella,1436331,33389,2307930,251553,Placobdella parasitica,accepted,NA,FALSE,sibling_higher,"(Say, 1824)",Placobdella parasitica,Placobdella parasitica,Placobdella parasitica,"Placobdella parasitica (Say, 1824)",1,1
Macrobdella decora,species,Annelida,Clitellata,Arhynchobdellida,Hirudinidae,Macrobdella,160023,33375,4810428,902887,Macrobdella decora,accepted,NA,FALSE,NA,"(Say, 1824)",Macrobdella decora,Macrobdella decora,Macrobdella decora,"Macrobdella decora (Say, 1824)",1,0
Theromyzon pallens,species,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,Theromyzon,1509277,33372,9161407,401387,Theromyzon pallens,accepted,NA,FALSE,NA,"Philippi, 1867",Theromyzon pallens,Theromyzon pallens,Theromyzon pallens,"Theromyzon pallens Philippi, 1867",1,0
Helobdella triserialis,species,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,Helobdella,1324843,26089,2307940,509186,Helobdella triserialis,accepted,NA,FALSE,NA,"(Em. Blanchard, 1849)",Helobdella triserialis,Helobdella triserialis,Helobdella triserialis,"Helobdella triserialis (Em.Blanchard, 1849)",1,0
Haemopis sanguisuga,species,Annelida,Clitellata,Arhynchobdellida,Haemopidae,Haemopis,1382835,30802,4411067,98147,Haemopis sanguisuga,accepted,NA,FALSE,NA,"(Linnaeus, 1758)",Haemopis sanguisuga,Haemopis sanguisuga,Haemopis sanguisuga,"Haemopis sanguisuga (Linnaeus, 1758)",1,1
Haemopis caeca,species,Annelida,Clitellata,Arhynchobdellida,Haemopidae,Haemopis,1382836,28576,4411065,1060339,Haemopis caeca,accepted,NA,FALSE,NA,"Manoleli, Klemm & Sarbu, 1998",Haemopis caeca,Haemopis caeca,Haemopis caeca,"Haemopis caeca Manoleli, Klemm & Sarbu, 1998",1,1
Theromyzon tessulatum,species,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,Theromyzon,1509279,26120,2307911,619255,Theromyzon tessulatum,accepted,NA,FALSE,NA,"(O. F. Müller, 1773)",Theromyzon tessulatum,Theromyzon tessulatum,Theromyzon tessulatum,"Theromyzon tessulatum (O.F.Müller, 1773)",1,0
Placobdella pediculata,species,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,Placobdella,1393836,26112,2307907,156519,Placobdella pediculata,accepted,NA,FALSE,sibling_higher,"Hemingway, 1908",Placobdella pediculata,Placobdella pediculata,Placobdella pediculata,"Placobdella pediculata Hemingway, 1908",1,0
Galeomma,genus,Mollusca,Bivalvia,Galeommatida,Galeommatidae,Hirudinaria,138029,29714,NA,870766,Hirudinaria,unaccepted,NA,FALSE,sibling_higher,"W. Turton, 1825",Galeomma,Hirudinaria,Hirudinaria,NA,NA,NA
Hirudinaria,genus,Annelida,Clitellata,Arhynchobdellida,Hirudinidae,Hirudinaria,1436509,29714,NA,870766,Hirudinaria,accepted,NA,FALSE,sibling_higher,"Whitman, 1886, nomen protectum",Hirudinaria,Hirudinaria,Hirudinaria,NA,1,1
Macrobdella ditetra,species,Annelida,Clitellata,Arhynchobdellida,Hirudinidae,Macrobdella,1451175,29710,4810431,89389,Macrobdella ditetra,accepted,NA,FALSE,NA,"Moore, 1953",Macrobdella ditetra,Macrobdella ditetra,Macrobdella ditetra,"Macrobdella ditetra Moore, 1953",1,NA
Aporrectodea handlirschi,species,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Aporrectodea,1044137,25207,7642023,390579,Aporrectodea handlirschi,accepted,NA,FALSE,NA,"(Rosa, 1897)",Aporrectodea handlirschi,Aporrectodea handlirschi,Aporrectodea handlirschi,"Aporrectodea handlirschi (Rosa, 1897)",NA,1
Aporrectodea jassyensis,species,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Aporrectodea,1425155,25206,4410795,390575,Aporrectodea jassyensis,accepted,NA,FALSE,NA,"(Michaelsen, 1891)",Aporrectodea jassyensis,Aporrectodea jassyensis,Aporrectodea jassyensis,"Aporrectodea jassyensis (Michaelsen, 1891)",NA,1
Amynthas wulinensis,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,Amynthas,1071230,79379,5739127,786627,Amynthas wulinensis,unassessed,NA,FALSE,sibling_higher,"C-F. Tsai, Shen & S-C. Tsai, 2001",Amynthas wulinensis,Amynthas wulinensis,Amynthas wulinensis,"Amynthas wulinensis C-F.Tsai, Shen & S-C.Tsai, 2001",0,1
Erpobdella triannulata,species,Annelida,Clitellata,Arhynchobdellida,Erpobdellidae,Erpobdella,1381804,82127,2308847,224441,Erpobdella triannulata,accepted,NA,FALSE,NA,"Moore, 1908",Erpobdella triannulata,Erpobdella triannulata,Erpobdella triannulata,"Erpobdella triannulata Moore, 1908",1,0
Diplocardia komareki,species,Annelida,Clitellata,Crassiclitellata,Acanthodrilidae,Diplocardia,1069145,80676,9292575,982615,Diplocardia komareki,unassessed,NA,FALSE,NA,"Gates, 1977",Diplocardia komareki,Diplocardia komareki,Diplocardia komareki,"Diplocardia komareki Gates, 1977",0,1
Nicidion cariboea,species,Annelida,Polychaeta,Eunicida,Eunicidae,Eunice,742186,81496,5198269,687273,Eunice cariboea,unaccepted,superseded original combination,FALSE,NA,"(Grube, 1856)",Nicidion cariboea,Eunice cariboea,Eunice cariboea,"Eunice cariboea Grube, 1856",0,0
Dina,genus,Annelida,Clitellata,Arhynchobdellida,Erpobdellidae,Dina,1290570,517945,2308833,227458,Dina,accepted,NA,FALSE,NA,"Blanchard, 1892",Dina,Dina,Dina,"Dina Blanchard, 1892",1,1
Chaetogaster limnaei,species,Annelida,Clitellata,Tubificida,Naididae,Chaetogaster,157590,30682,5194023,102547,Chaetogaster limnaei,accepted,NA,FALSE,NA,"von Baer, 1827",Chaetogaster limnaei,Chaetogaster limnaei,Chaetogaster limnaei,"Chaetogaster limnaei von Baer, 1827",1,0
Marphysa corallina,species,Annelida,Polychaeta,Eunicida,Eunicidae,Marphysa,209831,920870,2322228,4978627,Marphysa corallina,accepted,NA,FALSE,sibling_higher,"(Kinberg, 1865)",Marphysa corallina,Marphysa corallina,Marphysa corallina,"Marphysa corallina (Kinberg, 1865)",0,0
Marphysa corallina,species,Annelida,Polychaeta,Eunicida,Eunicidae,Marphysa,209831,920870,2322228,4978627,Marphysa corallina,accepted,NA,FALSE,sibling_higher,"(Kinberg, 1865)",Marphysa corallina,Marphysa corallina,Marphysa corallina,"Marphysa corallina (Kinberg, 1865)",0,0
Lumbrinerides aberrans,species,Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrineris,421062,920877,2323161,4978845,Lumbrineris aberrans,unaccepted,superseded original combination,FALSE,NA,"(Day, 1963)",Lumbrinerides aberrans,Lumbrineris aberrans,Lumbrineris aberrans,"Lumbrineris aberrans Day, 1963",0,0
Kynotus michaelseni,species,Annelida,Clitellata,Crassiclitellata,Microchaetidae,Kynotus,1073537,352448,8531493,6326481,Kynotus michaelseni,accepted,NA,FALSE,NA,"Rosa, 1892",Kynotus michaelseni,Kynotus michaelseni,Kynotus michaelseni,"Kynotus michaelseni Rosa, 1892",0,1
Kynotus alaotranus,species,Annelida,Clitellata,Crassiclitellata,Microchaetidae,Kynotus,1072955,352451,8662301,6326480,Kynotus alaotranus,accepted,NA,FALSE,NA,"Michaelsen, 1907",Kynotus alaotranus,Kynotus alaotranus,Kynotus alaotranus,"Kynotus alaotranus Michaelsen, 1907",0,1
Maoridrilus,genus,Annelida,Clitellata,Crassiclitellata,Acanthodrilidae,Maoridrilus,1062130,258599,2307622,757744,Maoridrilus,accepted,NA,FALSE,NA,"Michaelsen, 1899",Maoridrilus,Maoridrilus,Maoridrilus,"Maoridrilus Michaelsen, 1899",0,1
Helodrilus,genus,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Helodrilus,1040051,127148,4410410,389422,Helodrilus,accepted,NA,FALSE,NA,"Hoffmeister, 1845",Helodrilus,Helodrilus,Helodrilus,"Helodrilus Hoffmeister, 1845",1,1
Bimastos,genus,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Bimastos,1027098,127246,4812279,994134,Bimastos,accepted,NA,FALSE,NA,"Moore, 1893",Bimastos,Bimastos,Bimastos,"Bimastos Moore, 1893",0,1
Bimastos palustris,species,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Bimastos,1027099,127247,9541456,5723619,Bimastos palustris,accepted,NA,FALSE,NA,"Moore, 1895",Bimastos palustris,Bimastos palustris,Bimastos palustris,"Bimastos palustris Moore, 1895",0,1
Guaranidrilus,genus,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Guaranidrilus,1040036,923318,2308368,2847785,Guaranidrilus,accepted,NA,FALSE,NA,"Černosvitov, 1937",Guaranidrilus,Guaranidrilus,Guaranidrilus,"Guaranidrilus Černosvitov, 1937",1,1
Ramiella,genus,Annelida,Clitellata,Crassiclitellata,Octochaetidae,Ramiella,1062310,760917,4813845,2848819,Ramiella,accepted,NA,FALSE,NA,"Stephenson, 1921",Ramiella,Ramiella,Ramiella,"Ramiella Stephenson, 1921",1,0
Proctodrilus tuberculatus,species,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Proctodrilus,1425413,740112,4410926,4165400,Proctodrilus tuberculatus,accepted,NA,FALSE,incertae_sedis_inherited,"(Cernosvitov, 1935)",Proctodrilus tuberculatus,Proctodrilus tuberculatus,Proctodrilus tuberculatus,"Proctodrilus tuberculatus (Cernosvitov, 1935)",NA,1
Kynotus,genus,Annelida,Clitellata,Crassiclitellata,Microchaetidae,Kynotus,1062111,308929,9441215,558995,Kynotus,accepted,NA,FALSE,NA,"Michaelsen, 1891",Kynotus,Kynotus,Kynotus,"Kynotus Michaelsen, 1891",0,1
Olavius (Olavius) longissimus,species,Annelida,Clitellata,Tubificida,Naididae,Olavius,1353047,923602,5958574,2846352,Olavius longissimus,alternate representation,NA,FALSE,sibling_higher,"(Giere, 1979)",Olavius (Olavius) longissimus,Olavius longissimus,Olavius longissimus,"Olavius longissimus (Giere, 1979)",0,0
Glyphidrilus kralanhensis,species,Annelida,Clitellata,Crassiclitellata,Almidae,Glyphidrilus,1040799,776966,9061254,7486958,Glyphidrilus kralanhensis,accepted,NA,FALSE,NA,"Jirapatrasilp, Chanabun & Panha, 2016",Glyphidrilus kralanhensis,Glyphidrilus kralanhensis,Glyphidrilus kralanhensis,"Glyphidrilus kralanhensis Jirapatrasilp, Chanabun & Panha, 2016",1,0
Glyphidrilus chaophraya,species,Annelida,Clitellata,Crassiclitellata,Almidae,Glyphidrilus,1040829,776958,8756677,7486950,Glyphidrilus chaophraya,accepted,NA,FALSE,NA,"Chanabun & Panha, 2013",Glyphidrilus chaophraya,Glyphidrilus chaophraya,Glyphidrilus chaophraya,"Glyphidrilus chaophraya Chanabun & Panha, 2013",1,0
Glyphidrilus borealis,species,Annelida,Clitellata,Crassiclitellata,Almidae,Glyphidrilus,1040826,776956,8816514,7486948,Glyphidrilus borealis,accepted,NA,FALSE,NA,"Chanabun & Panha, 2013",Glyphidrilus borealis,Glyphidrilus borealis,Glyphidrilus borealis,"Glyphidrilus borealis Chanabun & Panha, 2013",1,0
Glyphidrilus kotatinggi,species,Annelida,Clitellata,Crassiclitellata,Almidae,Glyphidrilus,1040159,776965,9253595,7486957,Glyphidrilus kotatinggi,accepted,NA,FALSE,NA,"Chanabun & Panha, 2012",Glyphidrilus kotatinggi,Glyphidrilus kotatinggi,Glyphidrilus kotatinggi,"Glyphidrilus kotatinggi Chanabun & Panha, 2012",1,0
Glyphidrilus singaporensis,species,Annelida,Clitellata,Crassiclitellata,Almidae,Glyphidrilus,1040167,776979,9563884,7486970,Glyphidrilus singaporensis,accepted,NA,FALSE,NA,"Shen & Yeo, 2005",Glyphidrilus singaporensis,Glyphidrilus singaporensis,Glyphidrilus singaporensis,"Glyphidrilus singaporensis Shen & Yeo, 2005",1,1
Glyphidrilus vangviengensis,species,Annelida,Clitellata,Crassiclitellata,Almidae,Glyphidrilus,1040173,776982,8821033,7486995,Glyphidrilus vangviengensis,accepted,NA,FALSE,NA,"Panha & Chanabun, 2011",Glyphidrilus vangviengensis,Glyphidrilus vangviengensis,Glyphidrilus vangviengensis,"Glyphidrilus vangviengensis Panha & Chanabun, 2011",1,0
Glyphidrilus vangthongensis,species,Annelida,Clitellata,Crassiclitellata,Almidae,Glyphidrilus,1040172,776981,9145247,7486994,Glyphidrilus vangthongensis,accepted,NA,FALSE,NA,"Chanabun & Panha, 2013",Glyphidrilus vangthongensis,Glyphidrilus vangthongensis,Glyphidrilus vangthongensis,"Glyphidrilus vangthongensis Chanabun & Panha, 2013",1,0
Glyphidrilus chiensis,species,Annelida,Clitellata,Crassiclitellata,Almidae,Glyphidrilus,1040830,776960,8906033,7486952,Glyphidrilus chiensis,accepted,NA,FALSE,NA,"Chanabun & Panha, 2013",Glyphidrilus chiensis,Glyphidrilus chiensis,Glyphidrilus chiensis,"Glyphidrilus chiensis Chanabun & Panha, 2013",1,0
Glyphidrilus wararamensis,species,Annelida,Clitellata,Crassiclitellata,Almidae,Glyphidrilus,1040181,776984,9056311,7486997,Glyphidrilus wararamensis,accepted,NA,FALSE,NA,"Chanabun & Panha, 2013",Glyphidrilus wararamensis,Glyphidrilus wararamensis,Glyphidrilus wararamensis,"Glyphidrilus wararamensis Chanabun & Panha, 2013",1,0
Glyphidrilus bisegmentus,species,Annelida,Clitellata,Crassiclitellata,Almidae,Glyphidrilus,1040825,776955,9543869,7486947,Glyphidrilus bisegmentus,accepted,NA,FALSE,NA,"Chanabun & Panha, 2012",Glyphidrilus bisegmentus,Glyphidrilus bisegmentus,Glyphidrilus bisegmentus,"Glyphidrilus bisegmentus Chanabun & Panha, 2012",1,0
