query,aphia_id,scientificname,authority,status,unacceptreason,rank,valid_aphia_id,valid_name,valid_authority,parent_name_usage_id,kingdom,phylum,class,order,family,genus,is_marine,is_brackish,is_freshwater,is_terrestrial,is_extinct,match_type,freshwater_only,terrestrial_only
Fungiacyathus fragilis,1431117,Fungiacyathus fragilis,"Sars, 1872",alternate representation,NA,Species,135204,Fungiacyathus (Fungiacyathus) fragilis,"Sars, 1872",135119,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiacyathidae,Fungiacyathus,1,0,0,0,NA,exact,0,0
Fungiacyathus pusillus,1542959,Fungiacyathus pusillus,"(De Pourtalès, 1868)",alternate representation,NA,Species,346426,Fungiacyathus (Fungiacyathus) pusillus,"(De Pourtalès, 1868)",135119,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiacyathidae,Fungiacyathus,1,NA,0,0,NA,exact,0,0
Fungiacyathus stephanus,1449898,Fungiacyathus stephanus,"(Alcock, 1893)",alternate representation,NA,Species,287087,Fungiacyathus (Fungiacyathus) stephanus,"(Alcock, 1893)",135119,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiacyathidae,Fungiacyathus,1,0,0,0,NA,exact,0,0
Fungiacyathus turbinolioides,1509913,Fungiacyathus turbinolioides,"Cairns, 1989",alternate representation,NA,Species,287089,Fungiacyathus (Bathyactis) turbinolioides,"Cairns, 1989",135119,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiacyathidae,Fungiacyathus,1,0,0,0,NA,exact,0,0
Stephanocyathus spiniger,1451577,Stephanocyathus spiniger,"(Marenzeller, 1888)",alternate representation,NA,Species,286859,Stephanocyathus (Acinocyathus) spiniger,"(Marenzeller, 1888)",135102,Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Stephanocyathus,1,0,0,0,NA,exact,0,0
Trochocyathus efateensis,1543585,Trochocyathus efateensis,"Cairns, 1999",alternate representation,NA,Species,286879,Trochocyathus (Trochocyathus) efateensis,"Cairns, 1999",135105,Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Trochocyathus,1,0,0,0,NA,exact,0,0
Trochocyathus rhombocolumna,1450981,Trochocyathus rhombocolumna,"Alcock, 1902",alternate representation,NA,Species,286894,Trochocyathus (Trochocyathus) rhombocolumna,"Alcock, 1902",135105,Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Trochocyathus,1,0,0,0,NA,exact,0,0
Membranipora chesapeakensis,469960,Membranipora chesapeakensis,"Banta, Perez & Santagata, 1995",unaccepted,NA,Species,607852,Conopeum chesapeakensis,"(Banta, Perez & Santagata, 1995)",110938,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,1,0,0,0,NA,exact,0,0
Dercitus bucklandi,134068,Dercitus bucklandi,"(Bowerbank, 1858)",alternate representation,subgenus assignment,Species,555677,Dercitus (Dercitus) bucklandi,"(Bowerbank, 1858)",132013,Animalia,Porifera,Demospongiae,Tetractinellida,Ancorinidae,Dercitus,1,0,0,0,0,exact,0,0
Geodia corticostylifera,191313,Geodia corticostylifera,"Hajdu, Muricy, Custodio, Russo & Peixinho, 1992",unaccepted,junior synonym,Species,170186,Geodia tylastra,"Boury-Esnault, 1973",132005,Animalia,Porifera,Demospongiae,Tetractinellida,Geodiidae,Geodia,1,0,0,0,0,exact,0,0
Geodia simplicissima,134044,Geodia simplicissima,"Burton, 1931",unaccepted,junior synonym,Species,134023,Geodia barretti,"Bowerbank, 1858",132005,Animalia,Porifera,Demospongiae,Tetractinellida,Geodiidae,Geodia,1,0,0,0,0,exact,0,0
Pachastrella nodulosa,596978,Pachastrella nodulosa,"Cárdenas & Rapp, 2012",accepted,NA,Species,596978,Pachastrella nodulosa,"Cárdenas & Rapp, 2012",132015,Animalia,Porifera,Demospongiae,Tetractinellida,Pachastrellidae,Pachastrella,1,0,0,0,0,exact,0,0
Calthropella geodioides,133948,Calthropella geodioides,"(Carter, 1876)",alternate representation,subgenus assignment,Species,555794,Calthropella (Calthropella) geodioides,"(Carter, 1876)",131987,Animalia,Porifera,Demospongiae,Tetractinellida,Calthropellidae,Calthropella,1,0,0,0,0,exact,0,0
Penares candidata,133960,Penares candidata,"(Schmidt, 1868)",unaccepted,species name corrected to the masculine form,Species,1371500,Penares candidatus,"(Schmidt, 1868)",131992,Animalia,Porifera,Demospongiae,Tetractinellida,Geodiidae,Penares,1,0,0,0,NA,exact,0,0
Ecionemia robusta,169813,Ecionemia robusta,"(Carter, 1883)",unaccepted,genus transfer,Species,558629,Ancorina robusta,"(Carter, 1883)",131990,Animalia,Porifera,Demospongiae,Tetractinellida,Ancorinidae,Ecionemia,1,0,0,0,0,exact,0,0
Thenea schmidti,134107,Thenea schmidti,NA,unaccepted,misspelling of species name,Species,1463287,Thenea schmidtii,"Sollas, 1886",132019,Animalia,Porifera,Demospongiae,Tetractinellida,Theneidae,Thenea,1,0,0,0,NA,exact,0,0
Notholca acuminata,134996,Notholca acuminata,"(Ehrenberg, 1832)",accepted,NA,Species,134996,Notholca acuminata,"(Ehrenberg, 1832)",134944,Animalia,Rotifera,Eurotatoria,Ploima,Brachionidae,Notholca,0,0,1,NA,NA,exact,1,NA
Caulastraea tumida,289578,Caulastraea tumida,"Matthai, 1928",superseded combination,basionym,Species,1487797,Astraeosmilia tumida,"(Matthai, 1928)",267299,Animalia,Cnidaria,Anthozoa,Scleractinia,Merulinidae,Caulastraea,1,NA,0,0,NA,exact,0,0
Dipsastraea rosaria,758229,Dipsastraea rosaria,"(Veron, 2000)",accepted,NA,Species,758229,Dipsastraea rosaria,"(Veron, 2000)",718746,Animalia,Cnidaria,Anthozoa,Scleractinia,Merulinidae,Dipsastraea,1,0,0,0,NA,exact,0,0
Favites rotundata,207445,Favites rotundata,"Veron, Pichon & Wijsman-Best, 1977",accepted,NA,Species,207445,Favites rotundata,"Veron, Pichon & Wijsman-Best, 1977",206158,Animalia,Cnidaria,Anthozoa,Scleractinia,Merulinidae,Favites,1,0,0,0,NA,exact,0,0
Endectyon delaubenfelsi,191047,Endectyon delaubenfelsi,"Burton, 1930",alternate representation,subgenus assignment,Species,133102,Endectyon (Endectyon) delaubenfelsi,"Burton, 1930",131881,Animalia,Porifera,Demospongiae,Axinellida,Raspailiidae,Endectyon,1,0,0,0,NA,exact,0,0
Raspailia hispida,395141,Raspailia hispida,"(Montagu, 1814)",alternate representation,subgenus assignment,Species,133147,Raspailia (Clathriodendron) hispida,"(Montagu, 1814)",131888,Animalia,Porifera,Demospongiae,Axinellida,Raspailiidae,Raspailia,1,0,0,0,0,exact,0,0
Raspailia ramosa,181150,Raspailia ramosa,"(Montagu, 1814)",alternate representation,subgenus assignment,Species,133150,Raspailia (Raspailia) ramosa,"(Montagu, 1814)",131888,Animalia,Porifera,Demospongiae,Axinellida,Raspailiidae,Raspailia,1,0,0,0,0,exact,0,0
Stelligera rigida,134174,Stelligera rigida,"(Montagu, 1814)",unaccepted,preoccupied,Species,1424275,Stelligera montagui,"Van Soest & Hooper, 2020",132037,Animalia,Porifera,Demospongiae,Axinellida,Stelligeridae,Stelligera,1,0,0,0,0,exact,0,0
Hydra polymorpha,458705,Hydra polymorpha,"Chen & Wang, 2008",accepted,NA,Species,458705,Hydra polymorpha,"Chen & Wang, 2008",267491,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Hydridae,Hydra,0,NA,1,0,0,exact,1,0
Hydra shenzhensis,714847,Hydra shenzhensis,"Wang & Deng, 2012",unaccepted,synonym,Species,290157,Hydra vulgaris,"Pallas, 1766",267491,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Hydridae,Hydra,0,0,1,0,0,exact,1,0
Hydra zhujiangensis,596752,Hydra zhujiangensis,"Liu & Wang, 2010",accepted,NA,Species,596752,Hydra zhujiangensis,"Liu & Wang, 2010",267491,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Hydridae,Hydra,0,0,1,0,0,exact,1,0
Lecane bulla,148327,Lecane bulla,"(Gosse, 1851)",accepted,NA,Species,148327,Lecane bulla,"(Gosse, 1851)",134952,Animalia,Rotifera,Eurotatoria,Ploima,Lecanidae,Lecane,0,0,1,0,NA,exact,1,0
Spongia officinalis,132407,Spongia officinalis,"Linnaeus, 1759",alternate representation,subgenus assignment,Species,165220,Spongia (Spongia) officinalis,"Linnaeus, 1759",131759,Animalia,Porifera,Demospongiae,Dictyoceratida,Spongiidae,Spongia,1,0,0,0,0,exact,0,0
Macrobiotus sandrae,343374,Macrobiotus sandrae,"Bertolani & Rebecchi, 1993",accepted,NA,Species,343374,Macrobiotus sandrae,"Bertolani & Rebecchi, 1993",342581,Animalia,Tardigrada,Eutardigrada,Parachela,Macrobiotidae,Macrobiotus,0,0,NA,NA,NA,exact,NA,NA
Macrobiotus hufelandi,343296,Macrobiotus hufelandi,"C.A.S. Schultze, 1834",accepted,NA,Species,343296,Macrobiotus hufelandi,"C.A.S. Schultze, 1834",342581,Animalia,Tardigrada,Eutardigrada,Parachela,Macrobiotidae,Macrobiotus,0,0,1,1,NA,exact,1,1
Scrupocellaria diadema,210799,Scrupocellaria diadema,"Busk, 1852",unaccepted,Revision of generic assignment,Species,723637,Licornia diadema,"(Busk, 1852)",110866,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Candidae,Scrupocellaria,1,0,0,0,0,exact,0,0
Euchlanis dilatata,134988,Euchlanis dilatata,"Ehrenberg, 1832",accepted,NA,Species,134988,Euchlanis dilatata,"Ehrenberg, 1832",134939,Animalia,Rotifera,Eurotatoria,Ploima,Euchlanidae,Euchlanis,0,0,1,NA,NA,exact,1,NA
Lecane cornuta,135029,Lecane cornuta,"(Müller, 1786)",accepted,NA,Species,135029,Lecane cornuta,"(Müller, 1786)",134952,Animalia,Rotifera,Eurotatoria,Ploima,Lecanidae,Lecane,0,0,1,NA,NA,exact,1,NA
Crella elegans,133464,Crella elegans,"(Schmidt, 1862)",alternate representation,subgenus assignment,Species,169049,Crella (Crella) elegans,"(Schmidt, 1862)",131936,Animalia,Porifera,Demospongiae,Poecilosclerida,Crellidae,Crella,1,0,0,0,NA,exact,0,0
Neopodospongia pagei,578738,Neopodospongia pagei,"Sim-Smith & Kelly, 2011",accepted,NA,Species,578738,Neopodospongia pagei,"Sim-Smith & Kelly, 2011",578737,Animalia,Porifera,Demospongiae,Poecilosclerida,Podospongiidae,Neopodospongia,1,0,0,0,0,exact,0,0
Epiphanes senta,886570,Epiphanes senta,"(Müller, 1773)",accepted,NA,Species,886570,Epiphanes senta,"(Müller, 1773)",148361,Animalia,Rotifera,Eurotatoria,Ploima,Epiphanidae,Epiphanes,0,NA,1,0,0,exact,1,0
Hydra sinensis,564153,Hydra sinensis,"Wang, Deng, Lai & Li, 2009",accepted,NA,Species,564153,Hydra sinensis,"Wang, Deng, Lai & Li, 2009",267491,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Hydridae,Hydra,0,0,1,0,0,exact,1,0
Tsitsikamma favus,167330,Tsitsikamma favus,"Samaai & Kelly, 2002",alternate representation,subgenus assignment,Species,1473274,Tsitsikamma (Tsitsikamma) favus,"Samaai & Kelly, 2002",167329,Animalia,Porifera,Demospongiae,Poecilosclerida,Latrunculiidae,Tsitsikamma,1,0,0,0,0,exact,0,0
Celleporaria nodulosa,471460,Celleporaria nodulosa,"(Busk, 1881)",accepted,NA,Species,471460,Celleporaria nodulosa,"(Busk, 1881)",205020,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Celleporidae,Celleporaria,1,0,0,0,NA,exact,0,0
Membranipora grandicella,396711,Membranipora grandicella,"(Canu & Bassler, 1929)",unaccepted,synonym,Species,396709,Biflustra grandicella,"(Canu & Bassler, 1929)",110938,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,1,0,0,0,NA,exact,0,0
Ptychogena crocea,117727,Ptychogena crocea,"Kramp & Damas, 1925",accepted,NA,Species,117727,Ptychogena crocea,"Kramp & Damas, 1925",117143,Animalia,Cnidaria,Hydrozoa,Leptothecata,Laodiceidae,Ptychogena,1,0,0,0,0,exact,0,0
Haliclona simulans,236331,Haliclona simulans,"(Johnston, 1842)",alternate representation,subgenus assignment,Species,132858,Haliclona (Haliclona) simulans,"(Johnston, 1842)",131834,Animalia,Porifera,Demospongiae,Haplosclerida,Chalinidae,Haliclona,1,0,0,0,0,exact,0,0
Haliclona vanderlandi,191506,Haliclona vanderlandi,"de Weerdt & van Soest, 2001",alternate representation,subgenus assignment,Species,178888,Haliclona (Halichoclona) vanderlandi,"de Weerdt & van Soest, 2001",131834,Animalia,Porifera,Demospongiae,Haplosclerida,Chalinidae,Haliclona,1,0,0,0,0,exact,0,0
Sagitta hexaptera,105453,Sagitta hexaptera,"d'Orbigny, 1836",unaccepted,Synonym,Species,105435,Flaccisagitta hexaptera,"(d'Orbigny, 1836)",105410,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Sagitta,1,0,0,0,NA,exact,0,0
Aidanosagitta neglecta,266708,Aidanosagitta neglecta,"(Aida, 1897)",accepted,NA,Species,266708,Aidanosagitta neglecta,"(Aida, 1897)",264890,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Aidanosagitta,1,0,0,0,NA,exact,0,0
Sagitta robusta,268035,Sagitta robusta,"Doncaster, 1902",unaccepted,synonym,Species,266249,Ferosagitta robusta,"(Doncaster, 1902)",105410,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Sagitta,1,0,0,0,NA,exact,0,0
Terrazoanthus onoi,467540,Terrazoanthus onoi,"Reimer & Fujii, 2010",unaccepted,junior synonym of Terrazoanthus patagonichus,Species,882873,Terrazoanthus patagonichus,"(Carlgren, 1899)",467539,Animalia,Cnidaria,Anthozoa,Zoantharia,Hydrozoanthidae,Terrazoanthus,1,0,0,0,NA,exact,0,0
Umbonula littoralis,111586,Umbonula littoralis,"Hastings, 1944",unaccepted,NA,Species,146830,Oshurkovia littoralis,"(Hastings, 1944)",110990,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Umbonulidae,Umbonula,1,0,0,0,NA,exact,0,0
Polyarthra dolichoptera,135042,Polyarthra dolichoptera,"Idelson, 1925",accepted,NA,Species,135042,Polyarthra dolichoptera,"Idelson, 1925",134957,Animalia,Rotifera,Eurotatoria,Ploima,Synchaetidae,Polyarthra,0,0,1,NA,NA,exact,1,NA
Echinodictyum cancellatum,167966,Echinodictyum cancellatum,"(Lamarck, 1814)",unaccepted,preoccupied,Species,191013,Echinodictyum pulchrum,"Brøndsted, 1934",167960,Animalia,Porifera,Demospongiae,Axinellida,Raspailiidae,Echinodictyum,1,0,0,0,0,exact,0,0
Endectyon fruticosum,181118,Endectyon fruticosum,"(Dendy, 1887)",alternate representation,NA,Species,168031,Endectyon (Endectyon) fruticosum,"(Dendy, 1887)",131881,Animalia,Porifera,Demospongiae,Axinellida,Raspailiidae,Endectyon,1,0,0,0,NA,exact,0,0
Porphyria flintae,169619,Porphyria flintae,"Bergquist, 1995",unaccepted,genus transfer,Species,1423587,Patriciaplysina flintae,"(Bergquist, 1995)",169618,Animalia,Porifera,Demospongiae,Verongiida,Aplysinellidae,Porphyria,1,0,0,0,0,exact,0,0
Rezinkovia echinata,240550,Rezinkovia echinata,"Efremova, 2004",accepted,NA,Species,240550,Rezinkovia echinata,"Efremova, 2004",240548,Animalia,Porifera,Demospongiae,Spongillida,Lubomirskiidae,Rezinkovia,0,0,1,0,0,exact,1,0
Melithaea,205342,Melithaea,"Milne Edwards, 1857",accepted,NA,Genus,205342,Melithaea,"Milne Edwards, 1857",746752,Animalia,Cnidaria,Anthozoa,Alcyonacea,Melithaeidae,Melithaea,1,NA,0,0,NA,exact,0,0
Turritopsis nutricula,117440,Turritopsis nutricula,"McCrady, 1857",accepted,NA,Species,117440,Turritopsis nutricula,"McCrady, 1857",117056,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Oceaniidae,Turritopsis,1,NA,NA,NA,NA,exact,0,0
Caryophyllia calveri,1291238,Caryophyllia calveri,"Duncan, 1873",alternate representation,NA,Species,135137,Caryophyllia (Caryophyllia) calveri,"Duncan, 1873",135085,Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Caryophyllia,1,0,0,0,NA,exact,0,0
Caryophyllia smithii,1288958,Caryophyllia smithii,"Stokes & Broderip, 1828",alternate representation,NA,Species,135144,Caryophyllia (Caryophyllia) smithii,"Stokes & Broderip, 1828",135085,Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Caryophyllia,1,NA,0,0,NA,exact,0,0
Arenotus strixinoi,265839,Arenotus strixinoi,"Kisielewski, 1987",accepted,NA,Species,265839,Arenotus strixinoi,"Kisielewski, 1987",264957,Animalia,Gastrotricha,NA,Chaetonotida,Chaetonotidae,Arenotus,0,0,1,0,NA,exact,1,0
Lepidochaetus brasilense,378209,Lepidochaetus brasilense,"Kisielewski, 1991",accepted,NA,Species,378209,Lepidochaetus brasilense,"Kisielewski, 1991",371012,Animalia,Gastrotricha,NA,Chaetonotida,Chaetonotidae,Lepidochaetus,0,0,1,0,NA,exact,1,0
Chaetonotus heterocanthus,265308,Chaetonotus heterocanthus,"Remane, 1927",unaccepted,Lapsus calami,Species,378175,Chaetonotus (Primochaetus) heteracanthus,"Remane, 1927",114427,Animalia,Gastrotricha,NA,Chaetonotida,Chaetonotidae,Chaetonotus,0,0,1,NA,NA,exact,1,NA
Polymerurus nodicaudus,114548,Polymerurus nodicaudus,"(Voigt, 1901)",accepted,NA,Species,114548,Polymerurus nodicaudus,"(Voigt, 1901)",114434,Animalia,Gastrotricha,NA,Chaetonotida,Chaetonotidae,Polymerurus,0,0,1,0,NA,exact,1,0
Ornamentula paraensis,265978,Ornamentula paraensis,"Kisielewski, 1991",accepted,NA,Species,265978,Ornamentula paraensis,"Kisielewski, 1991",265007,Animalia,Gastrotricha,NA,Chaetonotida,Dasydytidae,Ornamentula,0,0,1,NA,NA,exact,1,NA
Chaetonotus novenarius,764979,Chaetonotus novenarius,"Balsamo, 1983",unaccepted,"the name was pre-occupied (see Kisielewski, 1997)",Species,265258,Chaetonotus (Hystricochaetonotus) balsamoae,"Kisielewski, 1997",114427,Animalia,Gastrotricha,NA,Chaetonotida,Chaetonotidae,Chaetonotus,0,0,1,0,NA,exact,1,0
Chaetonotus maximus,114490,Chaetonotus maximus,"Ehrenberg, 1831",alternate representation,NA,Species,378183,Chaetonotus (Chaetonotus) maximus,"Ehrenberg, 1838",114427,Animalia,Gastrotricha,NA,Chaetonotida,Chaetonotidae,Chaetonotus,1,NA,1,NA,NA,exact,0,0
Polymerurus rhomboides,265496,Polymerurus rhomboides,"(Stokes, 1887)",accepted,NA,Species,265496,Polymerurus rhomboides,"(Stokes, 1887)",114434,Animalia,Gastrotricha,NA,Chaetonotida,Chaetonotidae,Polymerurus,0,0,1,0,NA,exact,1,0
Ichthydium squamigerum,265471,Ichthydium squamigerum,"Balsamo & Fregni, 1995",accepted,NA,Species,265471,Ichthydium squamigerum,"Balsamo & Fregni, 1995",114431,Animalia,Gastrotricha,NA,Chaetonotida,Chaetonotidae,Ichthydium,0,0,1,0,NA,exact,1,0
Incrustatus niarchosi,720550,Incrustatus niarchosi,"McFadden & van Ofwegen, 2013",accepted,NA,Species,720550,Incrustatus niarchosi,"McFadden & van Ofwegen, 2013",267504,Animalia,Cnidaria,Anthozoa,Alcyonacea,Clavulariidae,Incrustatus,1,NA,0,0,NA,exact,0,0
Tubastraea coccinea,1450910,Tubastraea coccinea,"(Ehrenberg, 1834)",taxon inquirendum,NA,Species,1450910,Tubastraea coccinea,"(Ehrenberg, 1834)",267930,Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Tubastraea,1,NA,0,0,NA,exact,0,0
Tubastraea coccinea,291251,Tubastraea coccinea,"Lesson, 1830",accepted,NA,Species,291251,Tubastraea coccinea,"Lesson, 1830",267930,Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Tubastraea,1,NA,0,0,NA,exact,0,0
Acropora muricata,207007,Acropora muricata,"(Linnaeus, 1758)",accepted,NA,Species,207007,Acropora muricata,"(Linnaeus, 1758)",205469,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,1,NA,0,0,NA,exact,0,0
Stichopathes lutkeni,283970,Stichopathes lutkeni,"Brook, 1889",unaccepted,alternative spelling,Species,1287835,Stichopathes luetkeni,"Brook, 1889",103308,Animalia,Cnidaria,Anthozoa,Antipatharia,Antipathidae,Stichopathes,1,0,0,0,0,exact,0,0
Leptohelia microstylus,856275,Leptohelia microstylus,"(Cairns, 1991)",accepted,NA,Species,856275,Leptohelia microstylus,"(Cairns, 1991)",829023,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Stylasteridae,Leptohelia,1,NA,0,0,0,exact,0,0
Olindias phosphorica,117774,Olindias phosphorica,"(sensu Delle Chiaje, 1841)",unaccepted,"invalid name, misapplication of Oceania phosphorica Péron & Lesueur, 1810",Species,292470,Olindias muelleri,"Haeckel, 1879",117175,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Olindias,1,0,0,0,0,exact,0,0
Isarachnanthus nocturnus,411138,Isarachnanthus nocturnus,"(Hartog, 1977)",accepted,NA,Species,411138,Isarachnanthus nocturnus,"(Hartog, 1977)",100780,Animalia,Cnidaria,Anthozoa,Penicillaria,Arachnactidae,Isarachnanthus,1,NA,0,0,0,exact,0,0
Craniella sagitta,190736,Craniella sagitta,"(Lendenfeld, 1907)",unaccepted,genus transfer,Species,885830,Antarctotetilla sagitta,"(Lendenfeld, 1907)",132093,Animalia,Porifera,Demospongiae,Tetractinellida,Tetillidae,Craniella,1,0,0,0,0,exact,0,0
Pseudocorynosoma constrictum,988959,Pseudocorynosoma constrictum,"(Van Cleave, 1918) Aznar, Pérez-Ponce de León & Raga, 2006",accepted,NA,Species,988959,Pseudocorynosoma constrictum,"(Van Cleave, 1918) Aznar, Pérez-Ponce de León & Raga, 2006",988958,Animalia,Acanthocephala,Palaeacanthocephala,Polymorphida,Polymorphidae,Pseudocorynosoma,NA,NA,1,1,NA,exact,1,1
Heteropolypus ritteri,724715,Heteropolypus ritteri,"(Nutting, 1909)",accepted,NA,Species,724715,Heteropolypus ritteri,"(Nutting, 1909)",345446,Animalia,Cnidaria,Anthozoa,Alcyonacea,Alcyoniidae,Heteropolypus,1,NA,0,0,0,exact,0,0
Diodogorgia nodulifera,288872,Diodogorgia nodulifera,"(Hargitt in Hargitt & Rogers, 1901)",accepted,NA,Species,288872,Diodogorgia nodulifera,"(Hargitt in Hargitt & Rogers, 1901)",206386,Animalia,Cnidaria,Anthozoa,Alcyonacea,Spongiodermidae,Diodogorgia,1,0,0,0,NA,exact,0,0
Cespitularia erecta,288170,Cespitularia erecta,"Macfadyen, 1936",unassessed,genus uncertain,Species,NA,NA,NA,205452,Animalia,Cnidaria,Anthozoa,Alcyonacea,Xeniidae,Cespitularia,1,NA,0,0,NA,exact,0,0
Ascomorpha ovalis,135028,Ascomorpha ovalis,"(Bergendahl, 1892)",accepted,NA,Species,135028,Ascomorpha ovalis,"(Bergendahl, 1892)",134951,Animalia,Rotifera,Eurotatoria,Ploima,Gastropodidae,Ascomorpha,0,0,1,NA,NA,exact,1,NA
Brachionus angularis,134979,Brachionus angularis,"Gosse, 1851",accepted,NA,Species,134979,Brachionus angularis,"Gosse, 1851",134937,Animalia,Rotifera,Eurotatoria,Ploima,Brachionidae,Brachionus,0,0,1,NA,NA,exact,1,NA
Brachionus bidentatus,1390904,Brachionus bidentatus,"Anderson, 1889",accepted,NA,Species,1390904,Brachionus bidentatus,"Anderson, 1889",134937,Animalia,Rotifera,Eurotatoria,Ploima,Brachionidae,Brachionus,NA,NA,1,NA,0,exact,1,NA
Brachionus havanaensis,986858,Brachionus havanaensis,"Rousselet, 1911",accepted,NA,Species,986858,Brachionus havanaensis,"Rousselet, 1911",134937,Animalia,Rotifera,Eurotatoria,Ploima,Brachionidae,Brachionus,0,0,1,0,NA,exact,1,0
Filinia,134931,Filinia,"Bory de St. Vincent, 1824",accepted,NA,Genus,134931,Filinia,"Bory de St. Vincent, 1824",368561,Animalia,Rotifera,Eurotatoria,Flosculariaceae,Trochosphaeridae,Filinia,0,0,1,0,0,exact,1,0
Kellicottia bostoniensis,847465,Kellicottia bostoniensis,"(Rousselet, 1908)",accepted,NA,Species,847465,Kellicottia bostoniensis,"(Rousselet, 1908)",134940,Animalia,Rotifera,Eurotatoria,Ploima,Brachionidae,Kellicottia,0,NA,1,NA,NA,exact,1,NA
Keratella americana,419294,Keratella americana,"Carlin, 1943",accepted,NA,Species,419294,Keratella americana,"Carlin, 1943",134941,Animalia,Rotifera,Eurotatoria,Ploima,Brachionidae,Keratella,0,NA,1,0,NA,exact,1,0
Lecane curvicornis,954375,Lecane curvicornis,"(Murray, 1913)",accepted,NA,Species,954375,Lecane curvicornis,"(Murray, 1913)",134952,Animalia,Rotifera,Eurotatoria,Ploima,Lecanidae,Lecane,0,0,1,0,NA,exact,1,0
Lecane hamata,148330,Lecane hamata,"(Stokes, 1896)",accepted,NA,Species,148330,Lecane hamata,"(Stokes, 1896)",134952,Animalia,Rotifera,Eurotatoria,Ploima,Lecanidae,Lecane,0,0,1,0,NA,exact,1,0
Lecane hastata,1507482,Lecane hastata,"(Murray, 1913)",accepted,NA,Species,1507482,Lecane hastata,"(Murray, 1913)",134952,Animalia,Rotifera,Eurotatoria,Ploima,Lecanidae,Lecane,NA,NA,1,NA,0,exact,1,NA
Lecane luna,148332,Lecane luna,"(Müller, 1776)",accepted,NA,Species,148332,Lecane luna,"(Müller, 1776)",134952,Animalia,Rotifera,Eurotatoria,Ploima,Lecanidae,Lecane,0,0,1,0,NA,exact,1,0
Lecane papuana,954376,Lecane papuana,"(Murray, 1913)",accepted,NA,Species,954376,Lecane papuana,"(Murray, 1913)",134952,Animalia,Rotifera,Eurotatoria,Ploima,Lecanidae,Lecane,0,0,1,0,NA,exact,1,0
Lepadella ovalis,1390811,Lepadella ovalis,"(Müller, 1786)",accepted,NA,Species,1390811,Lepadella ovalis,"(Müller, 1786)",134942,Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,NA,NA,1,NA,0,exact,1,NA
Lepadella patella,148316,Lepadella patella,"(Müller, 1773)",accepted,NA,Species,148316,Lepadella patella,"(Müller, 1773)",134942,Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,0,0,1,0,NA,exact,1,0
Plationus patulus,955742,Plationus patulus,"(Müller, 1786)",accepted,NA,Species,955742,Plationus patulus,"(Müller, 1786)",955739,Animalia,Rotifera,Eurotatoria,Ploima,Brachionidae,Plationus,0,NA,1,0,NA,exact,1,0
Trichocerca stylata,159729,Trichocerca stylata,"(Gosse, 1851)",accepted,NA,Species,159729,Trichocerca stylata,"(Gosse, 1851)",134959,Animalia,Rotifera,Eurotatoria,Ploima,Trichocercidae,Trichocerca,0,0,1,NA,NA,exact,1,NA
Acutuncus,342538,Acutuncus,"Pilato & Binda, 1997",accepted,NA,Genus,342538,Acutuncus,"Pilato & Binda, 1997",136621,Animalia,Tardigrada,Eutardigrada,Parachela,Hypsibiidae,Acutuncus,NA,NA,NA,1,NA,exact,NA,1
Diploechiniscus oihonnae,955521,Diploechiniscus oihonnae,"(Richters, 1903)",accepted,NA,Species,955521,Diploechiniscus oihonnae,"(Richters, 1903)",955417,Animalia,Tardigrada,Heterotardigrada,Echiniscoidea,Echiniscidae,Diploechiniscus,0,0,0,1,NA,exact,0,1
