found_taxa,rank,phylum,class,order,family,genus,worms_aphiaid,bold_id,gbif_key,ott_id,taxa_query,status,unacceptreason,is_synonym,flags,valid_authority,worms_sciname,tol_sciname,bold_taxon,gbif_sciname,freshwater_only,terrestrial_only
Terrestribythinella,genus,Mollusca,Gastropoda,Littorinimorpha,Bythinellidae,Terrestribythinella,1000141,NA,4404652,835995,Terrestribythinella,accepted,NA,FALSE,sibling_higher,"Sitnikova, Starobogatov & V. Anistratenko, 1992",Terrestribythinella,Terrestribythinella,NA,"Terrestribythinella Sitnikova, Starobogatov & V.Anistratenko, 1992",1,0
Bythinella dispersa,species,Mollusca,Gastropoda,Littorinimorpha,Bythinellidae,Bythinella,717155,507428,4560974,503236,Bythinella dispersa,accepted,NA,FALSE,NA,"Radoman, 1976",Bythinella dispersa,Bythinella dispersa,Bythinella dispersa,"Bythinella dispersa Radoman, 1976",1,0
Marstoniopsis graeca,species,Mollusca,Gastropoda,Littorinimorpha,Amnicolidae,Parabythinella,751396,NA,4561084,243072,Parabythinella graeca,unaccepted,original combination,FALSE,NA,"(Radoman, 1978)",Marstoniopsis graeca,Parabythinella graeca,NA,"Parabythinella graeca Radoman, 1979",1,0
Diplommatina rubra,species,Mollusca,Gastropoda,Architaenioglossa,Diplommatinidae,Diplommatina,1342768,NA,10152328,7944273,Diplommatina rubra,accepted,NA,FALSE,NA,"Godwin-Austen, 1889",Diplommatina rubra,Diplommatina rubra,NA,"Diplommatina rubra Godwin-Austen, 1889",0,1
Diplommatina electa,species,Mollusca,Gastropoda,Architaenioglossa,Diplommatinidae,Diplommatina,1342761,NA,8991742,7944119,Diplommatina electa,accepted,NA,FALSE,NA,"Fulton, 1905",Diplommatina electa,Diplommatina electa,NA,"Diplommatina electa Fulton, 1905",0,1
Corrosella marisolae,species,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Corrosella,850686,NA,7683922,566211,Corrosella marisolae,accepted,NA,FALSE,NA,"(Delicado, Machordom & Ramos, 2012)",Corrosella marisolae,Corrosella marisolae,NA,"Corrosella marisolae (Delicado, Machordom & Ramos, 2012)",1,0
Corrosella luisi,species,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Corrosella,850689,NA,7617562,1092743,Corrosella luisi,accepted,NA,FALSE,NA,"(Boeters, 1984)",Corrosella luisi,Corrosella luisi,NA,"Corrosella luisi (Boeters, 1984)",1,0
Corrosella iruritai,species,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Corrosella,850683,NA,7889069,566221,Corrosella iruritai,accepted,NA,FALSE,NA,"(Delicado, Machordom & Ramos, 2012)",Corrosella iruritai,Corrosella iruritai,NA,"Corrosella iruritai (Delicado, Machordom & Ramos, 2012)",1,0
Corrosella andalusica,species,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Corrosella,850680,NA,7389286,566217,Corrosella andalusica,accepted,NA,FALSE,NA,"(Delicado, Machordom & Ramos, 2012)",Corrosella andalusica,Corrosella andalusica,NA,"Corrosella andalusica (Delicado, Machordom & Ramos, 2012)",1,0
Corrosella falkneri,species,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Corrosella,716156,NA,4559912,1092746,Corrosella falkneri,accepted,NA,FALSE,NA,"Boeters, 1970",Corrosella falkneri,Corrosella falkneri,NA,"Corrosella falkneri Boeters, 1970",1,0
Corrosella bareai,species,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Corrosella,850676,NA,7566184,566225,Corrosella bareai,accepted,NA,FALSE,NA,"(Delicado, Machordom & Ramos, 2012)",Corrosella bareai,Corrosella bareai,NA,"Corrosella bareai (Delicado, Machordom & Ramos, 2012)",1,0
Corrosella manueli,species,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Corrosella,850673,NA,7433525,566214,Corrosella manueli,accepted,NA,FALSE,NA,"(Delicado, Machordom & Ramos, 2012)",Corrosella manueli,Corrosella manueli,NA,"Corrosella manueli (Delicado, Machordom & Ramos, 2012)",1,0
Megaspira elatior,species,Mollusca,Gastropoda,Stylommatophora,Megaspiridae,Megaspira,1440232,NA,10751234,756112,Megaspira elatior,accepted,NA,FALSE,NA,"(Spix, 1827)",Megaspira elatior,Megaspira elatior,NA,"Megaspira elatior (Spix, 1827)",0,1
Neopetraeus tessellatus,species,Mollusca,Gastropoda,Stylommatophora,Bulimulidae,Neopetraeus,1352741,NA,10542133,907797,Neopetraeus tessellatus,accepted,NA,FALSE,NA,"(Shuttleworth, 1852)",Neopetraeus tessellatus,Neopetraeus tessellatus,NA,"Neopetraeus tessellatus (Shuttleworth, 1852)",0,1
Leiostracus perlucidus,species,Mollusca,Gastropoda,Stylommatophora,Simpulopsidae,Leiostracus,1292072,NA,10416158,756121,Leiostracus perlucidus,accepted,NA,FALSE,NA,"(Spix, 1827)",Leiostracus perlucidus,Leiostracus perlucidus,NA,"Leiostracus perlucidus (Spix, 1827)",0,1
Bothriembryon dux,species,Mollusca,Gastropoda,Stylommatophora,Bothriembryontidae,Bothriembryon,1149730,NA,2294192,918570,Bothriembryon dux,accepted,NA,FALSE,NA,"(L. Pfeiffer, 1861)",Bothriembryon dux,Bothriembryon dux,NA,"Bothriembryon dux (L.Pfeiffer, 1861)",0,1
Gaeotis nigrolineata,species,Mollusca,Gastropoda,Stylommatophora,Amphibulimidae,Gaeotis,1504637,NA,9186387,822558,Gaeotis nigrolineata,accepted,NA,FALSE,NA,"Shuttleworth, 1854",Gaeotis nigrolineata,Gaeotis nigrolineata,NA,"Gaeotis nigrolineata Shuttleworth, 1854",0,1
Haurakia,genus,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Vitricithna,594631,942358,4613069,988251,Vitricithna,unaccepted,NA,FALSE,sibling_higher,"Iredale, 1915",Haurakia,Vitricithna,Vitricithna,"Vitricithna Laseron, 1956",0,0
Ginaia munda,species,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Ginaia,1003138,NA,4561214,1011864,Ginaia munda,accepted,NA,FALSE,NA,"(Sturany, 1894)",Ginaia munda,Ginaia munda,NA,"Ginaia munda (Sturany, 1894)",1,0
Stankovicia pavlovici,species,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Stankovicia,1421198,NA,4561225,532371,Stankovicia pavlovici,accepted,NA,FALSE,NA,"(Poliński, 1929)",Stankovicia pavlovici,Stankovicia pavlovici,NA,"Stankovicia pavlovici (Poliński, 1929)",1,0
Ohridopyrgula macedonica,species,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Ochridopyrgula,1003139,NA,4561184,1011838,Ochridopyrgula macedonica,unaccepted,unaccepted combination,FALSE,NA,"(Brusina, 1896)",Ohridopyrgula macedonica,Ochridopyrgula macedonica,NA,"Ochridopyrgula macedonica (Brusina, 1896)",1,0
Stankovicia wagneri,species,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Stankovicia,1421199,NA,4561223,1011880,Stankovicia wagneri,accepted,NA,FALSE,NA,"(Poliński, 1929)",Stankovicia wagneri,Stankovicia wagneri,NA,"Stankovicia wagneri (Poliński, 1929)",1,0
Peregriana peregra,species,Mollusca,Gastropoda,NA,Lymnaeidae,Peregriana,1288095,1137241,9842003,6357877,Peregriana peregra,accepted,NA,FALSE,sibling_higher,"(O. F. Müller, 1774)",Peregriana peregra,Peregriana peregra,Peregriana peregra,"Peregriana peregra (O.F.Müller, 1774)",1,0
Indonaia shurtleffiana,species,Mollusca,Bivalvia,Unionida,Unionidae,Radiatula,1390877,558826,9475115,4161699,Radiatula khadakvaslaensis,unaccepted,a junior synonym,FALSE,unplaced_inherited,"(I. Lea, 1856)",Indonaia shurtleffiana,Radiatula khadakvaslaensis,Radiatula khadakvaslaensis,"Radiatula khadakvaslaensis (Ray, 1966)",1,0
Chittypoma,genus,Mollusca,Gastropoda,Littorinimorpha,Annulariidae,Chittypoma,995446,NA,9259717,634857,Chittypoma,accepted,NA,FALSE,NA,"Watters, 2006",Chittypoma,Chittypoma,NA,"Chittypoma Watters, 2006",0,1
Colobostylus chevalieri,species,Mollusca,Gastropoda,Littorinimorpha,Annulariidae,Colobostylus,1351123,462032,10080531,113223,Colobostylus chevalieri,accepted,NA,FALSE,NA,"(C. B. Adams, 1851)",Colobostylus chevalieri,Colobostylus chevalieri,Colobostylus chevalieri,"Colobostylus chevalieri (C.B.Adams, 1851)",0,1
Parachondria armata,species,Mollusca,Gastropoda,Littorinimorpha,Annulariidae,Parachondria,1351144,NA,10331024,542602,Parachondria armata,accepted,NA,FALSE,sibling_higher,"(C. B. Adams, 1849)",Parachondria armata,Parachondria armata,NA,"Parachondria armata (C.B.Adams, 1849)",0,1
Parachondria columna,species,Mollusca,Gastropoda,Littorinimorpha,Annulariidae,Parachondria,1351147,NA,10107704,542609,Parachondria columna,accepted,NA,FALSE,sibling_higher,"(Wood, 1828)",Parachondria columna,Parachondria columna,NA,"Parachondria columna (Wood, 1828)",0,1
Parachondria fecunda,species,Mollusca,Gastropoda,Littorinimorpha,Annulariidae,Parachondria,1351149,NA,10561417,542615,Parachondria fecunda,accepted,NA,FALSE,sibling_higher,"(C. B. Adams, 1849)",Parachondria fecunda,Parachondria fecunda,NA,"Parachondria fecunda (C.B.Adams, 1849)",0,1
Parachondria maritima,species,Mollusca,Gastropoda,Littorinimorpha,Annulariidae,Parachondria,1351150,NA,10612097,542612,Parachondria maritima,accepted,NA,FALSE,sibling_higher,"(C. B. Adams, 1846)",Parachondria maritima,Parachondria maritima,NA,"Parachondria maritima (C.B.Adams, 1846)",0,1
Parachondria mordax,species,Mollusca,Gastropoda,Littorinimorpha,Annulariidae,Parachondria,1351163,NA,9972013,542621,Parachondria mordax,accepted,NA,FALSE,sibling_higher,"(C. B. Adams, 1849)",Parachondria mordax,Parachondria mordax,NA,"Parachondria mordax (C.B.Adams, 1849)",0,1
Parachondria mutica,species,Mollusca,Gastropoda,Littorinimorpha,Annulariidae,Parachondria,1351151,NA,10576231,542618,Parachondria mutica,accepted,NA,FALSE,sibling_higher,"(C. B. Adams, 1849)",Parachondria mutica,Parachondria mutica,NA,"Parachondria mutica (C.B.Adams, 1849)",0,1
Parachondria sericina,species,Mollusca,Gastropoda,Littorinimorpha,Annulariidae,Parachondria,1351154,NA,9864227,1068845,Parachondria sericina,accepted,NA,FALSE,sibling_higher,"(C. B. Adams, 1851)",Parachondria sericina,Parachondria sericina,NA,"Parachondria sericina (C.B.Adams, 1851)",0,1
Parachondria fascia,species,Mollusca,Gastropoda,Littorinimorpha,Annulariidae,Parachondria,1351158,NA,9157792,164355,Parachondria fascia,accepted,NA,FALSE,sibling_higher,"(Wood, 1828)",Parachondria fascia,Parachondria fascia,NA,"Parachondria fascia (Wood, 1828)",0,1
Parachondria,genus,Mollusca,Gastropoda,Littorinimorpha,Annulariidae,Parachondria,932071,987874,4613898,542605,Parachondria,accepted,NA,FALSE,NA,"Dall, 1905",Parachondria,Parachondria,Parachondria,"Parachondria Dall, 1905",0,1
Saulaepoma sauliae,species,Mollusca,Gastropoda,Littorinimorpha,Annulariidae,Saulaepoma,1351306,NA,10272264,164352,Saulaepoma sauliae,accepted,NA,FALSE,NA,"(G. B. Sowerby I, 1843)",Saulaepoma sauliae,Saulaepoma sauliae,NA,"Saulaepoma sauliae (I.Sowerby, 1843)",0,1
Blaesospira echinus,species,Mollusca,Gastropoda,Littorinimorpha,Annulariidae,Blaesospira,1476162,NA,8868273,634861,Blaesospira echinus,accepted,NA,FALSE,NA,"(L. Pfeiffer, 1864)",Blaesospira echinus,Blaesospira echinus,NA,"Blaesospira echinus (L.Pfeiffer, 1864)",0,1
Crossepoma emilianum,species,Mollusca,Gastropoda,Littorinimorpha,Annulariidae,Crossepoma,932297,NA,9157280,687360,Crossepoma emilianum,accepted,NA,FALSE,NA,"(Weinland, 1862)",Crossepoma emilianum,Crossepoma emilianum,NA,"Crossepoma emilianum (Weinland, 1862)",0,1
Xenopoma aguayoi,species,Mollusca,Gastropoda,Littorinimorpha,Annulariidae,Xenopoma,1491467,NA,8907264,531502,Xenopoma aguayoi,accepted,NA,FALSE,NA,"de la Torre & Bartsch, 1941",Xenopoma aguayoi,Xenopoma aguayoi,NA,"Xenopoma aguayoi de la Torre & Bartsch, 1941",0,1
Doryssa,genus,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Pachychilidae,Doryssa,848311,NA,4608253,581885,Doryssa,accepted,NA,FALSE,hidden_inherited,"H. Adams & A. Adams, 1854",Doryssa,Doryssa,NA,"Doryssa H.Adams & A.Adams, 1854",1,0
Heleobia languiensis,species,Mollusca,Gastropoda,Littorinimorpha,Cochliopidae,Heleobia,1388106,999541,7735303,252976,Heleobia languiensis,accepted,NA,FALSE,NA,"(Haas, 1955)",Heleobia languiensis,Heleobia languiensis,Heleobia languiensis,"Heleobia languiensis (Haas, 1955)",1,0
Heleobia limariensis,species,Mollusca,Gastropoda,Littorinimorpha,Cochliopidae,Heleobia,1388110,NA,10689018,680906,Heleobia limariensis,accepted,NA,FALSE,NA,"(Biese, 1944)",Heleobia limariensis,Heleobia limariensis,NA,"Heleobia limariensis (Biese, 1944)",1,0
Wattebledia,genus,Mollusca,Gastropoda,Littorinimorpha,Bithyniidae,Wattebledia,850517,166544,4608373,756655,Wattebledia,accepted,NA,FALSE,NA,"Crosse, 1886",Wattebledia,Wattebledia,Wattebledia,"Wattebledia Crosse, 1886",1,0
Corrosella,genus,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Corrosella,716155,NA,4608526,4159091,Corrosella,accepted,NA,FALSE,sibling_higher,"Boeters, 1970",Corrosella,Corrosella,NA,"Corrosella Boeters, 1970",1,0
Corrosella herreroi,species,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Corrosella,1304075,NA,8074263,1062014,Corrosella hauffei,unaccepted,NA,FALSE,NA,"(Bech, 1993)",Corrosella herreroi,Corrosella hauffei,NA,"Corrosella hauffei (Delicado & Ramos, 2012)",1,0
Corrosella hinzi,species,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Corrosella,850679,NA,8202570,2892193,Corrosella hinzi,accepted,NA,FALSE,NA,"(Boeters, 1986)",Corrosella hinzi,Corrosella hinzi,NA,"Corrosella hinzi (Boeters, 1986)",1,0
Corrosella navasiana,species,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Corrosella,850672,NA,7930411,2892213,Corrosella navasiana,accepted,NA,FALSE,NA,"(Fagot, 1907)",Corrosella navasiana,Corrosella navasiana,NA,"Corrosella navasiana (Fagot, 1907)",1,0
Limax redii,species,Mollusca,Gastropoda,Stylommatophora,Limacidae,Limax,1001155,668638,9138209,5224189,Limax redii,accepted,NA,FALSE,NA,"Gerhardt, 1933",Limax redii,Limax redii,Limax redii,"Limax redii Gerhardt, 1933",0,1
Parmarion,genus,Mollusca,Gastropoda,Stylommatophora,Ariophantidae,Parmarion,995773,593188,4598481,957319,Parmarion,accepted,NA,FALSE,NA,"P. Fischer, 1855",Parmarion,Parmarion,Parmarion,"Parmarion P.Fischer, 1855",0,1
Philalanka,genus,Mollusca,Gastropoda,Stylommatophora,Charopidae,Philalanka,868294,644088,4598726,4957888,Philalanka,accepted,NA,FALSE,NA,"Godwin-Austen, 1898",Philalanka,Philalanka,Philalanka,"Philalanka Godwin-Austen, 1898",0,1
Philalanka thienemanni,species,Mollusca,Gastropoda,Stylommatophora,Charopidae,Philalanka,868397,644090,7875394,5758594,Philalanka thienemanni,accepted,NA,FALSE,NA,"B. Rensch, 1932",Philalanka thienemanni,Philalanka thienemanni,Philalanka thienemanni,"Philalanka thienemanni B.Rensch, 1932",0,1
Ibycus rachelae,species,Mollusca,Gastropoda,Stylommatophora,Helicarionidae,Ibycus,1249781,644093,9671019,5758579,Ibycus rachelae,accepted,NA,FALSE,NA,"Schilthuizen & Liew, 2008",Ibycus rachelae,Ibycus rachelae,Ibycus rachelae,"Ibycus rachelae Schilthuizen & Liew, 2008",0,1
Leptopoma sericatum,species,Mollusca,Gastropoda,Architaenioglossa,Cyclophoridae,Leptopoma,1342109,275904,9115609,5973355,Leptopoma sericatum,unreplaced junior homonym,NA,FALSE,NA,"(L. Pfeiffer, 1853)",Leptopoma sericatum,Leptopoma sericatum,Leptopoma sericatum,"Leptopoma sericatum (L.Pfeiffer, 1853)",0,1
Cyclophoridae,family,Mollusca,Gastropoda,Architaenioglossa,Cyclophoridae,NA,558734,456,3244818,242114,Cyclophoridae,accepted,NA,FALSE,NA,"Gray, 1847",Cyclophoridae,Cyclophoridae,Cyclophoridae,Cyclophoridae,0,1
Leptopoma atricapillum,species,Mollusca,Gastropoda,Architaenioglossa,Cyclophoridae,Leptopoma,1440754,736997,8736233,7494421,Leptopoma atricapillum,accepted,NA,FALSE,NA,"(G. B. Sowerby I, 1843)",Leptopoma atricapillum,Leptopoma atricapillum,Leptopoma atricapillum,"Leptopoma atricapillum (G.B.Sowerby I, 1843)",NA,1
Calcimitra christinae,species,Mollusca,Gastropoda,Neogastropoda,Mitridae,Mitra,1060217,701881,6501402,2906327,Mitra christinae,unaccepted,original combination,FALSE,sibling_higher,"(Poppe, 2008)",Calcimitra christinae,Mitra christinae,Mitra christinae,"Mitra christinae Poppe, 2008",0,0
Verconia norba,species,Mollusca,Gastropoda,Nudibranchia,Chromodorididae,Noumea,866658,84887,6519486,360155,Noumea norba,unaccepted,NA,FALSE,NA,"(Er. Marcus & Ev. Marcus, 1970)",Verconia norba,Noumea norba,Noumea norba,"Noumea norba Er.Marcus & Ev.Marcus, 1970",0,0
Fastosarion,genus,Mollusca,Gastropoda,Stylommatophora,Helicarionidae,Fastosarion,818258,NA,2296816,585103,Fastosarion,accepted,NA,FALSE,NA,"Iredale, 1933",Fastosarion,Fastosarion,NA,"Fastosarion Iredale, 1933",0,1
Anguispira,genus,Mollusca,Gastropoda,Stylommatophora,Discidae,Anguispira,995314,287503,2294152,1045668,Anguispira,accepted,NA,FALSE,NA,"Morse, 1864",Anguispira,Anguispira,Anguispira,"Anguispira Morse, 1864",0,1
Lamellitrophon traversi,species,Mollusca,Gastropoda,Neogastropoda,Muricidae,Axymene,1567665,675800,8222138,2909083,Axymene traversi,unaccepted,NA,FALSE,NA,"(F. W. Hutton, 1873)",Lamellitrophon traversi,Axymene traversi,Axymene traversi,"Axymene traversi (Hutton, 1873)",0,0
Sarika resplendens,species,Mollusca,Gastropoda,Stylommatophora,Ariophantidae,Macrochlamys,1321923,780232,9927958,7500316,Macrochlamys resplendens,unaccepted,unaccepted combination,FALSE,NA,"(Philippi, 1847)",Sarika resplendens,Macrochlamys resplendens,Macrochlamys resplendens,"Macrochlamys resplendens (Philippi, 1847)",NA,1
Megaustenia praestans,species,Mollusca,Gastropoda,Stylommatophora,Ariophantidae,Megaustenia,1326177,780234,10217466,7500328,Megaustenia praestans,accepted,NA,FALSE,NA,"(A. Gould, 1843)",Megaustenia praestans,Megaustenia praestans,Megaustenia praestans,"Megaustenia praestans (Gould, 1843)",0,1
Hemiplecta lahatensis,species,Mollusca,Gastropoda,Stylommatophora,Ariophantidae,Ariophanta,1517298,780235,9137054,7500315,Ariophanta lahatensis,unaccepted,unaccepted combination,FALSE,NA,"(de Morgan, 1885)",Hemiplecta lahatensis,Ariophanta lahatensis,Ariophanta lahatensis,"Ariophanta lahatensis (de Morgan, 1885)",0,1
Atopos,genus,Mollusca,Gastropoda,Systellommatophora,Rathouisiidae,Atopos,818152,276761,2297513,591149,Atopos,accepted,NA,FALSE,NA,"Simroth, 1891",Atopos,Atopos,Atopos,"Atopos Simroth, 1891",0,1
Dioryx,genus,Mollusca,Gastropoda,Architaenioglossa,Alycaeidae,Dioryx,996199,200656,4304946,256290,Dioryx,accepted,NA,FALSE,sibling_higher,"Benson, 1859",Dioryx,Dioryx,Dioryx,"Dioryx Benson, 1859",0,1
Sitala,genus,Mollusca,Gastropoda,Stylommatophora,Helicarionidae,Sitala,868300,276042,2296881,2882986,Sitala,accepted,NA,FALSE,NA,"H. Adams, 1865",Sitala,Sitala,Sitala,"Sitala H.Adams, 1865",0,1
Ovachlamys,genus,Mollusca,Gastropoda,Stylommatophora,Helicarionidae,Ovachlamys,995530,153498,4599094,1096688,Ovachlamys,accepted,NA,FALSE,NA,"Habe, 1946",Ovachlamys,Ovachlamys,Ovachlamys,"Ovachlamys Habe, 1946",0,1
Durgella,genus,Mollusca,Gastropoda,Stylommatophora,Helicarionidae,Durgella,867817,780236,4598488,4957298,Durgella,accepted,NA,FALSE,NA,"W. T. Blanford, 1863",Durgella,Durgella,Durgella,"Durgella W.T.Blanford, 1863",0,1
Discartemon,genus,Mollusca,Gastropoda,Stylommatophora,Streptaxidae,Discartemon,877689,780237,4598919,2881974,Discartemon,accepted,NA,FALSE,NA,"L. Pfeiffer, 1856",Discartemon,Discartemon,Discartemon,"Discartemon L.Pfeiffer, 1856",0,1
Georissa,genus,Mollusca,Gastropoda,Cycloneritida,Hydrocenidae,Georissa,818273,671748,2293599,309562,Georissa,accepted,NA,FALSE,NA,"W. T. Blanford, 1864",Georissa,Georissa,Georissa,"Georissa W.T.Blanford, 1864",0,1
Coptocheilus sectilabris,species,Mollusca,Gastropoda,Architaenioglossa,Pupinidae,Schistoloma,1440087,780239,8944874,7494471,Schistoloma sectilabrum,unaccepted,generic name is unaccepted,FALSE,NA,"(A. Gould, 1844)",Coptocheilus sectilabris,Schistoloma sectilabrum,Schistoloma sectilabrum,"Schistoloma sectilabrum (Gould, 1843)",0,1
Amphidromus atricallosus,species,Mollusca,Gastropoda,Stylommatophora,Camaenidae,Amphidromus,1245801,780240,8852945,444972,Amphidromus atricallosus,accepted,NA,FALSE,NA,"(A. Gould, 1843)",Amphidromus atricallosus,Amphidromus atricallosus,Amphidromus atricallosus,"Amphidromus atricallosus (A.Gould, 1843)",0,1
Ruthvenia,genus,Mollusca,Gastropoda,Stylommatophora,Charopidae,Austenia,996014,780241,3244167,5295522,Austenia,unaccepted,"invalid: junior homonym of <i>Austenia</i> G. Nevill, 1878",FALSE,NA,"Gude, 1911",Ruthvenia,Austenia,Austenia,"Austenia G.Nevill, 1878",0,1
Ruthvenia,genus,Mollusca,Gastropoda,Stylommatophora,Charopidae,Austenia,996014,780241,3244167,5295522,Austenia,unaccepted,"invalid: junior homonym of <i>Austenia</i> G. Nevill, 1878",FALSE,NA,"Gude, 1911",Ruthvenia,Austenia,Austenia,"Austenia G.Nevill, 1878",0,1
Austenia,genus,Mollusca,Gastropoda,Stylommatophora,Helicarionidae,Austenia,996355,780241,3244167,5295522,Austenia,accepted,NA,FALSE,NA,"G. Nevill, 1878",Austenia,Austenia,Austenia,"Austenia G.Nevill, 1878",0,1
Austenia,genus,Mollusca,Gastropoda,Stylommatophora,Helicarionidae,Austenia,996355,780241,3244167,5295522,Austenia,accepted,NA,FALSE,NA,"G. Nevill, 1878",Austenia,Austenia,Austenia,"Austenia G.Nevill, 1878",0,1
Cyclophorus expansus,species,Mollusca,Gastropoda,Architaenioglossa,Cyclophoridae,Cyclophorus,1329580,780233,9407290,5263409,Cyclophorus expansus,accepted,NA,FALSE,NA,"L. Pfeiffer, 1852",Cyclophorus expansus,Cyclophorus expansus,Cyclophorus expansus,"Cyclophorus expansus L.Pfeiffer, 1852",0,1
Trochomorpha,genus,Mollusca,Gastropoda,Stylommatophora,Trochomorphidae,Trochomorpha,818615,153492,2297795,462397,Trochomorpha,accepted,NA,FALSE,NA,"Albers, 1850",Trochomorpha,Trochomorpha,Trochomorpha,"Trochomorpha Albers, 1850",0,1
Veronicellidae,family,Mollusca,Gastropoda,Systellommatophora,Veronicellidae,NA,196319,395918,6526,88530,Veronicellidae,accepted,NA,FALSE,NA,"J. E. Gray, 1840",Veronicellidae,Veronicellidae,Veronicellidae,Veronicellidae,0,1
Paludomus petrosa,species,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Paludomidae,Paludomus,881940,780242,NA,6360835,Paludomus petrosus,unaccepted,wrong gender agreement of the species epithet,FALSE,hidden_inherited,"(A. Gould, 1844)",Paludomus petrosa,Paludomus petrosus,Paludomus petrosus,NA,1,0
Cyclotus gordoni,species,Mollusca,Gastropoda,Architaenioglossa,Cyclophoridae,Cyclotus,1449289,780243,10648511,7494416,Cyclotus gordoni,accepted,NA,FALSE,NA,"(Benson, 1863)",Cyclotus gordoni,Cyclotus gordoni,Cyclotus gordoni,"Cyclotus gordoni (Benson, 1863)",0,1
Pupina,genus,Mollusca,Gastropoda,Architaenioglossa,Pupinidae,Pupina,818512,780245,3244741,1007287,Pupina,accepted,NA,FALSE,NA,"Vignard, 1829",Pupina,Pupina,Pupina,"Pupina Vignard, 1829",0,1
Laona grandioculi,species,Mollusca,Gastropoda,Cephalaspidea,Philinidae,Philine,1349170,599287,7607652,4154846,Philine grandioculi,unaccepted,NA,FALSE,NA,"(Ohnheiser & Malaquias, 2013)",Laona grandioculi,Philine grandioculi,Philine grandioculi,"Philine grandioculi Ohnheiser & Malaquias, 2013",0,0
Enigmaticolus nipponensis,species,Mollusca,Gastropoda,Neogastropoda,Eosiphonidae,Enigmaticolus,1471616,344011,6503957,4156986,Enigmaticolus monnieri,unaccepted,NA,FALSE,NA,"(Okutani & Fujiwara, 2000)",Enigmaticolus nipponensis,Enigmaticolus monnieri,Enigmaticolus monnieri,"Enigmaticolus monnieri Fraussen, 2008",0,0
Polygyridae,family,Mollusca,Gastropoda,Stylommatophora,Polygyridae,NA,993919,28131,2624,634309,Polygyridae,accepted,NA,FALSE,sibling_higher,"Pilsbry, 1895",Polygyridae,Polygyridae,Polygyridae,Polygyridae,0,1
Pomacea,genus,Mollusca,Gastropoda,Architaenioglossa,Ampullariidae,Pomacea,737472,79935,2292578,843053,Pomacea,accepted,NA,FALSE,NA,"Perry, 1810",Pomacea,Pomacea,Pomacea,"Pomacea Perry, 1810",1,0
