found_taxa,rank,phylum,class,order,family,genus,worms_aphiaid,bold_id,gbif_key,ott_id,taxa_query,status,unacceptreason,is_synonym,flags,valid_authority,worms_sciname,tol_sciname,bold_taxon,gbif_sciname,freshwater_only,terrestrial_only
Trichuris muris,species,Nematoda,Enoplea,Trichinellida,Trichuridae,Trichuris,1508731,NA,NA,349934,Trichuris muris,NA,NA,FALSE,NA,NA,NA,Trichuris muris,NA,NA,NA,1
Globodera ellingtonae,species,Nematoda,Chromadorea,Rhabditida,Heteroderidae,Globodera,1315864,NA,NA,1043842,Globodera ellingtonae,NA,NA,FALSE,NA,NA,NA,Globodera ellingtonae,NA,NA,0,1
Xiphinema brevicollum,species,Nematoda,Enoplea,Dorylaimida,Longidoridae,Xiphinema,583061,NA,NA,527591,Xiphinema brevicollum,NA,NA,FALSE,NA,NA,NA,Xiphinema brevicollum,NA,NA,0,1
Caenorhabditis doughertyi,species,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Caenorhabditis,583290,NA,NA,624496,Caenorhabditis doughertyi,NA,NA,FALSE,NA,NA,NA,Caenorhabditis doughertyi,NA,NA,0,1
Caenorhabditis virilis,species,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Caenorhabditis,583290,NA,NA,624494,Caenorhabditis virilis,NA,NA,FALSE,NA,NA,NA,Caenorhabditis virilis,NA,NA,0,1
Caenorhabditis wallacei,species,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Caenorhabditis,583290,NA,NA,624497,Caenorhabditis wallacei,NA,NA,FALSE,NA,NA,NA,Caenorhabditis wallacei,NA,NA,0,1
Caenorhabditis nouraguensis,species,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Caenorhabditis,583290,NA,NA,454025,Caenorhabditis nouraguensis,NA,NA,FALSE,NA,NA,NA,Caenorhabditis nouraguensis,NA,NA,0,1
Caenorhabditis macrosperma,species,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Caenorhabditis,583290,NA,NA,624491,Caenorhabditis macrosperma,NA,NA,FALSE,NA,NA,NA,Caenorhabditis macrosperma,NA,NA,0,1
Caenorhabditis afra,species,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Caenorhabditis,583290,NA,NA,102813,Caenorhabditis afra,NA,NA,FALSE,NA,NA,NA,Caenorhabditis afra,NA,NA,0,1
Caenorhabditis castelli,species,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Caenorhabditis,583290,NA,NA,5701050,Caenorhabditis castelli,NA,NA,FALSE,NA,NA,NA,Caenorhabditis castelli,NA,NA,0,1
Ancylostoma ceylanicum,species,Nematoda,Chromadorea,Rhabditida,Ancylostomatidae,Ancylostoma,1507505,NA,NA,459448,Ancylostoma ceylanicum,NA,NA,FALSE,NA,NA,NA,Ancylostoma ceylanicum,NA,NA,NA,1
Syphacia rifaii,species,Nematoda,Chromadorea,Rhabditida,Oxyuridae,Syphacia,1589707,NA,NA,5691388,Syphacia rifaii,NA,NA,FALSE,NA,NA,NA,Syphacia rifaii,NA,NA,NA,1
Cosmocercoides pulcher,species,Nematoda,Chromadorea,Rhabditida,Cosmocercidae,Cosmocercoides,1469884,NA,NA,4996650,Cosmocercoides pulcher,NA,NA,FALSE,NA,NA,NA,Cosmocercoides pulcher,NA,NA,1,1
Gongylonema neoplasticum,species,Nematoda,Chromadorea,Rhabditida,Gongylonematidae,Gongylonema,1586845,NA,NA,3588473,Gongylonema neoplasticum,NA,NA,FALSE,NA,NA,NA,Gongylonema neoplasticum,NA,NA,0,1
Gongylonema pulchrum,species,Nematoda,Chromadorea,Rhabditida,Gongylonematidae,Gongylonema,1586845,NA,NA,371440,Gongylonema pulchrum,NA,NA,FALSE,NA,NA,NA,Gongylonema pulchrum,NA,NA,0,1
Enterobius emodensis,species,Nematoda,Chromadorea,Rhabditida,Oxyuridae,Enterobius,1589654,NA,NA,7073949,Enterobius emodensis,NA,NA,FALSE,NA,NA,NA,Enterobius emodensis,NA,NA,NA,1
Lobocriconema warrenense,species,Nematoda,Chromadorea,Rhabditida,Criconematidae,Lobocriconema,1427565,NA,NA,4168319,Lobocriconema warrenense,NA,NA,FALSE,NA,NA,NA,Lobocriconema warrenense,NA,NA,NA,1
Hemicycliophora obtusa,species,Nematoda,Chromadorea,Rhabditida,Hemicycliophoridae,Hemicycliophora,582938,NA,NA,4999147,Hemicycliophora obtusa,NA,NA,FALSE,NA,NA,NA,Hemicycliophora obtusa,NA,NA,1,1
Hemicycliophora iberica,species,Nematoda,Chromadorea,Rhabditida,Hemicycliophoridae,Hemicycliophora,582938,NA,NA,3585894,Hemicycliophora iberica,NA,NA,FALSE,NA,NA,NA,Hemicycliophora iberica,NA,NA,1,1
Hemicycliophora epicharoides,species,Nematoda,Chromadorea,Rhabditida,Hemicycliophoridae,Hemicycliophora,582938,NA,NA,3585891,Hemicycliophora epicharoides,NA,NA,FALSE,NA,NA,NA,Hemicycliophora epicharoides,NA,NA,1,1
Hemicycliophora californica,species,Nematoda,Chromadorea,Rhabditida,Hemicycliophoridae,Hemicycliophora,582938,NA,NA,4999187,Hemicycliophora californica,NA,NA,FALSE,NA,NA,NA,Hemicycliophora californica,NA,NA,1,1
Hemicycliophora lutosoides,species,Nematoda,Chromadorea,Rhabditida,Hemicycliophoridae,Hemicycliophora,582938,NA,NA,5700949,Hemicycliophora lutosoides,NA,NA,FALSE,NA,NA,NA,Hemicycliophora lutosoides,NA,NA,1,1
Hemicycliophora gracilis,species,Nematoda,Chromadorea,Rhabditida,Hemicycliophoridae,Hemicycliophora,582938,NA,NA,4999210,Hemicycliophora gracilis,NA,NA,FALSE,NA,NA,NA,Hemicycliophora gracilis,NA,NA,1,1
Hemicycliophora similis,species,Nematoda,Chromadorea,Rhabditida,Hemicycliophoridae,Hemicycliophora,582938,NA,NA,4999236,Hemicycliophora similis,NA,NA,FALSE,NA,NA,NA,Hemicycliophora similis,NA,NA,1,1
Hemicycliophora poranga,species,Nematoda,Chromadorea,Rhabditida,Hemicycliophoridae,Hemicycliophora,582938,NA,NA,190562,Hemicycliophora poranga,NA,NA,FALSE,NA,NA,NA,Hemicycliophora poranga,NA,NA,1,1
Hemicycliophora halophila,species,Nematoda,Chromadorea,Rhabditida,Hemicycliophoridae,Hemicycliophora,582938,NA,NA,3585900,Hemicycliophora halophila,NA,NA,FALSE,NA,NA,NA,Hemicycliophora halophila,NA,NA,1,1
Hemicycliophora hellenica,species,Nematoda,Chromadorea,Rhabditida,Hemicycliophoridae,Hemicycliophora,582938,NA,NA,3585892,Hemicycliophora hellenica,NA,NA,FALSE,NA,NA,NA,Hemicycliophora hellenica,NA,NA,1,1
Meloidogyne konaensis,species,Nematoda,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,1295653,NA,NA,270134,Meloidogyne konaensis,NA,NA,FALSE,sibling_higher,NA,NA,Meloidogyne konaensis,NA,NA,1,NA
Meloidogyne floridensis,species,Nematoda,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,1295653,NA,NA,453793,Meloidogyne floridensis,NA,NA,FALSE,sibling_higher,NA,NA,Meloidogyne floridensis,NA,NA,1,NA
Meloidogyne exigua,species,Nematoda,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,1295653,NA,NA,98477,Meloidogyne exigua,NA,NA,FALSE,sibling_higher,NA,NA,Meloidogyne exigua,NA,NA,1,NA
Meloidogyne naasi,species,Nematoda,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,1295653,NA,NA,153985,Meloidogyne naasi,NA,NA,FALSE,sibling_higher,NA,NA,Meloidogyne naasi,NA,NA,1,NA
Meloidogyne chitwoodi,species,Nematoda,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,1295653,NA,NA,759061,Meloidogyne chitwoodi,NA,NA,FALSE,sibling_higher,NA,NA,Meloidogyne chitwoodi,NA,NA,1,NA
Meloidogyne fallax,species,Nematoda,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,1295653,NA,NA,958998,Meloidogyne fallax,NA,NA,FALSE,sibling_higher,NA,NA,Meloidogyne fallax,NA,NA,1,NA
Meloidogyne partityla,species,Nematoda,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,1295653,NA,NA,675171,Meloidogyne partityla,NA,NA,FALSE,sibling_higher,NA,NA,Meloidogyne partityla,NA,NA,1,NA
Ancylostoma duodenale,species,Nematoda,Chromadorea,Rhabditida,Ancylostomatidae,Ancylostoma,1507505,NA,NA,332059,Ancylostoma duodenale,NA,NA,FALSE,NA,NA,NA,Ancylostoma duodenale,NA,NA,NA,1
Chabertia ovina,species,Nematoda,Chromadorea,Rhabditida,Strongylidae,Chabertia,1586502,NA,NA,224368,Chabertia ovina,NA,NA,FALSE,NA,NA,NA,Chabertia ovina,NA,NA,0,1
Hemicycliophora raskii,species,Nematoda,Chromadorea,Rhabditida,Hemicycliophoridae,Hemicycliophora,582938,NA,NA,4999183,Hemicycliophora raskii,NA,NA,FALSE,NA,NA,NA,Hemicycliophora raskii,NA,NA,1,1
Trichuris ovis,species,Nematoda,Enoplea,Trichinellida,Trichuridae,Trichuris,1508731,NA,NA,510849,Trichuris ovis,NA,NA,FALSE,NA,NA,NA,Trichuris ovis,NA,NA,NA,1
Trypanoxyuris pigrae,species,Nematoda,Chromadorea,Rhabditida,Oxyuridae,Trypanoxyuris,1585262,NA,NA,5926549,Trypanoxyuris pigrae,NA,NA,FALSE,sibling_higher,NA,NA,Trypanoxyuris pigrae,NA,NA,NA,1
Taenia lynciscapreoli,species,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Taenia,1528649,NA,NA,718132,Taenia lynciscapreoli,NA,NA,FALSE,NA,NA,NA,Taenia lynciscapreoli,NA,NA,NA,1
Schistosoma mansoni,species,Platyhelminthes,Trematoda,Diplostomida,Schistosomatidae,Schistosoma,1359742,NA,NA,191483,Schistosoma mansoni,NA,NA,FALSE,NA,NA,NA,Schistosoma mansoni,NA,NA,1,1
Trichuris discolor,species,Nematoda,Enoplea,Trichinellida,Trichuridae,Trichuris,1508731,NA,NA,727492,Trichuris discolor,NA,NA,FALSE,NA,NA,NA,Trichuris discolor,NA,NA,NA,1
Heterakis isolonche,species,Nematoda,Chromadorea,Rhabditida,Heterakidae,Heterakis,1508737,NA,NA,726592,Heterakis isolonche,NA,NA,FALSE,NA,NA,NA,Heterakis isolonche,NA,NA,NA,1
Trypanoxyuris atelis,species,Nematoda,Chromadorea,Rhabditida,Oxyuridae,Trypanoxyuris,1585262,NA,NA,688013,Trypanoxyuris atelis,NA,NA,FALSE,sibling_higher,NA,NA,Trypanoxyuris atelis,NA,NA,NA,1
Bursaphelenchus abruptus,species,Nematoda,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,1587128,NA,NA,229398,Bursaphelenchus abruptus,NA,NA,FALSE,NA,NA,NA,Bursaphelenchus abruptus,NA,NA,0,1
Bursaphelenchus conicaudatus,species,Nematoda,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,1587128,NA,NA,701590,Bursaphelenchus conicaudatus,NA,NA,FALSE,NA,NA,NA,Bursaphelenchus conicaudatus,NA,NA,0,1
Bursaphelenchus fraudulentus,species,Nematoda,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,1587128,NA,NA,701589,Bursaphelenchus fraudulentus,NA,NA,FALSE,NA,NA,NA,Bursaphelenchus fraudulentus,NA,NA,0,1
Bursaphelenchus parvispicularis,species,Nematoda,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,1587128,NA,NA,280279,Bursaphelenchus parvispicularis,NA,NA,FALSE,NA,NA,NA,Bursaphelenchus parvispicularis,NA,NA,0,1
Ancylostoma tubaeforme,species,Nematoda,Chromadorea,Rhabditida,Ancylostomatidae,Ancylostoma,1507505,NA,NA,459449,Ancylostoma tubaeforme,NA,NA,FALSE,NA,NA,NA,Ancylostoma tubaeforme,NA,NA,NA,1
Ascaris ovis,species,Nematoda,Chromadorea,Rhabditida,Ascarididae,Ascaris,583248,NA,NA,3588159,Ascaris ovis,NA,NA,FALSE,NA,NA,NA,Ascaris ovis,NA,NA,NA,1
Gnathostoma nipponicum,species,Nematoda,Chromadorea,Rhabditida,Gnathostomatidae,Gnathostoma,1590615,NA,NA,196483,Gnathostoma nipponicum,NA,NA,FALSE,NA,NA,NA,Gnathostoma nipponicum,NA,NA,1,1
Bursaphelenchus rufipennis,species,Nematoda,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,1587128,NA,NA,786951,Bursaphelenchus rufipennis,NA,NA,FALSE,NA,NA,NA,Bursaphelenchus rufipennis,NA,NA,0,1
Schistosoma bovis,species,Platyhelminthes,Trematoda,Diplostomida,Schistosomatidae,Schistosoma,1359742,NA,NA,191482,Schistosoma bovis,NA,NA,FALSE,NA,NA,NA,Schistosoma bovis,NA,NA,1,1
Fasciola jacksoni,species,Platyhelminthes,Trematoda,Plagiorchiida,Fasciolidae,Fasciola,486753,NA,NA,414287,Fasciola jacksoni,NA,NA,FALSE,NA,NA,NA,Fasciola jacksoni,NA,NA,0,1
Schistosoma incognitum,species,Platyhelminthes,Trematoda,Diplostomida,Schistosomatidae,Schistosoma,1359742,NA,NA,1061567,Schistosoma incognitum,NA,NA,FALSE,NA,NA,NA,Schistosoma incognitum,NA,NA,1,1
Longidorus helveticus,species,Nematoda,Enoplea,Dorylaimida,Longidoridae,Longidorus,1472533,NA,NA,668671,Longidorus helveticus,NA,NA,FALSE,NA,NA,NA,Longidorus helveticus,NA,NA,NA,1
Schistosoma kisumuensis,species,Platyhelminthes,Trematoda,Diplostomida,Schistosomatidae,Schistosoma,1359742,NA,NA,964944,Schistosoma kisumuensis,NA,NA,FALSE,NA,NA,NA,Schistosoma kisumuensis,NA,NA,1,1
Trichuris skrjabini,species,Nematoda,Enoplea,Trichinellida,Trichuridae,Trichuris,1508731,NA,NA,1082545,Trichuris skrjabini,NA,NA,FALSE,NA,NA,NA,Trichuris skrjabini,NA,NA,NA,1
Trichuris pardinasi,species,Nematoda,Enoplea,Trichinellida,Trichuridae,Trichuris,1508731,NA,NA,5003718,Trichuris pardinasi,NA,NA,FALSE,NA,NA,NA,Trichuris pardinasi,NA,NA,NA,1
Trichuris navonae,species,Nematoda,Enoplea,Trichinellida,Trichuridae,Trichuris,1508731,NA,NA,5691086,Trichuris navonae,NA,NA,FALSE,NA,NA,NA,Trichuris navonae,NA,NA,NA,1
Xiphinema opisthohysterum,species,Nematoda,Enoplea,Dorylaimida,Longidoridae,Xiphinema,583061,NA,NA,654279,Xiphinema opisthohysterum,NA,NA,FALSE,NA,NA,NA,Xiphinema opisthohysterum,NA,NA,0,1
Xiphinema incertum,species,Nematoda,Enoplea,Dorylaimida,Longidoridae,Xiphinema,583061,NA,NA,28574,Xiphinema incertum,NA,NA,FALSE,NA,NA,NA,Xiphinema incertum,NA,NA,0,1
Xiphinema parabrevicolle,species,Nematoda,Enoplea,Dorylaimida,Longidoridae,Xiphinema,583061,NA,NA,654277,Xiphinema parabrevicolle,NA,NA,FALSE,NA,NA,NA,Xiphinema parabrevicolle,NA,NA,0,1
Meloidogyne hispanica,species,Nematoda,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,1295653,NA,NA,233440,Meloidogyne hispanica,NA,NA,FALSE,sibling_higher,NA,NA,Meloidogyne hispanica,NA,NA,1,NA
Schistosoma rodhaini,species,Platyhelminthes,Trematoda,Diplostomida,Schistosomatidae,Schistosoma,1359742,NA,NA,413688,Schistosoma rodhaini,NA,NA,FALSE,NA,NA,NA,Schistosoma rodhaini,NA,NA,1,1
Rhabdias lamothei,species,Nematoda,Chromadorea,Rhabditida,Rhabdiasidae,Rhabdias,1442649,NA,NA,14315,Rhabdias lamothei,NA,NA,FALSE,NA,NA,NA,Rhabdias lamothei,NA,NA,1,1
