"","name","rank","phylum","class","subclass","order","family","genus","species"
"4596","Colossendeis angusta","species","Arthropoda","Pycnogonida",NA,"Pantopoda","Colossendeidae","Colossendeis","Colossendeis angusta"
"4597","Hornera pectinata","species","Bryozoa","Stenolaemata",NA,"Cyclostomatida","Horneridae","Hornera","Hornera pectinata"
"4598","Molpadia borealis","species","Echinodermata","Holothuroidea","Actinopoda","Molpadida","Molpadiidae","Molpadia","Molpadia borealis"
"4599","Phorbas hoffmani","species","Porifera","Demospongiae","Heteroscleromorpha","Poecilosclerida","Hymedesmiidae","Phorbas","Phorbas hoffmani"
"4600","Hymenodiscus pusilla","species","Echinodermata","Asteroidea","Ambuloasteroidea","Brisingida","Brisingidae","Hymenodiscus","Hymenodiscus pusilla"
"4601","Pteraster coscinopeplus","species","Echinodermata","Asteroidea","Ambuloasteroidea","Velatida","Pterasteridae","Pteraster","Pteraster coscinopeplus"
"4602","Oenopota excurvata","species","Mollusca","Gastropoda","Caenogastropoda","Neogastropoda","Mangeliidae","Oenopota","Oenopota excurvata"
"4603","Gonatopsis","genus","Mollusca","Cephalopoda","Coleoidea","Oegopsida","Gonatidae","Gonatopsis",NA
"4604","Sarsia viridis","species","Cnidaria","Hydrozoa","Hydroidolina","Anthoathecata","Corynidae","Sarsia","Sarsia viridis"
"4605","Niveotectura funiculata","species","Mollusca","Gastropoda","Patellogastropoda",NA,"Lottiidae","Niveotectura","Niveotectura funiculata"
"4606","Grandifoxus grandis","species","Arthropoda","Malacostraca","Eumalacostraca","Amphipoda","Phoxocephalidae","Grandifoxus","Grandifoxus grandis"
"4607","Pteraster pulvillus","species","Echinodermata","Asteroidea","Ambuloasteroidea","Velatida","Pterasteridae","Pteraster","Pteraster pulvillus"
"4608","Spiophanes fimbriata","species","Annelida","Polychaeta","Sedentaria","Spionida","Spionidae","Spiophanes","Spiophanes fimbriata"
"4609","Antipatharia","order","Cnidaria","Anthozoa","Hexacorallia","Antipatharia",NA,NA,NA
"4610","Lithodes","genus","Arthropoda","Malacostraca","Eumalacostraca","Decapoda","Lithodidae","Lithodes",NA
"4611","Megamphopus","genus","Arthropoda","Malacostraca","Eumalacostraca","Amphipoda","Photidae","Megamphopus",NA
"4612","Bolocera kensmithi","species","Cnidaria","Anthozoa","Hexacorallia","Actiniaria","Actiniidae","Bolocera","Bolocera kensmithi"
"4613","Vampyroteuthis","genus","Mollusca","Cephalopoda","Coleoidea","Vampyromorpha","Vampyroteuthidae","Vampyroteuthis",NA
"4614","Pholadidae","family","Mollusca","Bivalvia","Autobranchia","Myida","Pholadidae",NA,NA
"4615","Thoracophelia williamsi","species","Annelida","Polychaeta","Sedentaria",NA,"Opheliidae","Thoracophelia","Thoracophelia williamsi"
"4616","Henricia eschrichti","species","Echinodermata","Asteroidea","Ambuloasteroidea","Spinulosida","Echinasteridae","Henricia","Henricia eschrichti"
"4617","Spiophanes uschakowi","species","Annelida","Polychaeta","Sedentaria","Spionida","Spionidae","Spiophanes","Spiophanes uschakowi"
"4618","Xylophaga siebenalleri","species","Mollusca","Bivalvia","Autobranchia","Myida","Xylophagaidae","Xylophaga","Xylophaga siebenalleri"
"4619","Glycymeris","genus","Mollusca","Bivalvia","Autobranchia","Arcida","Glycymerididae","Glycymeris",NA
"4620","Terebratalia","genus","Brachiopoda","Rhynchonellata",NA,"Terebratulida","Terebrataliidae","Terebratalia",NA
"4621","Thysanoessa inspinata","species","Arthropoda","Malacostraca","Eumalacostraca","Euphausiacea","Euphausiidae","Thysanoessa","Thysanoessa inspinata"
"4622","Paralomis verrilli","species","Arthropoda","Malacostraca","Eumalacostraca","Decapoda","Lithodidae","Paralomis","Paralomis verrilli"
"4623","Henricia clarki","species","Echinodermata","Asteroidea","Ambuloasteroidea","Spinulosida","Echinasteridae","Henricia","Henricia clarki"
"4624","Chiroteuthidae","family","Mollusca","Cephalopoda","Coleoidea","Oegopsida","Chiroteuthidae",NA,NA
"4625","Nerilla inopinata","species","Annelida","Polychaeta","Polychaeta incertae sedis",NA,"Nerillidae","Nerilla","Nerilla inopinata"
"4626","Hapalogaster grebnitzkii","species","Arthropoda","Malacostraca","Eumalacostraca","Decapoda","Hapalogastridae","Hapalogaster","Hapalogaster grebnitzkii"
"4627","Myxilla","genus","Porifera","Demospongiae","Heteroscleromorpha","Poecilosclerida","Myxillidae","Myxilla",NA
"4628","Lophopanopeus","genus","Arthropoda","Malacostraca","Eumalacostraca","Decapoda","Panopeidae","Lophopanopeus",NA
"4629","Amphicteis","genus","Annelida","Polychaeta","Sedentaria","Terebellida","Ampharetidae","Amphicteis",NA
"4630","Ilyocryptus sordidus","species","Arthropoda","Branchiopoda","Phyllopoda","Anomopoda","Ilyocryptidae","Ilyocryptus","Ilyocryptus sordidus"
"4631","Stenosemus","genus","Mollusca","Polyplacophora","Neoloricata","Chitonida","Ischnochitonidae","Stenosemus",NA
"4632","Thorlaksonius brevirostris","species","Arthropoda","Malacostraca","Eumalacostraca","Amphipoda","Pleustidae","Thorlaksonius","Thorlaksonius brevirostris"
"4633","Rhabdocalyptus","genus","Porifera","Hexactinellida","Hexasterophora","Lyssacinosida","Rossellidae","Rhabdocalyptus",NA
"4634","Trophon","genus","Mollusca","Gastropoda","Caenogastropoda","Neogastropoda","Muricidae","Trophon",NA
"4635","Boreoscala greenlandica","species","Mollusca","Gastropoda","Caenogastropoda","[unassigned] Caenogastropoda","Epitoniidae","Boreoscala","Boreoscala greenlandica"
"4636","Vogtia spinosa","species","Cnidaria","Hydrozoa","Hydroidolina","Siphonophorae","Hippopodiidae","Vogtia","Vogtia spinosa"
"4637","Notomastus variegatus","species","Annelida","Polychaeta","Sedentaria",NA,"Capitellidae","Notomastus","Notomastus variegatus"
"4638","Vesicomya","genus","Mollusca","Bivalvia","Autobranchia","Venerida","Vesicomyidae","Vesicomya",NA
"4639","Limopsis akutanica","species","Mollusca","Bivalvia","Autobranchia","Arcida","Limopsidae","Limopsis","Limopsis akutanica"
"4640","Acila","genus","Mollusca","Bivalvia","Protobranchia","Nuculida","Nuculidae","Acila",NA
"4641","Buccinum diplodetum","species","Mollusca","Gastropoda","Caenogastropoda","Neogastropoda","Buccinidae","Buccinum","Buccinum diplodetum"
"4642","Nicomache","genus","Annelida","Polychaeta","Sedentaria",NA,"Maldanidae","Nicomache",NA
"4643","Iophon cheliferum","species","Porifera","Demospongiae","Heteroscleromorpha","Poecilosclerida","Acarnidae","Iophon","Iophon cheliferum"
"4644","Autolytus varius","species","Annelida","Polychaeta","Errantia","Phyllodocida","Syllidae","Autolytus","Autolytus varius"
"4645","Dendrodoa grossularia","species","Chordata","Ascidiacea",NA,"Stolidobranchia","Styelidae","Dendrodoa","Dendrodoa grossularia"
"4646","Praya reticulata","species","Cnidaria","Hydrozoa","Hydroidolina","Siphonophorae","Prayidae","Praya","Praya reticulata"
"4647","Macroclymene","genus","Annelida","Polychaeta","Sedentaria",NA,"Maldanidae","Macroclymene",NA
"4648","Notomastus giganteus","species","Annelida","Polychaeta","Sedentaria",NA,"Capitellidae","Notomastus","Notomastus giganteus"
"4649","Lysippe","genus","Annelida","Polychaeta","Sedentaria","Terebellida","Ampharetidae","Lysippe",NA
"4650","Lasaea subviridis","species","Mollusca","Bivalvia","Autobranchia","Galeommatida","Lasaeidae","Lasaea","Lasaea subviridis"
"4651","Odontosyllis","genus","Annelida","Polychaeta","Errantia","Phyllodocida","Syllidae","Odontosyllis",NA
"4652","Questa caudicirra","species","Annelida","Polychaeta","Sedentaria",NA,"Orbiniidae","Questa","Questa caudicirra"
"4653","Zyzzyzus rubusidaeus","species","Cnidaria","Hydrozoa","Hydroidolina","Anthoathecata","Tubulariidae","Zyzzyzus","Zyzzyzus rubusidaeus"
"4654","Byblis brevirama","species","Arthropoda","Malacostraca","Eumalacostraca","Amphipoda","Ampeliscidae","Byblis","Byblis brevirama"
"4655","Ophiacantha bathybia","species","Echinodermata","Ophiuroidea","Myophiuroida","Ophiacanthida","Ophiacanthidae","Ophiacantha","Ophiacantha bathybia"
"4656","Monocorophium carlottensis","species","Arthropoda","Malacostraca","Eumalacostraca","Amphipoda","Corophiidae","Monocorophium","Monocorophium carlottensis"
"4657","Cauloramphus echinus","species","Bryozoa","Gymnolaemata",NA,"Cheilostomatida","Calloporidae","Cauloramphus","Cauloramphus echinus"
"4658","Panomya norvegica","species","Mollusca","Bivalvia","Autobranchia","Adapedonta","Hiatellidae","Panomya","Panomya norvegica"
"4659","Craniella spinosa","species","Porifera","Demospongiae","Heteroscleromorpha","Tetractinellida","Tetillidae","Craniella","Craniella spinosa"
"4660","Beringius","genus","Mollusca","Gastropoda","Caenogastropoda","Neogastropoda","Buccinidae","Beringius",NA
"4661","Desmacella vagabunda","species","Porifera","Demospongiae","Heteroscleromorpha","Desmacellida","Desmacellidae","Desmacella","Desmacella vagabunda"
"4662","Koinostylochus burchami","species","Platyhelminthes",NA,NA,"Polycladida","Callioplanidae","Koinostylochus","Koinostylochus burchami"
"4663","Acanthascus platei","species","Porifera","Hexactinellida","Hexasterophora","Lyssacinosida","Rossellidae","Acanthascus","Acanthascus platei"
"4664","Psamathe fusca","species","Annelida","Polychaeta","Errantia","Phyllodocida","Hesionidae","Psamathe","Psamathe fusca"
"4665","Pandalus glabrus","species","Arthropoda","Malacostraca","Eumalacostraca","Decapoda","Pandalidae","Pandalus","Pandalus glabrus"
"4666","Lamberticrinus messingi","species","Echinodermata","Crinoidea","Articulata","Hyocrinida","Hyocrinidae","Lamberticrinus","Lamberticrinus messingi"
"4667","Oweniidae","family","Annelida","Polychaeta","Polychaeta incertae sedis",NA,"Oweniidae",NA,NA
"4668","Heterophoxus","genus","Arthropoda","Malacostraca","Eumalacostraca","Amphipoda","Phoxocephalidae","Heterophoxus",NA
"4669","Eunice segregata","species","Annelida","Polychaeta","Errantia","Eunicida","Eunicidae","Eunice","Eunice segregata"
"4670","Lepidonotus caelorus","species","Annelida","Polychaeta","Errantia","Phyllodocida","Polynoidae","Lepidonotus","Lepidonotus caelorus"
"4671","Callopora armata","species","Bryozoa","Gymnolaemata",NA,"Cheilostomatida","Calloporidae","Callopora","Callopora armata"
"4672","Argulus","genus","Arthropoda","Ichthyostraca","Branchiura","Arguloida","Argulidae","Argulus",NA
"4673","Schistomeringos japonica","species","Annelida","Polychaeta","Errantia","Eunicida","Dorvilleidae","Schistomeringos","Schistomeringos japonica"
"4674","Astyris permodesta","species","Mollusca","Gastropoda","Caenogastropoda","Neogastropoda","Columbellidae","Astyris","Astyris permodesta"
"4675","Phoxichilidium quadradentatum","species","Arthropoda","Pycnogonida",NA,"Pantopoda","Phoxichilidiidae","Phoxichilidium","Phoxichilidium quadradentatum"
"4676","Trididemnum opacum","species","Chordata","Ascidiacea",NA,"Aplousobranchia","Didemnidae","Trididemnum","Trididemnum opacum"
"4677","Loxorhynchus crispatus","species","Arthropoda","Malacostraca","Eumalacostraca","Decapoda","Epialtidae","Loxorhynchus","Loxorhynchus crispatus"
"4678","Acanthascus","genus","Porifera","Hexactinellida","Hexasterophora","Lyssacinosida","Rossellidae","Acanthascus",NA
"4679","Propebela exarata","species","Mollusca","Gastropoda","Caenogastropoda","Neogastropoda","Mangeliidae","Propebela","Propebela exarata"
"4680","Atylus collingi","species","Arthropoda","Malacostraca","Eumalacostraca","Amphipoda","Atylidae","Atylus","Atylus collingi"
"4681","Anteliaster coscinactis","species","Echinodermata","Asteroidea","Ambuloasteroidea","Forcipulatida","Pedicellasteridae","Anteliaster","Anteliaster coscinactis"
"4682","Anelassorhynchus abyssalis","species","Annelida","Polychaeta","Echiura","Echiuroidea","Thalassematidae","Anelassorhynchus","Anelassorhynchus abyssalis"
"4683","Holmesiella anomala","species","Arthropoda","Malacostraca","Eumalacostraca","Mysida","Mysidae","Holmesiella","Holmesiella anomala"
"4684","Oradarea","genus","Arthropoda","Malacostraca","Eumalacostraca","Amphipoda","Calliopiidae","Oradarea",NA
"4685","Hesperonoe","genus","Annelida","Polychaeta","Errantia","Phyllodocida","Polynoidae","Hesperonoe",NA
"4686","Synidotea calcarea","species","Arthropoda","Malacostraca","Eumalacostraca","Isopoda","Idoteidae","Synidotea","Synidotea calcarea"
"4687","Dipsacaster anoplus","species","Echinodermata","Asteroidea","Ambuloasteroidea","Paxillosida","Astropectinidae","Dipsacaster","Dipsacaster anoplus"
"4688","Alona costata","species","Arthropoda","Branchiopoda","Phyllopoda","Anomopoda","Chydoridae","Alona","Alona costata"
"4689","Parougia caeca","species","Annelida","Polychaeta","Errantia","Eunicida","Dorvilleidae","Parougia","Parougia caeca"
"4690","Mangelia crebricostata","species","Mollusca","Gastropoda","Caenogastropoda","Neogastropoda","Mangeliidae","Mangelia","Mangelia crebricostata"
"4691","Lagisca tenebricosa","species","Annelida","Polychaeta","Errantia","Phyllodocida","Polynoidae","Lagisca","Lagisca tenebricosa"
"4692","Chelophyes appendiculata","species","Cnidaria","Hydrozoa","Hydroidolina","Siphonophorae","Diphyidae","Chelophyes","Chelophyes appendiculata"
"4693","Carditidae","family","Mollusca","Bivalvia","Autobranchia","Carditida","Carditidae",NA,NA
"4694","Thelepus hamatus","species","Annelida","Polychaeta","Sedentaria","Terebellida","Terebellidae","Thelepus","Thelepus hamatus"
"4695","Onychoteuthis borealijaponica","species","Mollusca","Cephalopoda","Coleoidea","Oegopsida","Onychoteuthidae","Onychoteuthis","Onychoteuthis borealijaponica"
"4696","Abietinaria pulchra","species","Cnidaria","Hydrozoa","Hydroidolina","Leptothecata","Sertulariidae","Abietinaria","Abietinaria pulchra"
"4697","Triopha","genus","Mollusca","Gastropoda","Heterobranchia","Nudibranchia","Polyceridae","Triopha",NA
"4698","Vitreolina","genus","Mollusca","Gastropoda","Caenogastropoda","Littorinimorpha","Eulimidae","Vitreolina",NA
"4699","Scleroplax granulata","species","Arthropoda","Malacostraca","Eumalacostraca","Decapoda","Pinnotheridae","Scleroplax","Scleroplax granulata"
"4700","Cirratulus cingulatus","species","Annelida","Polychaeta","Sedentaria","Terebellida","Cirratulidae","Cirratulus","Cirratulus cingulatus"
"4701","Phascolosoma","genus","Annelida",NA,NA,"Sipuncula","Phascolosomatidae","Phascolosoma",NA
"4702","Halopteris campanula","species","Cnidaria","Hydrozoa","Hydroidolina","Leptothecata","Halopterididae","Halopteris","Halopteris campanula"
"4703","Odostomia angularis","species","Mollusca","Gastropoda","Heterobranchia",NA,"Pyramidellidae","Odostomia","Odostomia angularis"
"4704","Orchomenella","genus","Arthropoda","Malacostraca","Eumalacostraca","Amphipoda","Tryphosidae","Orchomenella",NA
"4705","Pentamera trachyplaca","species","Echinodermata","Holothuroidea","Actinopoda","Dendrochirotida","Phyllophoridae","Pentamera","Pentamera trachyplaca"
"4706","Lensia multicristata","species","Cnidaria","Hydrozoa","Hydroidolina","Siphonophorae","Diphyidae","Lensia","Lensia multicristata"
"4707","Eudistylia","genus","Annelida","Polychaeta","Sedentaria","Sabellida","Sabellidae","Eudistylia",NA
"4708","Paraninoe simpla","species","Annelida","Polychaeta","Errantia","Eunicida","Lumbrineridae","Paraninoe","Paraninoe simpla"
"4709","Myxillidae","family","Porifera","Demospongiae","Heteroscleromorpha","Poecilosclerida","Myxillidae",NA,NA
"4710","Teredo","genus","Mollusca","Bivalvia","Autobranchia","Myida","Teredinidae","Teredo",NA
"4711","Assiminea translucens","species","Mollusca","Gastropoda","Caenogastropoda","Littorinimorpha","Assimineidae","Assiminea","Assiminea translucens"
"4712","Pagurus rathbuni","species","Arthropoda","Malacostraca","Eumalacostraca","Decapoda","Paguridae","Pagurus","Pagurus rathbuni"
"4713","Pholoe longa","species","Annelida","Polychaeta","Errantia","Phyllodocida","Sigalionidae","Pholoe","Pholoe longa"
"4714","Amphinema platyhedos","species","Cnidaria","Hydrozoa","Hydroidolina","Anthoathecata","Pandeidae","Amphinema","Amphinema platyhedos"
"4715","Cladopathidae","family","Cnidaria","Anthozoa","Hexacorallia","Antipatharia","Cladopathidae",NA,NA
"4716","Brinckmannia hexactinellidophila","species","Cnidaria","Hydrozoa","Hydroidolina","Anthoathecata","Bythotiaridae","Brinckmannia","Brinckmannia hexactinellidophila"
"4717","Asbestopluma","genus","Porifera","Demospongiae","Heteroscleromorpha","Poecilosclerida","Cladorhizidae","Asbestopluma",NA
"4718","Eunice kobiensis","species","Annelida","Polychaeta","Errantia","Eunicida","Eunicidae","Eunice","Eunice kobiensis"
"4719","Calocarides quinqueseriatus","species","Arthropoda","Malacostraca","Eumalacostraca","Decapoda","Axiidae","Calocarides","Calocarides quinqueseriatus"
"4720","Latisipho morditus","species","Mollusca","Gastropoda","Caenogastropoda","Neogastropoda","Buccinidae","Latisipho","Latisipho morditus"
"4721","Lagenicella","genus","Bryozoa","Gymnolaemata",NA,"Cheilostomatida","Teuchoporidae","Lagenicella",NA
"4722","Leptochiton algesirensis","species","Mollusca","Polyplacophora","Neoloricata","Lepidopleurida","Leptochitonidae","Leptochiton","Leptochiton algesirensis"
"4723","Aegina citrea","species","Cnidaria","Hydrozoa","Trachylinae","Narcomedusae","Aeginidae","Aegina","Aegina citrea"
"4724","Zeuxo normani","species","Arthropoda","Malacostraca","Eumalacostraca","Tanaidacea","Tanaididae","Zeuxo","Zeuxo normani"
"4725","Terminoflustra membranaceotruncata","species","Bryozoa","Gymnolaemata",NA,"Cheilostomatida","Flustridae","Terminoflustra","Terminoflustra membranaceotruncata"
"4726","Glossaulax draconis","species","Mollusca","Gastropoda","Caenogastropoda","Littorinimorpha","Naticidae","Glossaulax","Glossaulax draconis"
"4727","Homalopoma subobsoletum","species","Mollusca","Gastropoda","Vetigastropoda","Trochida","Colloniidae","Homalopoma","Homalopoma subobsoletum"
"4728","Cystisoma latipes","species","Arthropoda","Malacostraca","Eumalacostraca","Amphipoda","Cystisomatidae","Cystisoma","Cystisoma latipes"
"4729","Exosphaeroma","genus","Arthropoda","Malacostraca","Eumalacostraca","Isopoda","Sphaeromatidae","Exosphaeroma",NA
