"","taxa_query","taxa","tol_sciname","rank","ott_id","is_synonym","flags"
"4334","Mecysmauchenius chepu","Mecysmauchenius chepu","Mecysmauchenius chepu","species",3573567,FALSE,NA
"4335","Mecysmaucheniuswtoni","Mecysmaucheniuswtoni","Mecysmauchenius newtoni",NA,3573559,FALSE,NA
"4336","Mecysmauchenius puyehue","Mecysmauchenius puyehue","Mecysmauchenius puyehue","species",3573568,FALSE,NA
"4337","Mecysmauchenius osorno","Mecysmauchenius osorno","Mecysmauchenius osorno","species",3573561,FALSE,NA
"4338","Mecysmauchenioides quetrihue","Mecysmauchenioides quetrihue","Mecysmauchenioides quetrihue","species",3573572,FALSE,NA
"4339","Mecysmauchenioidesrdenskjoldi","Mecysmauchenioidesrdenskjoldi","Mecysmauchenioides nordenskjoldi",NA,3573570,FALSE,NA
"4340","Mecysmauchenius victoria","Mecysmauchenius victoria","Mecysmauchenius victoria","species",3573557,FALSE,NA
"4341","Mecysmauchenius fernandez","Mecysmauchenius fernandez","Mecysmauchenius fernandez","species",3573560,FALSE,NA
"4342","Heteromysis formosa","Heteromysis formosa","Heteromysis formosa","species",703984,FALSE,NA
"4343","Neolepas marisindica","Neolepas marisindica","Neolepas marisindica","species",5810132,FALSE,"extinct_inherited, incertae_sedis"
"4344","Tegolophus celtis","Tegolophus celtis","Tegolophus celtis","species",5800052,FALSE,NA
"4345","Ampithoe kava","Ampithoe kava","Ampithoe kava","species",2985150,FALSE,"sibling_higher"
"4346","Ampithoe poipu","Ampithoe poipu","Ampithoe poipu","species",2985199,FALSE,"sibling_higher"
"4347","Pseudopoda signata","Pseudopoda signata","Pseudopoda signata","species",3551070,FALSE,NA
"4348","Olios scalptor","Olios scalptor","Olios scalptor","species",3551625,FALSE,NA
"4349","Pseudopoda virgata","Pseudopoda virgata","Pseudopoda virgata","species",3551084,FALSE,NA
"4350","Pseudopoda emei","Pseudopoda emei","Pseudopoda emei","species",5757413,FALSE,NA
"4351","Euroglyphus maynei","Euroglyphus maynei","Euroglyphus maynei",NA,99525,FALSE,NA
"4352","Tachornithoglyphus tachornis","Tachornithoglyphus tachornis","Tachornithoglyphus tachornis",NA,5122010,FALSE,NA
"4353","Onychalges pachyspathus","Onychalges pachyspathus","Onychalges pachyspathus",NA,5121995,FALSE,NA
"4354","Oxyopes salticus","Oxyopes salticus","Oxyopes salticus","species",3555745,FALSE,NA
"4355","Titanoecagrella","Titanoecagrella","Titanoeca nigrella",NA,3555093,FALSE,NA
"4356","Zora hespera","Zora hespera","Zora hespera","species",4695287,FALSE,NA
"4357","Trogloneta paradoxa","Trogloneta paradoxa","Trogloneta paradoxa","species",3561824,FALSE,NA
"4358","Comaroma mendocino","Comaroma mendocino","Comaroma mendocino","species",3561683,FALSE,NA
"4359","Hyptiotes cavatus","Hyptiotes cavatus","Hyptiotes cavatus","species",3573094,FALSE,NA
"4360","Cybaeina minuta","Cybaeina minuta","Cybaeina minuta","species",3561263,FALSE,NA
"4361","Mimetus epeiroides","Mimetus epeiroides","Mimetus epeiroides","species",3573263,FALSE,NA
"4362","Mimetus haynesi","Mimetus haynesi","Mimetus haynesi","species",3573287,FALSE,NA
"4363","Stygobromus foliatus","Stygobromus foliatus","Stygobromus foliatus","species",5810058,FALSE,NA
"4364","Stygobromus indentatus","Stygobromus indentatus","Stygobromus indentatus","species",2984069,FALSE,NA
"4365","Stygobromus tenuis","Stygobromus tenuis","Stygobromus tenuis","species",2984143,FALSE,NA
"4366","Cambarellus zacapuensis","Cambarellus zacapuensis","Cambarellus zacapuensis","species",5819457,FALSE,NA
"4367","Abyssorchomene distinctus","Abyssorchomene distinctus","Abyssorchomene distinctus","species",2982820,FALSE,NA
"4368","Abyssorchomene musculosus","Abyssorchomene musculosus","Abyssorchomene musculosus",NA,2982823,FALSE,NA
"4369","Hirondellea brevicaudata","Hirondellea brevicaudata","Hirondellea brevicaudata","species",2982940,FALSE,NA
"4370","Hirondellea gigas","Hirondellea gigas","Hirondellea gigas","species",2982931,FALSE,NA
"4371","Hirondellea wagneri","Hirondellea wagneri","Hirondellea wagneri",NA,5787722,FALSE,NA
"4372","Orchomenella gerulicorbis","Orchomenella gerulicorbis","Abyssorchomene gerulicorbis","species",2982822,TRUE,NA
"4373","Paralicella caperesca","Paralicella caperesca","Paralicella caperesca","species",710432,FALSE,NA
"4374","Paralicella tenuipes","Paralicella tenuipes","Paralicella tenuipes","species",745360,FALSE,NA
"4375","Conchoecia macrocheira","Conchoecia macrocheira","Conchoecia macrocheira","species",2967463,FALSE,"sibling_higher"
"4376","Nasoeciasotuberculata","Nasoeciasotuberculata","Nasoecia nasotuberculata",NA,2967474,FALSE,NA
"4377","Bonnetina aviae","Bonnetina aviae","Bonnetina aviae","species",5929904,FALSE,NA
"4378","Bonnetina unam","Bonnetina unam","Bonnetina unam","species",5929909,FALSE,NA
"4379","Bonnetina tindoo","Bonnetina tindoo","Bonnetina tindoo","species",5929910,FALSE,NA
"4380","Bonnetina hobbit","Bonnetina hobbit","Bonnetina hobbit","species",5929913,FALSE,NA
"4381","Bonnetina cyaneifemur","Bonnetina cyaneifemur","Bonnetina cyaneifemur","species",3576308,FALSE,NA
"4382","Bonnetina malinalli","Bonnetina malinalli","Bonnetina malinalli","species",5929907,FALSE,NA
"4383","Bonnetina minax","Bonnetina minax","Bonnetina minax","species",5929911,FALSE,NA
"4384","Bonnetina papalutlensis","Bonnetina papalutlensis","Bonnetina papalutlensis","species",5929905,FALSE,NA
"4385","Bonnetina tanzeri","Bonnetina tanzeri","Bonnetina tanzeri","species",5929906,FALSE,NA
"4386","Bonnetina vittata","Bonnetina vittata","Bonnetina vittata","species",5929908,FALSE,NA
"4387","Bonnetina megagyna","Bonnetina megagyna","Bonnetina megagyna","species",5929912,FALSE,NA
"4388","Bonnetina tenuiverpis","Bonnetina tenuiverpis","Bonnetina tenuiverpis","species",5717764,FALSE,NA
"4389","Acanthephyra armata","Acanthephyra armata","Acanthephyra armata","species",563065,FALSE,"sibling_higher"
"4390","Acanthephyra eximia","Acanthephyra eximia","Acanthephyra eximia","species",475266,FALSE,"sibling_higher"
"4391","Cyclops ochridanus","Cyclops ochridanus","Cyclops ochridanus","species",2947892,FALSE,NA
"4392","Arrenurus bruzelii","Arrenurus bruzelii","Arrenurus bruzelii","species",3533202,FALSE,"sibling_higher"
"4393","Arrenurus compactus","Arrenurus compactus","Arrenurus compactus","species",3533288,FALSE,"sibling_higher"
"4394","Arrenurus cuspidifer","Arrenurus cuspidifer","Arrenurus cuspidifer","species",3533222,FALSE,"sibling_higher"
"4395","Arrenurus fissicornis","Arrenurus fissicornis","Arrenurus fissicornis","species",3533237,FALSE,"sibling_higher"
"4396","Arrenurus hungerfordi","Arrenurus hungerfordi","Arrenurus hungerfordi","species",3533154,FALSE,"sibling_higher"
"4397","Arrenurus magnicaudatus","Arrenurus magnicaudatus","Arrenurus magnicaudatus","species",3533127,FALSE,"sibling_higher"
"4398","Arrenurus major","Arrenurus major","Arrenurus major","species",5107579,FALSE,"sibling_higher"
"4399","Arrenurus maryellenae","Arrenurus maryellenae","Arrenurus maryellenae","species",3533273,FALSE,"sibling_higher"
"4400","Arrenurusumani","Arrenurusumani","Arrenurus neumani",NA,3533314,FALSE,"sibling_higher"
"4401","Arrenurus pustulator","Arrenurus pustulator","Arrenurus pustulator","species",3533184,FALSE,"sibling_higher"
"4402","Arrenurus reflexus","Arrenurus reflexus","Arrenurus reflexus","species",3533336,FALSE,"sibling_higher"
"4403","Arrenurus robustus","Arrenurus robustus","Arrenurus robustus","species",3533183,FALSE,"sibling_higher"
"4404","Arrenurus tricuspidator","Arrenurus tricuspidator","Arrenurus tricuspidator","species",3533409,FALSE,"sibling_higher"
"4405","Arrenurus apetiolatus","Arrenurus apetiolatus","Arrenurus apetiolatus","species",3533410,FALSE,"sibling_higher"
"4406","Arrenurus cylindratus","Arrenurus cylindratus","Arrenurus cylindratus","species",3533278,FALSE,"sibling_higher"
"4407","Arrenurus globator","Arrenurus globator","Arrenurus globator","species",3533367,FALSE,"sibling_higher"
"4408","Arrenurus intermedius","Arrenurus intermedius","Arrenurus intermedius","species",5107929,FALSE,"sibling_higher"
"4409","Arrenurus manubriator","Arrenurus manubriator","Arrenurus manubriator","species",3533315,FALSE,"sibling_higher"
"4410","Arrenurus mediorotundatus","Arrenurus mediorotundatus","Arrenurus mediorotundatus","species",3533224,FALSE,"sibling_higher"
"4411","Arrenurus megalurus","Arrenurus megalurus","Arrenurus megalurus","species",3533145,FALSE,"sibling_higher"
"4412","Arrenurus marshallae","Arrenurus marshallae","Arrenurus marshallae","species",3533139,FALSE,"sibling_higher"
"4413","Arrenurus securiformis","Arrenurus securiformis","Arrenurus securiformis","species",3533348,FALSE,"sibling_higher"
"4414","Arrenurus crassicaudatus","Arrenurus crassicaudatus","Arrenurus crassicaudatus","species",3533141,FALSE,"sibling_higher"
"4415","Arrenurus fimbriatus","Arrenurus fimbriatus","Arrenurus fimbriatus","species",3533253,FALSE,"sibling_higher"
"4416","Arrenurus biscissus","Arrenurus biscissus","Arrenurus biscissus","species",3533279,FALSE,"sibling_higher"
"4417","Arrenurus inexploratus","Arrenurus inexploratus","Arrenurus inexploratus","species",3533180,FALSE,"sibling_higher"
"4418","Arrenurus lyriger","Arrenurus lyriger","Arrenurus lyriger","species",3533126,FALSE,"sibling_higher"
"4419","Arrenurus perforatus","Arrenurus perforatus","Arrenurus perforatus","species",3533232,FALSE,"sibling_higher"
"4420","Arrenurus sinuator","Arrenurus sinuator","Arrenurus sinuator","species",3533285,FALSE,"sibling_higher"
"4421","Arrenurus setiger","Arrenurus setiger","Arrenurus setiger","species",3533402,FALSE,"sibling_higher"
"4422","Arrenurus truncatellus","Arrenurus truncatellus","Arrenurus truncatellus","species",3533235,FALSE,"sibling_higher"
"4423","Arrenurus stecki","Arrenurus stecki","Arrenurus stecki","species",3533371,FALSE,"sibling_higher"
"4424","Physocypria biwaensis","Physocypria biwaensis","Physocypria biwaensis","species",5776142,FALSE,NA
"4425","Physocypriapponica","Physocypriapponica","Physocypria nipponica",NA,4679255,FALSE,NA
"4426","Paracalanusnus","Paracalanusnus","Paracalanus",NA,350913,FALSE,NA
"4427","Metaculus lepidifolii","Metaculus lepidifolii","Metaculus lepidifolii","species",5800031,FALSE,NA
"4428","Metaculus rapistri","Metaculus rapistri","Metaculus rapistri","species",4681773,FALSE,NA
"4429","Neocypholaelaps apicola","Neocypholaelaps apicola","Neocypholaelaps apicola","species",5102344,FALSE,NA
"4430","Niphargus molnari","Niphargus molnari","Niphargus molnari","species",5091677,FALSE,NA
"4431","Niphargus gebhardti","Niphargus gebhardti","Niphargus gebhardti","species",5091672,FALSE,NA
"4432","Iberobathynella cornejoensis","Iberobathynella cornejoensis","Iberobathynella cornejoensis","species",7122482,FALSE,NA
"4433","Gallobathynella boui","Gallobathynella boui","Gallobathynella boui","species",7122457,FALSE,NA
"4434","Parvulobathynella distincta","Parvulobathynella distincta","Parvulobathynella distincta","species",7122497,FALSE,NA
"4435","Canthocamptus staphylinus","Canthocamptus staphylinus","Canthocamptus staphylinus","species",2947843,FALSE,"sibling_higher"
"4436","Badumna insignis","Badumna insignis","Badumna insignis","species",3560108,FALSE,NA
"4437","Heminothrus thori","Heminothrus thori","Heminothrus thori","species",363374,FALSE,NA
"4438","Euzetes globulus","Euzetes globulus","Euzetes globulus","species",1009005,FALSE,NA
"4439","Cybaeus thermydrinos","Cybaeus thermydrinos","Cybaeus thermydrinos","species",326333,FALSE,NA
"4440","Gustavia microcephala","Gustavia microcephala","Gustavia microcephala","species",3529549,FALSE,NA
"4441","Amblyomma rotundatum","Amblyomma rotundatum","Amblyomma rotundatum","species",95724,FALSE,NA
"4442","Amblyomma lepidum","Amblyomma lepidum","Amblyomma lepidum","species",3525628,FALSE,NA
"4443","Cylisticus convexus","Cylisticus convexus","Cylisticus convexus","species",755782,FALSE,NA
"4444","Typhloseiulus eleonorae","Typhloseiulus eleonorae","Typhloseiulus eleonorae",NA,3524402,FALSE,NA
"4445","Typhloseiulus eliahuswirskii","Typhloseiulus eliahuswirskii","Typhloseiulus eliahuswirskii",NA,3524400,FALSE,NA
"4446","Typhloseiulus peculiaris","Typhloseiulus peculiaris","Typhloseiulus peculiaris",NA,3524244,FALSE,NA
"4447","Typhloseiulus erymanthii","Typhloseiulus erymanthii","Typhloseiulus erymanthii",NA,3524506,FALSE,NA
"4448","Typhloseiulus calabriae","Typhloseiulus calabriae","Typhloseiulus calabriae",NA,3524511,FALSE,NA
"4449","Typhloseiulus carmonae","Typhloseiulus carmonae","Typhloseiulus carmonae",NA,3524508,FALSE,NA
"4450","Typhloseiulus rodopiensis","Typhloseiulus rodopiensis","Typhloseiulus rodopiensis",NA,3524510,FALSE,NA
"4451","Ischnocolus valentinus","Ischnocolus valentinus","Ischnocolus valentinus","species",3576206,FALSE,NA
"4452","Tegonotus celtis","Tegonotus celtis","Tegonotus celtis","species",5112612,FALSE,NA
"4453","Cyclops kikuchii","Cyclops kikuchii","Cyclops kikuchii","species",2947848,FALSE,NA
"4454","Diacyclops bicuspidatus","Diacyclops bicuspidatus","Diacyclops bicuspidatus","species",535426,FALSE,NA
"4455","Mesocyclops dissimilis","Mesocyclops dissimilis","Mesocyclops dissimilis","species",2947033,FALSE,NA
"4456","Halicyclops itohi","Halicyclops itohi","Halicyclops itohi","species",5092328,FALSE,NA
"4457","Tropocyclops setulifer","Tropocyclops setulifer","Tropocyclops setulifer","species",2947584,FALSE,NA
"4458","Monstrilla hamatapex","Monstrilla hamatapex","Monstrilla hamatapex","species",2945518,FALSE,NA
"4459","Nitokra lacustris","Nitokra lacustris","Nitokra lacustris","species",2950994,FALSE,NA
"4460","Paralaophonte congenera","Paralaophonte congenera","Paralaophonte congenera","species",2950132,FALSE,NA
"4461","Neoergasilus japonicus","Neoergasilus japonicus","Neoergasilus japonicus","species",2945863,FALSE,NA
"4462","Podoribates pratensis","Podoribates pratensis","Podoribates pratensis","species",4686328,FALSE,NA
"4463","Hirsutiella zachvatkini","Hirsutiella zachvatkini","Hirsutiella zachvatkini","species",3532432,FALSE,NA
"4464","Koonunga crenarum","Koonunga crenarum","Koonunga crenarum","species",2970882,FALSE,NA
"4465","Koonunga hornei","Koonunga hornei","Koonunga hornei","species",5931531,FALSE,NA
"4466","Koonunga tatiaraensis","Koonunga tatiaraensis","Koonunga tatiaraensis","species",5931532,FALSE,NA
"4467","Koonunga allambiensis","Koonunga allambiensis","Koonunga allambiensis","species",5931530,FALSE,NA
"4468","Potamonautes isimangaliso","Potamonautes isimangaliso","Potamonautes isimangaliso","species",5827732,FALSE,"sibling_higher"
"4469","Phytoptus avellanae","Phytoptus avellanae","Phytoptus avellanae","species",3539136,FALSE,"sibling_higher"
"4470","Phytoptus tetratrichus","Phytoptus tetratrichus","Phytoptus tetratrichus","species",3539567,FALSE,"sibling_higher"
"4471","Eriophyes tiliae","Eriophyes tiliae","Eriophyes tiliae","species",5110390,FALSE,NA
"4472","Metapenaeopsis mogiensis","Metapenaeopsis mogiensis","Metapenaeopsis mogiensis","species",2971240,FALSE,NA
"4473","Cryptocellus chiriqui","Cryptocellus chiriqui","Cryptocellus chiriqui","species",3581612,FALSE,NA
"4474","Cryptocellus leleupi","Cryptocellus leleupi","Cryptocellus leleupi","species",5122931,FALSE,NA
"4475","Cryptocellus becki","Cryptocellus becki","Cryptocellus becki","species",3581617,FALSE,NA
"4476","Cryptocellus iaci","Cryptocellus iaci","Cryptocellus iaci","species",5717448,FALSE,NA
"4477","Pseudocellus boneti","Pseudocellus boneti","Pseudocellus boneti","species",3581651,FALSE,NA
"4478","Pseudocellus monjarazi","Pseudocellus monjarazi","Pseudocellus monjarazi","species",5717461,FALSE,NA
"4479","Pseudocellus sbordoni","Pseudocellus sbordoni","Pseudocellus sbordoni","species",5717469,FALSE,NA
"4480","Iberesia machadoi","Iberesia machadoi","Iberesia machadoi","species",724771,FALSE,NA
"4481","Paracalliope fluviatilis","Paracalliope fluviatilis","Paracalliope fluviatilis","species",17810,FALSE,NA
"4482","Paraplatyarthrus occidentoniscus","Paraplatyarthrus occidentoniscus","Paraplatyarthrus occidentoniscus","species",5931461,FALSE,NA
"4483","Paraplatyarthrus subterraneus","Paraplatyarthrus subterraneus","Paraplatyarthrus subterraneus","species",5931468,FALSE,NA
"4484","Paraplatyarthrus pallidus","Paraplatyarthrus pallidus","Paraplatyarthrus pallidus","species",5931462,FALSE,NA
"4485","Paraplatyarthrushidae","Paraplatyarthrushidae","Paraplatyarthrus nahidae",NA,5931464,FALSE,NA
"4486","Paraplatyarthrus cunyuensis","Paraplatyarthrus cunyuensis","Paraplatyarthrus cunyuensis","species",5931466,FALSE,NA
"4487","Platyarthrus hoffmannseggii","Platyarthrus hoffmannseggii","Platyarthrus hoffmannseggii","species",843814,FALSE,NA
"4488","Trichorhina tomentosa","Trichorhina tomentosa","Trichorhina tomentosa","species",936551,FALSE,NA
"4489","Macrobrachium malcolmsonii","Macrobrachium malcolmsonii","Macrobrachium malcolmsonii","species",736326,FALSE,NA
"4490","Epischura chankensis","Epischura chankensis","Epischura chankensis","species",2955987,FALSE,NA
"4491","Macrothele palpator","Macrothele palpator","Macrothele palpator","species",3575794,FALSE,NA
"4492","Niphargus zagorae","Niphargus zagorae","Niphargus zagorae","species",5810021,FALSE,NA
"4493","Ixodes collaris","Ixodes collaris","Ixodes collaris","species",7100520,FALSE,NA
"4494","Niphargus scopicauda","Niphargus scopicauda","Niphargus scopicauda","species",533128,FALSE,NA
"4495","Niphargus trullipes","Niphargus trullipes","Niphargus trullipes","species",878076,FALSE,NA
"4496","Niphargus vadimi","Niphargus vadimi","Niphargus vadimi","species",5091586,FALSE,NA
"4497","Niphargus cvijici","Niphargus cvijici","Niphargus cvijici","species",659184,FALSE,NA
"4498","Niphargus hercegovinensis","Niphargus hercegovinensis","Niphargus hercegovinensis","species",202399,FALSE,NA
"4499","Niphargus tauricus","Niphargus tauricus","Niphargus tauricus","species",5091618,FALSE,NA
"4500","Niphargus multipennatus","Niphargus multipennatus","Niphargus multipennatus","species",5091669,FALSE,NA
"4501","Argas brumpti","Argas brumpti","Argas brumpti","species",3525070,FALSE,NA
"4502","Argas boueti","Argas boueti","Argas boueti","species",3525136,FALSE,NA
"4503","Ornithodoros zumpti","Ornithodoros zumpti","Ornithodoros zumpti","species",3525186,FALSE,NA
"4504","Niphargus croaticus","Niphargus croaticus","Niphargus croaticus","species",5091514,FALSE,NA
"4505","Niphargus steueri","Niphargus steueri","Niphargus steueri","species",202406,FALSE,NA
"4506","Grammostola rosea","Grammostola rosea","Grammostola rosea","species",124289,FALSE,NA
"4507","Grammostola porteri","Grammostola porteri","Grammostola porteri","species",3576152,FALSE,NA
"4508","Dolichodectes hispanicus","Dolichodectes hispanicus","Dolichodectes hispanicus","species",5927048,FALSE,NA
"4509","Ectocyclops phaleratus","Ectocyclops phaleratus","Ectocyclops phaleratus","species",2946879,FALSE,NA
"4510","Tropocyclops ishidai","Tropocyclops ishidai","Tropocyclops ishidai","species",2947566,FALSE,NA
"4511","Lourinia armata","Lourinia armata","Lourinia armata","species",2954221,FALSE,NA
"4512","Aberoptus platessoides","Aberoptus platessoides","Aberoptus platessoides","species",5111991,FALSE,NA
"4513","Aceria acroptiloni","Aceria acroptiloni","Aceria acroptiloni","species",3535937,FALSE,NA
"4514","Aceria angustifoliae","Aceria angustifoliae","Aceria angustifoliae","species",5800121,FALSE,NA
"4515","Aceria anthocoptes","Aceria anthocoptes","Aceria anthocoptes","species",3535874,FALSE,NA
"4516","Aceria tuberculata","Aceria tuberculata","Aceria tuberculata","species",3535939,FALSE,NA
"4517","Boczekella reticulata","Boczekella reticulata","Boczekella reticulata","species",5110412,FALSE,NA
"4518","Cecidophyes galii","Cecidophyes galii","Cecidophyes galii","species",3536401,FALSE,NA
"4519","Cecidophyes glaber","Cecidophyes glaber","Cecidophyes glaber","species",3536399,FALSE,NA
"4520","Cecidophyes gymnaspis","Cecidophyes gymnaspis","Cecidophyes gymnaspis","species",3536477,FALSE,NA
"4521","Cecidophyopsis hendersoni","Cecidophyopsis hendersoni","Cecidophyopsis hendersoni","species",3535731,FALSE,NA
"4522","Cecidophyopsis verilicis","Cecidophyopsis verilicis","Cecidophyopsis verilicis","species",5110691,FALSE,NA
"4523","Eriophyes padi","Eriophyes padi","Eriophyes padi","species",5110922,FALSE,NA
"4524","Eriophyes sorbi","Eriophyes sorbi","Eriophyes sorbi","species",5110700,FALSE,NA
"4525","Sierraphytoptus ambulans","Sierraphytoptus ambulans","Sierraphytoptus ambulans","species",5782426,FALSE,NA
"4526","Fragariocoptes setiger","Fragariocoptes setiger","Fragariocoptes setiger","species",4681575,FALSE,NA
"4527","Mackiella reclinata","Mackiella reclinata","Mackiella reclinata","species",5782433,FALSE,NA
"4528","Nalepella brewerianae","Nalepella brewerianae","Nalepella brewerianae","species",5782424,FALSE,NA
"4529","Nalepella tsugifoliae","Nalepella tsugifoliae","Nalepella tsugifoliae","species",4681565,FALSE,NA
"4530","Oziella atherodes","Oziella atherodes","Oziella atherodes","species",5782434,FALSE,NA
"4531","Oziella hirtae","Oziella hirtae","Oziella hirtae","species",3539568,FALSE,NA
"4532","Oziella liroi","Oziella liroi","Oziella liroi","species",3539569,FALSE,NA
"4533","Oziella maritima","Oziella maritima","Oziella maritima","species",3539583,FALSE,NA
"4534","Phytoptus abnormis","Phytoptus abnormis","Phytoptus abnormis","species",3539578,FALSE,"sibling_higher"
"4535","Phytoptus alchemillae","Phytoptus alchemillae","Phytoptus alchemillae","species",5782437,FALSE,"sibling_higher"
"4536","Phytoptus chamaebatiae","Phytoptus chamaebatiae","Phytoptus chamaebatiae","species",5110411,FALSE,"sibling_higher"
"4537","Phytoptus hedericola","Phytoptus hedericola","Phytoptus hedericola","species",5110372,FALSE,"sibling_higher"
"4538","Phytoptus monthalensis","Phytoptus monthalensis","Phytoptus monthalensis","species",5110377,FALSE,"sibling_higher"
"4539","Platyphytoptus sabinianae","Platyphytoptus sabinianae","Platyphytoptus sabinianae","species",4681597,FALSE,NA
"4540","Quadracus urticarius","Quadracus urticarius","Quadracus urticarius","species",4682677,FALSE,NA
"4541","Retracrus johnstoni","Retracrus johnstoni","Retracrus johnstoni","species",5110404,FALSE,NA
"4542","Rhinotergum cerasifoliae","Rhinotergum cerasifoliae","Rhinotergum cerasifoliae","species",4682662,FALSE,NA
"4543","Setoptus pini","Setoptus pini","Setoptus pini","species",4681581,FALSE,NA
"4544","Sierraphytoptus alnivagrans","Sierraphytoptus alnivagrans","Sierraphytoptus alnivagrans","species",4681584,FALSE,NA
"4545","Trisetacus piceae","Trisetacus piceae","Trisetacus piceae","species",5110362,FALSE,NA
"4546","Trisetacus quadrisetus","Trisetacus quadrisetus","Trisetacus quadrisetus","species",4681541,FALSE,NA
"4547","Acanthocyclops signifer","Acanthocyclops signifer","Acanthocyclops signifer","species",2947176,FALSE,NA
"4548","Acanthocyclops profundus","Acanthocyclops profundus","Acanthocyclops profundus","species",2947207,FALSE,NA
"4549","Diacyclops zhimulevi","Diacyclops zhimulevi","Diacyclops zhimulevi","species",2947641,FALSE,NA
"4550","Heliodiaptomus cinctus","Heliodiaptomus cinctus","Heliodiaptomus cinctus","species",2955793,FALSE,NA
"4551","Grandidierella chaohuensis","Grandidierella chaohuensis","Grandidierella chaohuensis","species",2984887,FALSE,NA
"4552","Moloha majora","Moloha majora","Moloha majora","species",611209,FALSE,NA
"4553","Lebbeus kiae","Lebbeus kiae","Lebbeus kiae",NA,5931021,FALSE,NA
"4554","Scorpio kruglovi","Scorpio kruglovi","Scorpio kruglovi","species",965933,FALSE,NA
"4555","Scorpio propinquus","Scorpio propinquus","Scorpio propinquus","species",5743471,FALSE,NA
"4556","Macropodia parva","Macropodia parva","Macropodia parva","species",2979734,FALSE,NA
"4557","Dulichia falcata","Dulichia falcata","Dulichia falcata","species",2987884,FALSE,NA
"4558","Bathyporeia pilosa","Bathyporeia pilosa","Bathyporeia pilosa","species",741399,FALSE,NA
"4559","Bathyporeia pelagica","Bathyporeia pelagica","Bathyporeia pelagica","species",2984736,FALSE,NA
"4560","Scopelocheirus hopei","Scopelocheirus hopei","Scopelocheirus hopei","species",2982826,FALSE,NA
"4561","Gammaropsistida","Gammaropsistida","Gammaropsis nitida",NA,2987531,FALSE,"sibling_higher"
"4562","Bathyporeia sarsi","Bathyporeia sarsi","Bathyporeia sarsi","species",2984731,FALSE,NA
"4563","Hippolyteans","Hippolyteans","Hippolyte",NA,700841,FALSE,NA
"4564","Stenula rubrovittata","Stenula rubrovittata","Metopa rubrovittata",NA,7118962,TRUE,NA
"4565","Monstrilla helgolandica","Monstrilla helgolandica","Monstrilla helgolandica","species",2945450,FALSE,NA
"4566","Austrominius modestus","Austrominius modestus","Austrominius modestus","species",664816,FALSE,NA
"4567","Maera loveni","Maera loveni","Maera loveni","species",2984296,FALSE,NA
"4568","Tachidius discipes","Tachidius discipes","Tachidius discipes","species",2950682,FALSE,NA
"4569","Cheirocratus sundevalli","Cheirocratus sundevalli","Cheirocratus sundevalli","species",2982759,FALSE,NA
"4570","Eualus pusiolus","Eualus pusiolus","Eualus pusiolus","species",2971674,FALSE,NA
"4571","Eremocosta gigasella","Eremocosta gigasella","Eremocosta gigasella","species",326125,FALSE,NA
"4572","Karamea tricerata","Karamea tricerata","Karamea tricerata","species",3519172,FALSE,NA
"4573","Hendea myersi","Hendea myersi","Hendea myersi","species",3519271,FALSE,NA
"4574","Karamea lobata","Karamea lobata","Karamea lobata","species",3519350,FALSE,NA
"4575","Triregia fairburni","Triregia fairburni","Triregia fairburni","species",3519282,FALSE,NA
"4576","Halice walkeri","Halice walkeri","Halice walkeri","species",4674986,FALSE,NA
"4577","Dactylochelifer copiosus","Dactylochelifer copiosus","Dactylochelifer copiosus","species",3579262,FALSE,NA
"4578","Beierius simplex","Beierius simplex","Beierius simplex","species",3579349,FALSE,NA
"4579","Chelifer cancroides","Chelifer cancroides","Chelifer cancroides","species",3579214,FALSE,NA
"4580","Ellingsenius indicus","Ellingsenius indicus","Ellingsenius indicus","species",3579437,FALSE,NA
"4581","Hansenius torulosus","Hansenius torulosus","Hansenius torulosus","species",3579299,FALSE,NA
"4582","Asellus kosswigi","Asellus kosswigi","Asellus kosswigi","species",5091096,FALSE,NA
"4583","Charybdis acutifrons","Charybdis acutifrons","Charybdis acutifrons","species",2979059,FALSE,NA
"4584","Charybdis annulata","Charybdis annulata","Charybdis annulata","species",1092601,FALSE,NA
"4585","Charybdis erythrodactyla","Charybdis erythrodactyla","Charybdis erythrodactylus","species",2979068,TRUE,NA
"4586","Charybdis granulata","Charybdis granulata","Charybdis granulata","species",2979067,FALSE,NA
"4587","Charybdis hawaiensis","Charybdis hawaiensis","Charybdis hawaiensis","species",2979048,FALSE,NA
"4588","Charybdis longicollis","Charybdis longicollis","Charybdis longicollis","species",2979047,FALSE,NA
"4589","Charybdis obtusifrons","Charybdis obtusifrons","Charybdis obtusifrons","species",2979057,FALSE,NA
"4590","Charybdis sagamiensis","Charybdis sagamiensis","Charybdis sagamiensis","species",2979080,FALSE,NA
"4591","Charybdis rathbuni","Charybdis rathbuni","Charybdis rathbuni","species",2979039,FALSE,NA
"4592","Lissocarcinus polybiodes","Lissocarcinus polybiodes","Lissocarcinus polybiodes","species",2978996,FALSE,NA
"4593","Portunus anceps","Portunus anceps","Portunus anceps","species",1019198,FALSE,NA
"4594","Portunus arabicus","Portunus arabicus","Portunus arabicus","species",2978977,FALSE,NA
"4595","Portunus longispinosus","Portunus longispinosus","Portunus longispinosus","species",2978959,FALSE,NA
"4596","Portunus petreus","Portunus petreus","Portunus petreus","species",2978963,FALSE,NA
