"","taxa_query","taxa","tol_sciname","rank","ott_id","is_synonym","flags"
"1399","Mimagoniates","Mimagoniates","Mimagoniates","genus",1012141,FALSE,NA
"1400","Bryconamericus lethostigmus","Bryconamericus lethostigmus","Bryconamericus lethostigmus","species",573826,FALSE,NA
"1401","Phenacogaster calverti","Phenacogaster calverti","Phenacogaster calverti","species",573819,FALSE,NA
"1402","Piabina argentea","Piabina argentea","Piabina argentea","species",1204,FALSE,NA
"1403","Rachoviscus graciliceps","Rachoviscus graciliceps","Rachoviscus graciliceps","species",1206,FALSE,NA
"1404","Tetragonopterus chalceus","Tetragonopterus chalceus","Tetragonopterus chalceus","species",625996,FALSE,NA
"1405","Malayochela maassi","Malayochela maassi","Malayochela maassi","species",196408,FALSE,NA
"1406","Devario regina","Devario regina","Devario regina","species",744611,FALSE,NA
"1407","Pectenocypris korthausae","Pectenocypris korthausae","Pectenocypris korthausae","species",247365,FALSE,NA
"1408","Nematobramis steindachneri","Nematobramis steindachneri","Nematobramis steindachneri",NA,770337,FALSE,NA
"1409","Luciosoma","Luciosoma","Luciosoma","genus",770351,FALSE,"sibling_higher"
"1410","Rasbora kalochroma","Rasbora kalochroma","Rasbora kalochroma","species",744589,FALSE,"sibling_higher"
"1411","Rasbora pauciperforata","Rasbora pauciperforata","Rasbora pauciperforata",NA,753552,FALSE,"sibling_higher"
"1412","Rasbora kalbarensis","Rasbora kalbarensis","Rasbora kalbarensis","species",744604,FALSE,"sibling_higher"
"1413","Danionella translucida","Danionella translucida","Danionella translucida","species",650881,FALSE,NA
"1414","Acipenserdiventris","Acipenserdiventris","Acipenser nudiventris",NA,228582,FALSE,NA
"1415","Aetobatusrinari","Aetobatusrinari","Aetobatus narinari",NA,759551,FALSE,NA
"1416","Lethenteron zanandreai","Lethenteron zanandreai","Lethenteron zanandreai","species",571509,FALSE,NA
"1417","Lampetra planeri","Lampetra planeri","Lampetra planeri","species",227498,FALSE,NA
"1418","Scleropages leichardti","Scleropages leichardti","Scleropages leichardti","species",335722,FALSE,NA
"1419","Colossoma","Colossoma","Colossoma","genus",24677,FALSE,NA
"1420","Lepidogalaxias salamandroides","Lepidogalaxias salamandroides","Lepidogalaxias salamandroides","species",1043388,FALSE,NA
"1421","Umbra limi","Umbra limi","Umbra limi","species",586169,FALSE,NA
"1422","Vinciguerriambaria","Vinciguerriambaria","Vinciguerria nimbaria",NA,652358,FALSE,NA
"1423","Brotulotaeniagra","Brotulotaeniagra","Brotulotaenia",NA,600553,FALSE,NA
"1424","Oryctolagus cuniculus","Oryctolagus cuniculus","Oryctolagus cuniculus","species",864596,FALSE,NA
"1425","Isbrueckerichthys","Isbrueckerichthys","Isbrueckerichthys","genus",269090,FALSE,NA
"1426","Isbrueckerichthys epakmos","Isbrueckerichthys epakmos","Isbrueckerichthys epakmos","species",231564,FALSE,NA
"1427","Isbrueckerichthys calvus","Isbrueckerichthys calvus","Isbrueckerichthys calvus","species",856541,FALSE,NA
"1428","Neoplecostomus franciscoensis","Neoplecostomus franciscoensis","Neoplecostomus franciscoensis","species",856543,FALSE,NA
"1429","Neoplecostomus selenae","Neoplecostomus selenae","Neoplecostomus selenae","species",856545,FALSE,NA
"1430","Isbrueckerichthys alipionis","Isbrueckerichthys alipionis","Isbrueckerichthys alipionis","species",549962,FALSE,NA
"1431","Pterygoplichthys joselimaianus","Pterygoplichthys joselimaianus","Pterygoplichthys joselimaianus","species",328542,FALSE,NA
"1432","Brycon melanopterus","Brycon melanopterus","Brycon melanopterus","species",1055159,FALSE,NA
"1433","Piaractus brachypomus","Piaractus brachypomus","Piaractus brachypomus","species",24657,FALSE,NA
"1434","Sinocyclocheilus altishoulderus","Sinocyclocheilus altishoulderus","Sinocyclocheilus altishoulderus","species",101207,FALSE,"sibling_higher"
"1435","Hampala bimaculata","Hampala bimaculata","Hampala bimaculata","species",653118,FALSE,NA
"1436","Rivulus insulaepinorum","Rivulus insulaepinorum","Rivulus insulaepinorum","species",234180,FALSE,NA
"1437","Agonostomus monticola","Agonostomus monticola","Agonostomus monticola",NA,760514,FALSE,NA
"1438","Girardinus metallicus","Girardinus metallicus","Girardinus metallicus","species",808629,FALSE,NA
"1439","Girardinus falcatus","Girardinus falcatus","Girardinus falcatus","species",584552,FALSE,NA
"1440","Girardinus uninotatus","Girardinus uninotatus","Girardinus uninotatus","species",584547,FALSE,NA
"1441","Girardinus denticulatus","Girardinus denticulatus","Girardinus denticulatus","species",584537,FALSE,NA
"1442","Girardinus creolus","Girardinus creolus","Girardinus creolus","species",650983,FALSE,NA
"1443","Girardinus microdactylus","Girardinus microdactylus","Girardinus microdactylus","species",636930,FALSE,NA
"1444","Quintana atrizona","Quintana atrizona","Quintana atrizona","species",650979,FALSE,NA
"1445","Gambusia punctata","Gambusia punctata","Gambusia punctata","species",387862,FALSE,NA
"1446","Alepidomus evermanni","Alepidomus evermanni","Alepidomus evermanni","species",599235,FALSE,NA
"1447","Lucifuga dentata","Lucifuga dentata","Lucifuga dentata","species",599240,FALSE,NA
"1448","Lucifuga subterranea","Lucifuga subterranea","Lucifuga subterranea","species",599231,FALSE,NA
"1449","Liza carinata","Liza carinata","Liza carinata","species",269372,FALSE,NA
"1450","Trigloporus lastoviza","Trigloporus lastoviza","Trigloporus lastoviza",NA,697154,FALSE,NA
"1451","Mastacembelus albomaculatus","Mastacembelus albomaculatus","Mastacembelus albomaculatus","species",947159,FALSE,NA
"1452","Mastacembelus cunningtoni","Mastacembelus cunningtoni","Mastacembelus cunningtoni","species",947154,FALSE,NA
"1453","Mastacembelus ellipsifer","Mastacembelus ellipsifer","Mastacembelus ellipsifer","species",609962,FALSE,NA
"1454","Mastacembelus flavidus","Mastacembelus flavidus","Mastacembelus flavidus","species",609956,FALSE,NA
"1455","Mastacembelus micropectus","Mastacembelus micropectus","Mastacembelus micropectus","species",947175,FALSE,NA
"1456","Mastacembelus moorii","Mastacembelus moorii","Mastacembelus moorii","species",947168,FALSE,NA
"1457","Mastacembelus ophidium","Mastacembelus ophidium","Mastacembelus ophidium","species",1072880,FALSE,NA
"1458","Mastacembelus plagiostomus","Mastacembelus plagiostomus","Mastacembelus plagiostomus","species",1072876,FALSE,NA
"1459","Mastacembelus zebratus","Mastacembelus zebratus","Mastacembelus zebratus","species",546698,FALSE,NA
"1460","Mastacembelus platysoma","Mastacembelus platysoma","Mastacembelus platysoma","species",546690,FALSE,NA
"1461","Mastacembelus tanganicae","Mastacembelus tanganicae","Mastacembelus tanganicae","species",546694,FALSE,NA
"1462","Mastacembelus frenatus","Mastacembelus frenatus","Mastacembelus frenatus","species",546685,FALSE,NA
"1463","Mastacembelus shiranus","Mastacembelus shiranus","Mastacembelus shiranus","species",546677,FALSE,NA
"1464","Mastacembelus vanderwaali","Mastacembelus vanderwaali","Mastacembelus vanderwaali","species",331443,FALSE,NA
"1465","Mastacembelusgromarginatus","Mastacembelusgromarginatus","Mastacembelus nigromarginatus",NA,331448,FALSE,NA
"1466","Mastacembelus signatus","Mastacembelus signatus","Mastacembelus signatus",NA,331421,FALSE,NA
"1467","Mastacembelus stappersii","Mastacembelus stappersii","Mastacembelus stappersii",NA,331415,FALSE,NA
"1468","Mastacembelus taiaensis","Mastacembelus taiaensis","Mastacembelus taiaensis","species",331425,FALSE,NA
"1469","Mastacembelus cryptacanthus","Mastacembelus cryptacanthus","Mastacembelus cryptacanthus","species",331432,FALSE,NA
"1470","Mastacembelus brachyrhinus","Mastacembelus brachyrhinus","Mastacembelus brachyrhinus","species",331430,FALSE,NA
"1471","Macrognathus zebrinus","Macrognathus zebrinus","Macrognathus zebrinus","species",905941,FALSE,NA
"1472","Cetopsidium soniae","Cetopsidium soniae","Cetopsidium soniae","species",693120,FALSE,NA
"1473","Sinocyclocheilus grahami","Sinocyclocheilus grahami","Sinocyclocheilus grahami","species",211553,FALSE,"sibling_higher"
"1474","Natator depressus","Natator depressus","Natator depressus","species",895624,FALSE,NA
"1475","Makairagricans","Makairagricans","Makaira nigricans",NA,696461,FALSE,NA
"1476","Neoplecostomus ribeirensis","Neoplecostomus ribeirensis","Neoplecostomus ribeirensis","species",144216,FALSE,NA
"1477","Neoplecostomus botucatu","Neoplecostomus botucatu","Neoplecostomus botucatu","species",92636,FALSE,NA
"1478","Neoplecostomus langeanii","Neoplecostomus langeanii","Neoplecostomus langeanii","species",92659,FALSE,NA
"1479","Corydoras ourastigma","Corydoras ourastigma","Corydoras ourastigma","species",440101,FALSE,NA
"1480","Delturus carinotus","Delturus carinotus","Delturus carinotus","species",440099,FALSE,NA
"1481","Plesioptopoma curvidens","Plesioptopoma curvidens","Plesioptopoma curvidens",NA,92600,FALSE,NA
"1482","Harttia kronei","Harttia kronei","Harttia kronei","species",440097,FALSE,NA
"1483","Hisonotusgricauda","Hisonotusgricauda","Hisonotus nigricauda",NA,549967,FALSE,NA
"1484","Hypostomus cochliodon","Hypostomus cochliodon","Hypostomus cochliodon","species",440107,FALSE,NA
"1485","Lampiella gibbosa","Lampiella gibbosa","Lampiella gibbosa","species",1007298,FALSE,NA
"1486","Microlepidogaster","Microlepidogaster","Microlepidogaster","genus",949994,FALSE,NA
"1487","Nannoptopoma spectabile","Nannoptopoma spectabile","Nannoptopoma spectabile",NA,144218,FALSE,NA
"1488","Otocinclus mariae","Otocinclus mariae","Otocinclus mariae","species",3622946,FALSE,NA
"1489","Otocinclus vestitus","Otocinclus vestitus","Otocinclus vestitus","species",783829,FALSE,NA
"1490","Otocinclus xakriaba","Otocinclus xakriaba","Otocinclus xakriaba","species",144222,FALSE,NA
"1491","Oxyropsis acutirostra","Oxyropsis acutirostra","Oxyropsis acutirostra","species",1076720,FALSE,NA
"1492","Oxyropsis carinata","Oxyropsis carinata","Oxyropsis carinata","species",536084,FALSE,NA
"1493","Oxyropsis wrightiana","Oxyropsis wrightiana","Oxyropsis wrightiana","species",983234,FALSE,NA
"1494","Panaquegrolineatus","Panaquegrolineatus","Panaque nigrolineatus",NA,248056,FALSE,NA
"1495","Pareiorhaphis bahianus","Pareiorhaphis bahianus","Pareiorhaphis bahianus","species",718336,FALSE,NA
"1496","Pareiorhaphissuta","Pareiorhaphissuta","Pareiorhaphis nasuta",NA,144226,FALSE,NA
"1497","Pareiorhina brachyrhyncha","Pareiorhina brachyrhyncha","Pareiorhina brachyrhyncha","species",144224,FALSE,NA
"1498","Pareiorhina carrancas","Pareiorhina carrancas","Pareiorhina carrancas","species",144230,FALSE,NA
"1499","Parotocinclus bidentatus","Parotocinclus bidentatus","Parotocinclus bidentatus","species",144228,FALSE,NA
"1500","Parotocinclus britskii","Parotocinclus britskii","Parotocinclus britskii","species",406936,FALSE,NA
"1501","Parotocinclus spilosoma","Parotocinclus spilosoma","Parotocinclus spilosoma","species",406934,FALSE,NA
"1502","Rhinelepis aspera","Rhinelepis aspera","Rhinelepis aspera","species",1007247,FALSE,NA
"1503","Scobinancistrus pariolispos","Scobinancistrus pariolispos","Scobinancistrus pariolispos","species",1008719,FALSE,NA
"1504","Nycticebus bengalensis","Nycticebus bengalensis","Nycticebus bengalensis","species",1049687,FALSE,NA
"1505","Nycticebus pygmaeus","Nycticebus pygmaeus","Nycticebus pygmaeus","species",101793,FALSE,NA
"1506","Channa marulioides","Channa marulioides","Channa marulioides","species",332850,FALSE,NA
"1507","Symphodus melanocercus","Symphodus melanocercus","Symphodus melanocercus","species",730050,FALSE,NA
"1508","Xyrichtysvacula","Xyrichtysvacula","Xyrichtys novacula",NA,768449,FALSE,NA
"1509","Odontesthes hatcheri","Odontesthes hatcheri","Odontesthes hatcheri","species",420791,FALSE,NA
"1510","Hypselobarbus mussullah","Hypselobarbus mussullah","Hypselobarbus mussullah","species",198345,FALSE,NA
"1511","Tor macrolepis","Tor macrolepis","Tor macrolepis","species",441465,FALSE,NA
"1512","Hippocampus biocellatus","Hippocampus biocellatus","Hippocampus biocellatus","species",755043,FALSE,NA
"1513","Salangichthys ishikawae","Salangichthys ishikawae","Salangichthys ishikawae","species",139582,FALSE,NA
"1514","Hemisalanx brachyrostralis","Hemisalanx brachyrostralis","Hemisalanx brachyrostralis","species",34712,FALSE,NA
"1515","Protosalanx chinensis","Protosalanx chinensis","Protosalanx chinensis","species",34699,FALSE,NA
"1516","Neosalanx argentea","Neosalanx argentea","Neosalanx argentea",NA,139585,FALSE,NA
"1517","Neosalanx oligodontis","Neosalanx oligodontis","Neosalanx oligodontis","species",139589,FALSE,NA
"1518","Platysternon megacephalum","Platysternon megacephalum","Platysternon megacephalum","species",619860,FALSE,NA
"1519","Betta albimarginata","Betta albimarginata","Betta albimarginata","species",887057,FALSE,NA
"1520","Betta anabatoides","Betta anabatoides","Betta anabatoides","species",887042,FALSE,NA
"1521","Betta falx","Betta falx","Betta falx","species",648677,FALSE,NA
"1522","Betta fusca","Betta fusca","Betta fusca","species",362373,FALSE,NA
"1523","Betta ocellata","Betta ocellata","Betta ocellata","species",362363,FALSE,NA
"1524","Betta smaragdina","Betta smaragdina","Betta smaragdina","species",837055,FALSE,NA
"1525","Betta uberis","Betta uberis","Betta uberis","species",327419,FALSE,NA
"1526","Trichopsis vittata","Trichopsis vittata","Trichopsis vittata","species",785751,FALSE,NA
"1527","Curimata inornata","Curimata inornata","Curimata inornata","species",311449,FALSE,NA
"1528","Triportheus angulatus","Triportheus angulatus","Triportheus angulatus","species",133265,FALSE,NA
"1529","Pseudocrossocheilus longibullus","Pseudocrossocheilus longibullus","Pseudocrossocheilus longibullus","species",320159,FALSE,NA
"1530","Pseudogyrinocheilus prochilus","Pseudogyrinocheilus prochilus","Pseudogyrinocheilus prochilus","species",698259,FALSE,NA
"1531","Labeo stolizkae","Labeo stolizkae","Labeo stolizkae","species",320145,FALSE,"sibling_higher"
"1532","Bangana lemassoni","Bangana lemassoni","Bangana lemassoni","species",844368,FALSE,NA
"1533","Sinocrossocheilus liuchengensis","Sinocrossocheilus liuchengensis","Sinocrossocheilus liuchengensis","species",320155,FALSE,NA
"1534","Pseudocrossocheilusgrovittatus","Pseudocrossocheilusgrovittatus","Pseudocrossocheilus nigrovittatus",NA,320137,FALSE,NA
"1535","Semilabeo obscurus","Semilabeo obscurus","Semilabeo obscurus","species",669187,FALSE,NA
"1536","Discogobio yunnanensis","Discogobio yunnanensis","Discogobio yunnanensis","species",844392,FALSE,NA
"1537","Pseudocrossocheilus tridentis","Pseudocrossocheilus tridentis","Pseudocrossocheilus tridentis","species",484613,FALSE,NA
"1538","Discogobio brachyphysallidos","Discogobio brachyphysallidos","Discogobio brachyphysallidos","species",360475,FALSE,NA
"1539","Hongshuia microstomatus","Hongshuia microstomatus","Hongshuia microstomatus","species",411532,FALSE,NA
"1540","Qianlabeo striatus","Qianlabeo striatus","Qianlabeo striatus","species",411514,FALSE,NA
"1541","Pseudocrossocheilus papillolabrus","Pseudocrossocheilus papillolabrus","Pseudocrossocheilus papillolabrus","species",484617,FALSE,NA
"1542","Parasinilabeo assimilis","Parasinilabeo assimilis","Parasinilabeo assimilis","species",888737,FALSE,NA
"1543","Sinocrossocheilus bamaensis","Sinocrossocheilus bamaensis","Sinocrossocheilus bamaensis","species",410248,FALSE,NA
"1544","Sinocrossocheilus megalophthalmus","Sinocrossocheilus megalophthalmus","Sinocrossocheilus megalophthalmus","species",411527,FALSE,NA
"1545","Discogobio tetrabarbatus","Discogobio tetrabarbatus","Discogobio tetrabarbatus","species",24472,FALSE,NA
"1546","Rectoris posehensis","Rectoris posehensis","Rectoris posehensis","species",533919,FALSE,NA
"1547","Sinocrossocheilus labiatus","Sinocrossocheilus labiatus","Sinocrossocheilus labiatus","species",669667,FALSE,NA
"1548","Hongshuia paoli","Hongshuia paoli","Hongshuia paoli","species",411540,FALSE,NA
"1549","Discocheilus wui","Discocheilus wui","Discocheilus wui","species",95435,FALSE,NA
"1550","Bangana tonkinensis","Bangana tonkinensis","Bangana tonkinensis","species",844380,FALSE,NA
"1551","Bangana lippus","Bangana lippus","Bangana lippus",NA,844363,FALSE,NA
"1552","Garra mirofrontis","Garra mirofrontis","Garra mirofrontis","species",885086,FALSE,NA
"1553","Garra tengchongensis","Garra tengchongensis","Garra tengchongensis","species",320143,FALSE,NA
"1554","Garra micropulvinus","Garra micropulvinus","Garra micropulvinus","species",320148,FALSE,NA
"1555","Garra imberba","Garra imberba","Garra imberba","species",320150,FALSE,NA
"1556","Discolabeo wuluoheensis","Discolabeo wuluoheensis","Discolabeo wuluoheensis","species",95429,FALSE,NA
"1557","Proscymnodon plunketi","Proscymnodon plunketi","Proscymnodon plunketi",NA,139131,FALSE,NA
"1558","Centroscylliumgrum","Centroscylliumgrum","Centroscyllium nigrum",NA,1003422,FALSE,NA
"1559","Atractosteus tropicus","Atractosteus tropicus","Atractosteus tropicus","species",124014,FALSE,NA
"1560","Lepisosteus platyrhincus","Lepisosteus platyrhincus","Lepisosteus platyrhincus","species",804455,FALSE,NA
"1561","Pimelabditus moli","Pimelabditus moli","Pimelabditus moli","species",1096268,FALSE,NA
"1562","Labeo fimbriatus","Labeo fimbriatus","Labeo fimbriatus","species",405580,FALSE,"sibling_higher"
"1563","Diagramma picta","Diagramma picta","Diagramma picta","species",705851,FALSE,NA
"1564","Labrisomuschipinnis","Labrisomuschipinnis","Labrisomus nuchipinnis",NA,172786,FALSE,"sibling_higher"
"1565","Labrisomusgricinctus","Labrisomusgricinctus","Labrisomus nigricinctus",NA,1024451,FALSE,"sibling_higher"
"1566","Bairdiella sanctaeluciae","Bairdiella sanctaeluciae","Bairdiella sanctaeluciae",NA,1046074,FALSE,NA
"1567","Carangoides ruber","Carangoides ruber","Carangoides ruber",NA,78195,FALSE,NA
"1568","Floridichthys polyommus","Floridichthys polyommus","Floridichthys polyommus","species",724903,FALSE,NA
"1569","Neoniphon vexillarium","Neoniphon vexillarium","Neoniphon vexillarium","species",589843,FALSE,NA
"1570","Symphurus civitatium","Symphurus civitatium","Symphurus civitatium","species",724909,FALSE,NA
