sample_id,kingdom,phylum,phylum_read_raw,phylum_read_index,phylum_pa,class,class_read_raw,class_read_index,class_pa,order,order_read_raw,order_read_index,order_pa,family,family_read_raw,family_read_index,family_pa,genus,genus_read_raw,genus_read_index,genus_pa,species,species_read_raw,species_read_index,species_pa,terrestrial,holoplankton
GH008,Animalia,Arthropoda,5452,0.9862518089725036,1,Malacostraca,0,0,0,Decapoda,0,0,0,Pinnotheridae,0,0,0,Fabia,0,0,0,Fabia subquadrata,0,0,0,0,0
GH008,Animalia,Annelida,0,0,0,Polychaeta,0,0,0,Phyllodocida,0,0,0,Nereididae,0,0,0,Nereis,0,0,0,Nereis vexillosa,0,0,0,0,0
GH008,Animalia,Mollusca,0,0,0,Gastropoda,0,0,0,Nudibranchia,0,0,0,Myrrhinidae,0,0,0,Hermissenda,0,0,0,Hermissenda crassicornis,0,0,0,0,0
GH008,Animalia,Annelida,0,0,0,Polychaeta,0,0,0,Phyllodocida,0,0,0,Sigalionidae,0,0,0,Sthenelais,0,0,0,Sthenelais berkeleyi,0,0,0,0,0
GH008,Animalia,Mollusca,0,0,0,Cephalopoda,0,0,0,Octopoda,0,0,0,Enteroctopodidae,0,0,0,Enteroctopus,0,0,0,Enteroctopus dofleini,0,0,0,0,0
GH008,Animalia,Mollusca,0,0,0,Gastropoda,0,0,0,Nudibranchia,0,0,0,Tethydidae,0,0,0,Melibe,0,0,0,Melibe leonina,0,0,0,0,0
GH008,Animalia,Annelida,0,0,0,Polychaeta,0,0,0,Eunicida,0,0,0,Onuphidae,0,0,0,Diopatra,0,0,0,Diopatra ornata,0,0,0,0,0
GH008,Animalia,Porifera,0,0,0,Demospongiae,0,0,0,Clionaida,0,0,0,Clionaidae,0,0,0,Cliona,0,0,0,Cliona chilensis,0,0,0,0,0
GH008,Animalia,Arthropoda,5452,0.9862518089725036,1,Hexanauplia,5121,0.9263748191027497,1,Calanoida,5121,0.9263748191027497,1,Paracalanidae,0,0,0,Paracalanus,0,0,0,Paracalanus parvus,0,0,0,0,1
GH008,Animalia,Cnidaria,76,0.013748191027496382,1,Hydrozoa,76,0.013748191027496382,1,Leptothecata,76,0.013748191027496382,1,Aglaopheniidae,0,0,0,Aglaophenia,0,0,0,Aglaophenia struthionides,0,0,0,0,0
GH008,Animalia,Echinodermata,0,0,0,Holothuroidea,0,0,0,Synallactida,0,0,0,Stichopodidae,0,0,0,Apostichopus,0,0,0,Apostichopus californicus,0,0,0,0,0
GH008,Animalia,Arthropoda,5452,0.9862518089725036,1,Malacostraca,0,0,0,Decapoda,0,0,0,Varunidae,0,0,0,Hemigrapsus,0,0,0,Hemigrapsus nudus,0,0,0,0,0
GH008,Animalia,Nemertea,0,0,0,Pilidiophora,0,0,0,Heteronemertea,0,0,0,Lineidae,0,0,0,Maculaura,0,0,0,Maculaura alaskensis,0,0,0,0,0
GH008,Animalia,Mollusca,0,0,0,Gastropoda,0,0,0,Neogastropoda,0,0,0,Columbellidae,0,0,0,Alia,0,0,0,Alia carinata,0,0,0,0,0
GH008,Animalia,Arthropoda,5452,0.9862518089725036,1,Malacostraca,0,0,0,Decapoda,0,0,0,Paguridae,0,0,0,Pagurus,0,0,0,Pagurus hirsutiusculus,0,0,0,0,0
GH008,Animalia,Cnidaria,76,0.013748191027496382,1,Anthozoa,0,0,0,Actiniaria,0,0,0,Actiniidae,0,0,0,Anthopleura,0,0,0,Anthopleura elegantissima,0,0,0,0,0
GH008,Animalia,Mollusca,0,0,0,Bivalvia,0,0,0,Cardiida,0,0,0,Cardiidae,0,0,0,Clinocardium,0,0,0,Clinocardium nuttallii,0,0,0,0,0
GH008,Animalia,Mollusca,0,0,0,Gastropoda,0,0,0,Littorinimorpha,0,0,0,Littorinidae,0,0,0,Littorina,0,0,0,Littorina sitkana,0,0,0,0,0
GH008,Animalia,Arthropoda,5452,0.9862518089725036,1,Malacostraca,0,0,0,Decapoda,0,0,0,Varunidae,0,0,0,Hemigrapsus,0,0,0,Hemigrapsus oregonensis,0,0,0,0,0
GH008,Animalia,Echinodermata,0,0,0,Echinoidea,0,0,0,Clypeasteroida,0,0,0,Dendrasteridae,0,0,0,Dendraster,0,0,0,Dendraster excentricus,0,0,0,0,0
GH008,Animalia,Arthropoda,5452,0.9862518089725036,1,Malacostraca,0,0,0,Amphipoda,0,0,0,Aoridae,0,0,0,Aoroides,0,0,0,Aoroides intermedius,0,0,0,0,0
GH008,Animalia,Cnidaria,76,0.013748191027496382,1,Hydrozoa,76,0.013748191027496382,1,Anthoathecata,0,0,0,Corynidae,0,0,0,Coryne,0,0,0,Coryne eximia,0,0,0,0,0
GH008,Animalia,Echinodermata,0,0,0,Echinoidea,0,0,0,Camarodonta,0,0,0,Strongylocentrotidae,0,0,0,Strongylocentrotus,0,0,0,Strongylocentrotus purpuratus,0,0,0,0,0
GH008,Animalia,Mollusca,0,0,0,Bivalvia,0,0,0,Cardiida,0,0,0,Tellinidae,0,0,0,Macoma,0,0,0,Macoma nasuta,0,0,0,0,0
GH008,Animalia,Mollusca,0,0,0,Bivalvia,0,0,0,Mytilida,0,0,0,Mytilidae,0,0,0,Mytilus,0,0,0,Mytilus californianus,0,0,0,0,0
GH008,Animalia,Echinodermata,0,0,0,Asteroidea,0,0,0,Forcipulatida,0,0,0,Asteriidae,0,0,0,Evasterias,0,0,0,Evasterias troschelii,0,0,0,0,0
GH008,Animalia,Annelida,0,0,0,Polychaeta,0,0,0,Phyllodocida,0,0,0,Hesionidae,0,0,0,Oxydromus,0,0,0,Oxydromus pugettensis,0,0,0,0,0
GH008,Animalia,Echinodermata,0,0,0,Ophiuroidea,0,0,0,Amphilepidida,0,0,0,Ophiopholidae,0,0,0,Ophiopholis,0,0,0,Ophiopholis aculeata,0,0,0,0,0
GH008,Animalia,Porifera,0,0,0,Demospongiae,0,0,0,Suberitida,0,0,0,Halichondriidae,0,0,0,Hymeniacidon,0,0,0,Hymeniacidon perlevis,0,0,0,0,0
GH008,Animalia,Annelida,0,0,0,Polychaeta,0,0,0,NA,0,NA,NA,Terebellidae,0,0,0,Neoamphitrite,0,0,0,Neoamphitrite robusta,0,0,0,0,0
GH008,Animalia,Echinodermata,0,0,0,Holothuroidea,0,0,0,Dendrochirotida,0,0,0,Cucumariidae,0,0,0,Cucumaria,0,0,0,Cucumaria curata,0,0,0,0,0
GH008,Animalia,Echinodermata,0,0,0,Holothuroidea,0,0,0,Apodida,0,0,0,Synaptidae,0,0,0,Leptosynapta,0,0,0,Leptosynapta clarki,0,0,0,0,0
GH008,Animalia,Mollusca,0,0,0,Gastropoda,0,0,0,Littorinimorpha,0,0,0,Littorinidae,0,0,0,Littorina,0,0,0,Littorina scutulata,0,0,0,0,0
GH008,Animalia,Cnidaria,76,0.013748191027496382,1,Anthozoa,0,0,0,Actiniaria,0,0,0,Halcampidae,0,0,0,Halcampa,0,0,0,Halcampa chrysanthellum,0,0,0,0,0
GH008,Animalia,Echinodermata,0,0,0,Holothuroidea,0,0,0,Dendrochirotida,0,0,0,Cucumariidae,0,0,0,Cucumaria,0,0,0,Cucumaria vegae,0,0,0,0,0
GH008,Animalia,Echinodermata,0,0,0,Ophiuroidea,0,0,0,Amphilepidida,0,0,0,Ophiopholidae,0,0,0,Ophiopholis,0,0,0,Ophiopholis kennerlyi,0,0,0,0,0
GH008,Animalia,Echinodermata,0,0,0,Echinoidea,0,0,0,Camarodonta,0,0,0,Strongylocentrotidae,0,0,0,Strongylocentrotus,0,0,0,Strongylocentrotus droebachiensis,0,0,0,0,0
GH008,Animalia,Arthropoda,5452,0.9862518089725036,1,Malacostraca,0,0,0,Decapoda,0,0,0,Epialtidae,0,0,0,Pugettia,0,0,0,Pugettia producta,0,0,0,0,0
GH008,Animalia,Chordata,0,0,0,Actinopterygii,0,0,0,Perciformes,0,0,0,Stichaeidae,0,0,0,Xiphister,0,0,0,Xiphister mucosus,0,0,0,0,0
GH008,Animalia,Bryozoa,0,0,0,Gymnolaemata,0,0,0,Cheilostomatida,0,0,0,Calloporidae,0,0,0,Cauloramphus,0,0,0,Cauloramphus tortilis,0,0,0,0,0
GH008,Animalia,Arthropoda,5452,0.9862518089725036,1,Malacostraca,0,0,0,Amphipoda,0,0,0,Caprellidae,0,0,0,Caprella,0,0,0,Caprella laeviuscula,0,0,0,0,0
GH008,Animalia,Annelida,0,0,0,Polychaeta,0,0,0,Phyllodocida,0,0,0,Syllidae,0,0,0,Odontosyllis,0,0,0,Odontosyllis phosphorea,0,0,0,0,0
GH008,Animalia,Arthropoda,5452,0.9862518089725036,1,Malacostraca,0,0,0,Decapoda,0,0,0,Cancridae,0,0,0,Cancer,0,0,0,Cancer productus,0,0,0,0,0
GH008,Animalia,Ctenophora,0,0,0,Tentaculata,0,0,0,Cydippida,0,0,0,Pleurobrachiidae,0,0,0,Pleurobrachia,0,0,0,Pleurobrachia bachei,0,0,0,0,1
GH008,Animalia,Cnidaria,76,0.013748191027496382,1,Hydrozoa,76,0.013748191027496382,1,Anthoathecata,0,0,0,Corynidae,0,0,0,Stauridiosarsia,0,0,0,Stauridiosarsia producta,0,0,0,0,0
GH008,Animalia,Annelida,0,0,0,Polychaeta,0,0,0,Phyllodocida,0,0,0,Glyceridae,0,0,0,Glycera,0,0,0,Glycera robusta,0,0,0,0,0
GH008,Animalia,Arthropoda,5452,0.9862518089725036,1,Malacostraca,0,0,0,Decapoda,0,0,0,Epialtidae,0,0,0,Pugettia,0,0,0,Pugettia richii,0,0,0,0,0
GH008,Animalia,Mollusca,0,0,0,Gastropoda,0,0,0,Trochida,0,0,0,Trochidae,0,0,0,Lirularia,0,0,0,Lirularia succincta,0,0,0,0,0
GH008,Animalia,Echinodermata,0,0,0,Holothuroidea,0,0,0,Dendrochirotida,0,0,0,Phyllophoridae,0,0,0,Pentamera,0,0,0,Pentamera lissoplaca,0,0,0,0,0
GH009,Animalia,Arthropoda,21641,0.9673684681060302,1,Hexanauplia,20778,0.9287917393053506,1,Calanoida,20778,0.9287917393053506,1,Acartiidae,14087,0.6296991640963747,1,Acartia,14087,0.6296991640963747,1,Acartia longiremis,14087,0.6296991640963747,1,0,1
GH009,Animalia,Cnidaria,730,0.03263153189396987,1,Scyphozoa,0,0,0,Semaeostomeae,0,0,0,Phacellophoridae,0,0,0,Phacellophora,0,0,0,Phacellophora camtschatica,0,0,0,0,0
GH009,Animalia,Cnidaria,730,0.03263153189396987,1,Hydrozoa,730,0.03263153189396987,1,Leptothecata,730,0.03263153189396987,1,Campanulariidae,730,0.03263153189396987,1,Clytia,730,0.03263153189396987,1,Clytia gracilis,7,3.5462255773066647e-4,1,0,0
GH009,Animalia,Echinodermata,0,0,0,Echinoidea,0,0,0,Camarodonta,0,0,0,Strongylocentrotidae,0,0,0,Mesocentrotus,0,0,0,Mesocentrotus franciscanus,0,0,0,0,0
GH009,Animalia,Annelida,0,0,0,Polychaeta,0,0,0,Phyllodocida,0,0,0,Nereididae,0,0,0,Platynereis,0,0,0,Platynereis bicanaliculata,0,0,0,0,0
GH009,Animalia,Arthropoda,21641,0.9673684681060302,1,Hexanauplia,20778,0.9287917393053506,1,Calanoida,20778,0.9287917393053506,1,Centropagidae,6691,0.6679060547740983,1,Centropages,6691,0.6679060547740983,1,Centropages abdominalis,6691,0.6679060547740983,1,0,1
GH009,Animalia,Mollusca,0,0,0,Bivalvia,0,0,0,Adapedonta,0,0,0,Hiatellidae,0,0,0,Panopea,0,0,0,Panopea generosa,0,0,0,0,0
GH009,Animalia,Arthropoda,21641,0.9673684681060302,1,Maxillopoda,0,0,0,Sessilia,0,0,0,Balanidae,0,0,0,Balanus,0,0,0,Balanus crenatus,0,0,0,0,0
GH009,Animalia,Cnidaria,730,0.03263153189396987,1,Hydrozoa,730,0.03263153189396987,1,Siphonophorae,0,0,0,Diphyidae,0,0,0,Muggiaea,0,0,0,Muggiaea atlantica,0,0,0,0,1
GH009,Animalia,Mollusca,0,0,0,Bivalvia,0,0,0,Mytilida,0,0,0,Mytilidae,0,0,0,Mytilus,0,0,0,Mytilus trossulus,0,0,0,0,0
GH009,Animalia,Arthropoda,21641,0.9673684681060302,1,Branchiopoda,337,0.01836837090703646,1,Diplostraca,337,0.017841780294703014,1,Podonidae,337,0.01836837090703646,1,Evadne,337,0.01836837090703646,1,Evadne nordmanni,337,0.01836837090703646,1,0,0
GH009,Animalia,Mollusca,0,0,0,Gastropoda,0,0,0,Trochida,0,0,0,Tegulidae,0,0,0,Tegula,0,0,0,Tegula pulligo,0,0,0,0,0
GH009,Animalia,Mollusca,0,0,0,Bivalvia,0,0,0,Venerida,0,0,0,Veneridae,0,0,0,Humilaria,0,0,0,Humilaria kennerleyi,0,0,0,0,0
GH009,Animalia,Annelida,0,0,0,Polychaeta,0,0,0,NA,0,NA,NA,Terebellidae,0,0,0,Eupolymnia,0,0,0,Eupolymnia heterobranchia,0,0,0,0,0
GH009,Animalia,Mollusca,0,0,0,Gastropoda,0,0,0,Cephalaspidea,0,0,0,Haminoeidae,0,0,0,Haminoea,0,0,0,Haminoea vesicula,0,0,0,0,0
GH009,Animalia,Arthropoda,21641,0.9673684681060302,1,Maxillopoda,0,0,0,Sessilia,0,0,0,Chthamalidae,0,0,0,Chthamalus,0,0,0,Chthamalus dalli,0,0,0,0,0
GH009,Animalia,Annelida,0,0,0,Polychaeta,0,0,0,Phyllodocida,0,0,0,Glyceridae,0,0,0,Hemipodia,0,0,0,Hemipodia simplex,0,0,0,0,0
GH009,Animalia,Arthropoda,21641,0.9673684681060302,1,Maxillopoda,0,0,0,Sessilia,0,0,0,Chthamalidae,0,0,0,Chthamalus,0,0,0,Chthamalus fragilis,0,0,0,0,0
GH009,Animalia,Annelida,0,0,0,Polychaeta,0,0,0,NA,0,NA,NA,Spionidae,0,0,0,Scolelepis,0,0,0,Scolelepis squamata,0,0,0,0,0
GH009,Animalia,Echinodermata,0,0,0,Asteroidea,0,0,0,Valvatida,0,0,0,Asterinidae,0,0,0,Patiria,0,0,0,Patiria miniata,0,0,0,0,0
GH009,Animalia,Cnidaria,730,0.03263153189396987,1,Hydrozoa,730,0.03263153189396987,1,Leptothecata,730,0.03263153189396987,1,Campanulariidae,730,0.03263153189396987,1,Clytia,730,0.03263153189396987,1,Clytia gregaria,723,0.03231862679361674,1,0,0
GH009,Animalia,Annelida,0,0,0,Polychaeta,0,0,0,Phyllodocida,0,0,0,Hesionidae,0,0,0,Micropodarke,0,0,0,Micropodarke dubia,0,0,0,0,0
GH009,Animalia,Arthropoda,21641,0.9673684681060302,1,Branchiopoda,337,0.01836837090703646,1,Onychopoda,0,0,0,Podonidae,337,0.01836837090703646,1,Podon,0,0,0,Podon leuckartii,0,0,0,0,0
GH009,Animalia,Mollusca,0,0,0,Gastropoda,0,0,0,Cephalaspidea,0,0,0,Haminoeidae,0,0,0,Haminoea,0,0,0,Haminoea virescens,0,0,0,0,0
GH009,Animalia,Annelida,0,0,0,Polychaeta,0,0,0,Phyllodocida,0,0,0,Polynoidae,0,0,0,Halosydna,0,0,0,Halosydna brevisetosa,0,0,0,0,0
GH009,Animalia,Cnidaria,730,0.03263153189396987,1,Hydrozoa,730,0.03263153189396987,1,Siphonophorae,0,0,0,Agalmatidae,0,0,0,Agalma,0,0,0,Agalma elegans,0,0,0,0,1
GH009,Animalia,Mollusca,0,0,0,Gastropoda,0,0,0,Trochida,0,0,0,Calliostomatidae,0,0,0,Calliostoma,0,0,0,Calliostoma ligatum,0,0,0,0,0
GH009,Animalia,Arthropoda,21641,0.9673684681060302,1,Maxillopoda,0,0,0,Sessilia,0,0,0,Archaeobalanidae,0,0,0,Semibalanus,0,0,0,Semibalanus cariosus,0,0,0,0,0
GH009,Animalia,Arthropoda,21641,0.9673684681060302,1,Hexanauplia,20778,0.9287917393053506,1,Calanoida,20778,0.9287917393053506,1,Calanidae,0,0,0,Calanus,0,0,0,Calanus pacificus,0,0,0,0,1
GH009,Animalia,Arthropoda,21641,0.9673684681060302,1,Maxillopoda,0,0,0,Sessilia,0,0,0,Balanidae,0,0,0,Balanus,0,0,0,Balanus glandula,0,0,0,0,0
GH009,Animalia,Cnidaria,730,0.03263153189396987,1,Hydrozoa,730,0.03263153189396987,1,Anthoathecata,0,0,0,Corynidae,0,0,0,Sarsia,0,0,0,Sarsia tubulosa,0,0,0,0,0
GH009,Animalia,Arthropoda,21641,0.9673684681060302,1,Malacostraca,526,0.10508685169119276,1,Euphausiacea,526,0.10508685169119276,1,Euphausiidae,526,0.10508685169119276,1,Thysanoessa,526,0.4072190884036005,1,Thysanoessa spinifera,526,0.4072190884036005,1,0,1
GH009,Animalia,Annelida,0,0,0,Polychaeta,0,0,0,Phyllodocida,0,0,0,Phyllodocidae,0,0,0,Phyllodoce,0,0,0,Phyllodoce medipapillata,0,0,0,0,0
GH009,Animalia,Mollusca,0,0,0,Gastropoda,0,0,0,Trochida,0,0,0,Turbinidae,0,0,0,Pomaulax,0,0,0,Pomaulax gibberosus,0,0,0,0,0
GH009,Animalia,Sipuncula,0,0,0,Phascolosomatidea,0,0,0,Phascolosomatiformes,0,0,0,Phascolosomatidae,0,0,0,Phascolosoma,0,0,0,Phascolosoma agassizii,0,0,0,0,0
GH009,Animalia,Echinodermata,0,0,0,Asteroidea,0,0,0,Valvatida,0,0,0,Asteropseidae,0,0,0,Dermasterias,0,0,0,Dermasterias imbricata,0,0,0,0,0
GH009,Animalia,Mollusca,0,0,0,Bivalvia,0,0,0,Venerida,0,0,0,Veneridae,0,0,0,Saxidomus,0,0,0,Saxidomus nuttalli,0,0,0,0,0
GH009,Animalia,Annelida,0,0,0,Polychaeta,0,0,0,Phyllodocida,0,0,0,Polynoidae,0,0,0,Hololepida,0,0,0,Hololepida magna,0,0,0,0,0
GH009,Animalia,Annelida,0,0,0,Polychaeta,0,0,0,Phyllodocida,0,0,0,Polynoidae,0,0,0,Malmgreniella,0,0,0,Malmgreniella nigralba,0,0,0,0,0
GH009,Animalia,Annelida,0,0,0,Polychaeta,0,0,0,Phyllodocida,0,0,0,Chrysopetalidae,0,0,0,Paleanotus,0,0,0,Paleanotus bellis,0,0,0,0,0
GH009,Animalia,Mollusca,0,0,0,Bivalvia,0,0,0,Myida,0,0,0,Myidae,0,0,0,Mya,0,0,0,Mya arenaria,0,0,0,0,0
GH009,Animalia,Cnidaria,730,0.03263153189396987,1,Hydrozoa,730,0.03263153189396987,1,Leptothecata,730,0.03263153189396987,1,Eirenidae,0,0,0,Eutonina,0,0,0,Eutonina indicans,0,0,0,0,0
GH009,Animalia,Arthropoda,21641,0.9673684681060302,1,Malacostraca,526,0.10508685169119276,1,Euphausiacea,526,0.10508685169119276,1,Euphausiidae,526,0.10508685169119276,1,Euphausia,0,0,0,Euphausia pacifica,0,0,0,0,1
GH009,Animalia,Nemertea,0,0,0,Hoplonemertea,0,0,0,Monostilifera,0,0,0,Neesiidae,0,0,0,Paranemertes,0,0,0,Paranemertes californica,0,0,0,0,0
GH009,Animalia,Arthropoda,21641,0.9673684681060302,1,Maxillopoda,0,0,0,Sessilia,0,0,0,Balanidae,0,0,0,Balanus,0,0,0,Balanus nubilus,0,0,0,0,0
GH009,Animalia,Mollusca,0,0,0,Bivalvia,0,0,0,Galeommatida,0,0,0,Lasaeidae,0,0,0,Kellia,0,0,0,Kellia suborbicularis,0,0,0,0,0
GH009,Animalia,Mollusca,0,0,0,Bivalvia,0,0,0,Venerida,0,0,0,Veneridae,0,0,0,Saxidomus,0,0,0,Saxidomus gigantea,0,0,0,0,0
GH009,Animalia,Annelida,0,0,0,Polychaeta,0,0,0,NA,0,NA,NA,Pectinariidae,0,0,0,Pectinaria,0,0,0,Pectinaria californiensis,0,0,0,0,0
GH009,Animalia,Mollusca,0,0,0,Gastropoda,0,0,0,Littorinimorpha,0,0,0,Littorinidae,0,0,0,Lacuna,0,0,0,Lacuna variegata,0,0,0,0,0
GH009,Animalia,Annelida,0,0,0,Polychaeta,0,0,0,Eunicida,0,0,0,Dorvilleidae,0,0,0,Schistomeringos,0,0,0,Schistomeringos longicornis,0,0,0,0,0
GH009,Animalia,Cnidaria,730,0.03263153189396987,1,Hydrozoa,730,0.03263153189396987,1,Anthoathecata,0,0,0,Pandeidae,0,0,0,Leuckartiara,0,0,0,Leuckartiara longicalcar,0,0,0,0,0
GH009,Animalia,Arthropoda,21641,0.9673684681060302,1,Maxillopoda,0,0,0,Sessilia,0,0,0,Archaeobalanidae,0,0,0,Semibalanus,0,0,0,Semibalanus balanoides,0,0,0,0,0
GH009,Animalia,Cnidaria,730,0.03263153189396987,1,Hydrozoa,730,0.03263153189396987,1,Leptothecata,730,0.03263153189396987,1,Campanulariidae,730,0.03263153189396987,1,Obelia,0,0,0,Obelia dichotoma,0,0,0,0,0
GH009,Animalia,Porifera,0,0,0,Demospongiae,0,0,0,Suberitida,0,0,0,Halichondriidae,0,0,0,Halichondria,0,0,0,Halichondria panicea,0,0,0,0,0
GH009,Animalia,Cnidaria,730,0.03263153189396987,1,Staurozoa,0,0,0,Stauromedusae,0,0,0,Haliclystidae,0,0,0,Haliclystus,0,0,0,Haliclystus sanjuanensis,0,0,0,0,0
GH009,Animalia,Annelida,0,0,0,Polychaeta,0,0,0,Phyllodocida,0,0,0,Goniadidae,0,0,0,Glycinde,0,0,0,Glycinde picta,0,0,0,0,0
GH009,Animalia,Cnidaria,730,0.03263153189396987,1,Hydrozoa,730,0.03263153189396987,1,Siphonophorae,0,0,0,Agalmatidae,0,0,0,Nanomia,0,0,0,Nanomia bijuga,0,0,0,0,1
GH009,Animalia,Cnidaria,730,0.03263153189396987,1,Hydrozoa,730,0.03263153189396987,1,Anthoathecata,0,0,0,Proboscidactylidae,0,0,0,Proboscidactyla,0,0,0,Proboscidactyla flavicirrata,0,0,0,0,0
GH009,Animalia,Porifera,0,0,0,Demospongiae,0,0,0,Haplosclerida,0,0,0,Chalinidae,0,0,0,Haliclona,0,0,0,Haliclona xena,0,0,0,0,0
GH009,Animalia,Cnidaria,730,0.03263153189396987,1,Anthozoa,0,0,0,Actiniaria,0,0,0,Metridiidae,0,0,0,Metridium,0,0,0,Metridium dianthus,0,0,0,0,0
GH009,Animalia,Annelida,0,0,0,Polychaeta,0,0,0,Sabellida,0,0,0,Sabellidae,0,0,0,Myxicola,0,0,0,Myxicola aesthetica,0,0,0,0,0
GH009,Animalia,Arthropoda,21641,0.9673684681060302,1,Maxillopoda,0,0,0,Pedunculata,0,0,0,Pollicipedidae,0,0,0,Pollicipes,0,0,0,Pollicipes polymerus,0,0,0,0,0
GH009,Animalia,Cnidaria,730,0.03263153189396987,1,Scyphozoa,0,0,0,Semaeostomeae,0,0,0,Ulmaridae,0,0,0,Aurelia,0,0,0,Aurelia labiata,0,0,0,0,0
GH009,Animalia,Arthropoda,21641,0.9673684681060302,1,Malacostraca,526,0.10508685169119276,1,Decapoda,0,0,0,Pinnotheridae,0,0,0,Fabia,0,0,0,Fabia subquadrata,0,0,0,0,0
GH009,Animalia,Annelida,0,0,0,Polychaeta,0,0,0,Phyllodocida,0,0,0,Nereididae,0,0,0,Nereis,0,0,0,Nereis vexillosa,0,0,0,0,0
GH009,Animalia,Mollusca,0,0,0,Gastropoda,0,0,0,Nudibranchia,0,0,0,Myrrhinidae,0,0,0,Hermissenda,0,0,0,Hermissenda crassicornis,0,0,0,0,0
GH009,Animalia,Annelida,0,0,0,Polychaeta,0,0,0,Phyllodocida,0,0,0,Sigalionidae,0,0,0,Sthenelais,0,0,0,Sthenelais berkeleyi,0,0,0,0,0
GH009,Animalia,Mollusca,0,0,0,Cephalopoda,0,0,0,Octopoda,0,0,0,Enteroctopodidae,0,0,0,Enteroctopus,0,0,0,Enteroctopus dofleini,0,0,0,0,0
GH009,Animalia,Mollusca,0,0,0,Gastropoda,0,0,0,Nudibranchia,0,0,0,Tethydidae,0,0,0,Melibe,0,0,0,Melibe leonina,0,0,0,0,0
GH009,Animalia,Annelida,0,0,0,Polychaeta,0,0,0,Eunicida,0,0,0,Onuphidae,0,0,0,Diopatra,0,0,0,Diopatra ornata,0,0,0,0,0
GH009,Animalia,Porifera,0,0,0,Demospongiae,0,0,0,Clionaida,0,0,0,Clionaidae,0,0,0,Cliona,0,0,0,Cliona chilensis,0,0,0,0,0
GH009,Animalia,Arthropoda,21641,0.9673684681060302,1,Hexanauplia,20778,0.9287917393053506,1,Calanoida,20778,0.9287917393053506,1,Paracalanidae,0,0,0,Paracalanus,0,0,0,Paracalanus parvus,0,0,0,0,1
GH009,Animalia,Cnidaria,730,0.03263153189396987,1,Hydrozoa,730,0.03263153189396987,1,Leptothecata,730,0.03263153189396987,1,Aglaopheniidae,0,0,0,Aglaophenia,0,0,0,Aglaophenia struthionides,0,0,0,0,0
GH009,Animalia,Echinodermata,0,0,0,Holothuroidea,0,0,0,Synallactida,0,0,0,Stichopodidae,0,0,0,Apostichopus,0,0,0,Apostichopus californicus,0,0,0,0,0
GH009,Animalia,Arthropoda,21641,0.9673684681060302,1,Malacostraca,526,0.10508685169119276,1,Decapoda,0,0,0,Varunidae,0,0,0,Hemigrapsus,0,0,0,Hemigrapsus nudus,0,0,0,0,0
GH009,Animalia,Nemertea,0,0,0,Pilidiophora,0,0,0,Heteronemertea,0,0,0,Lineidae,0,0,0,Maculaura,0,0,0,Maculaura alaskensis,0,0,0,0,0
GH009,Animalia,Mollusca,0,0,0,Gastropoda,0,0,0,Neogastropoda,0,0,0,Columbellidae,0,0,0,Alia,0,0,0,Alia carinata,0,0,0,0,0
GH009,Animalia,Arthropoda,21641,0.9673684681060302,1,Malacostraca,526,0.10508685169119276,1,Decapoda,0,0,0,Paguridae,0,0,0,Pagurus,0,0,0,Pagurus hirsutiusculus,0,0,0,0,0
GH009,Animalia,Cnidaria,730,0.03263153189396987,1,Anthozoa,0,0,0,Actiniaria,0,0,0,Actiniidae,0,0,0,Anthopleura,0,0,0,Anthopleura elegantissima,0,0,0,0,0
GH009,Animalia,Mollusca,0,0,0,Bivalvia,0,0,0,Cardiida,0,0,0,Cardiidae,0,0,0,Clinocardium,0,0,0,Clinocardium nuttallii,0,0,0,0,0
GH009,Animalia,Mollusca,0,0,0,Gastropoda,0,0,0,Littorinimorpha,0,0,0,Littorinidae,0,0,0,Littorina,0,0,0,Littorina sitkana,0,0,0,0,0
GH009,Animalia,Arthropoda,21641,0.9673684681060302,1,Malacostraca,526,0.10508685169119276,1,Decapoda,0,0,0,Varunidae,0,0,0,Hemigrapsus,0,0,0,Hemigrapsus oregonensis,0,0,0,0,0
GH009,Animalia,Echinodermata,0,0,0,Echinoidea,0,0,0,Clypeasteroida,0,0,0,Dendrasteridae,0,0,0,Dendraster,0,0,0,Dendraster excentricus,0,0,0,0,0
GH009,Animalia,Arthropoda,21641,0.9673684681060302,1,Malacostraca,526,0.10508685169119276,1,Amphipoda,0,0,0,Aoridae,0,0,0,Aoroides,0,0,0,Aoroides intermedius,0,0,0,0,0
GH009,Animalia,Cnidaria,730,0.03263153189396987,1,Hydrozoa,730,0.03263153189396987,1,Anthoathecata,0,0,0,Corynidae,0,0,0,Coryne,0,0,0,Coryne eximia,0,0,0,0,0
GH009,Animalia,Echinodermata,0,0,0,Echinoidea,0,0,0,Camarodonta,0,0,0,Strongylocentrotidae,0,0,0,Strongylocentrotus,0,0,0,Strongylocentrotus purpuratus,0,0,0,0,0
GH009,Animalia,Mollusca,0,0,0,Bivalvia,0,0,0,Cardiida,0,0,0,Tellinidae,0,0,0,Macoma,0,0,0,Macoma nasuta,0,0,0,0,0
GH009,Animalia,Mollusca,0,0,0,Bivalvia,0,0,0,Mytilida,0,0,0,Mytilidae,0,0,0,Mytilus,0,0,0,Mytilus californianus,0,0,0,0,0
