"","query","usagekey","scientificname","rank","status","matchtype","canonicalname","confidence","kingdom","phylum","order","family","genus","species","kingdomkey","phylumkey","classkey","orderkey","familykey","genuskey","specieskey","synonym","class","acceptedusagekey","note"
"8627","Stenosoma mediterraneum",5968103,"Stenosoma mediterranea (Rezig, 1989)","species","ACCEPTED","FUZZY","Stenosoma mediterranea",96,"Animalia","Arthropoda","Isopoda","Idoteidae","Stenosoma","Stenosoma mediterranea",1,54,229,643,8888,9758514,5968103,FALSE,"Malacostraca",NA,NA
"8659","Dalquestia grasshoffi",6909618,"Dalquestia Cokendolpher, 1984","genus","ACCEPTED","HIGHERRANK","Dalquestia",94,"Animalia","Arthropoda","Opiliones","Sclerosomatidae","Dalquestia",NA,1,54,NA,907,3253390,6909618,NA,FALSE,NA,NA,NA
"8663","Nelima aokii",2182031,"Nelima Roewer, 1910","genus","ACCEPTED","HIGHERRANK","Nelima",94,"Animalia","Arthropoda","Opiliones","Sclerosomatidae","Nelima",NA,1,54,NA,907,3253390,2182031,NA,FALSE,NA,NA,NA
"8664","Nelima parva",2182031,"Nelima Roewer, 1910","genus","ACCEPTED","HIGHERRANK","Nelima",94,"Animalia","Arthropoda","Opiliones","Sclerosomatidae","Nelima",NA,1,54,NA,907,3253390,2182031,NA,FALSE,NA,NA,NA
"8665","Nelima similis",2182031,"Nelima Roewer, 1910","genus","ACCEPTED","HIGHERRANK","Nelima",94,"Animalia","Arthropoda","Opiliones","Sclerosomatidae","Nelima",NA,1,54,NA,907,3253390,2182031,NA,FALSE,NA,NA,NA
"8666","Systenocentrus japonicus",4660989,"Systenocentrus Simon, 1886","genus","DOUBTFUL","HIGHERRANK","Systenocentrus",92,"Animalia","Arthropoda","Opiliones","Sclerosomatidae","Systenocentrus",NA,1,54,NA,907,3253390,4660989,NA,FALSE,NA,NA,NA
"8667","Leiobunum montanum",9159832,"Leiobunum C.L.Koch, 1839","genus","ACCEPTED","HIGHERRANK","Leiobunum",94,"Animalia","Arthropoda","Opiliones","Sclerosomatidae","Leiobunum",NA,1,54,NA,907,3253390,9159832,NA,FALSE,NA,NA,NA
"8668","Leiobunum kohyai",9159832,"Leiobunum C.L.Koch, 1839","genus","ACCEPTED","HIGHERRANK","Leiobunum",94,"Animalia","Arthropoda","Opiliones","Sclerosomatidae","Leiobunum",NA,1,54,NA,907,3253390,9159832,NA,FALSE,NA,NA,NA
"8669","Leiobunum curvipalpi",9159832,"Leiobunum C.L.Koch, 1839","genus","ACCEPTED","HIGHERRANK","Leiobunum",94,"Animalia","Arthropoda","Opiliones","Sclerosomatidae","Leiobunum",NA,1,54,NA,907,3253390,9159832,NA,FALSE,NA,NA,NA
"8670","Leiobunum tohokuense",9159832,"Leiobunum C.L.Koch, 1839","genus","ACCEPTED","HIGHERRANK","Leiobunum",94,"Animalia","Arthropoda","Opiliones","Sclerosomatidae","Leiobunum",NA,1,54,NA,907,3253390,9159832,NA,FALSE,NA,NA,NA
"8672","Leiobunum desertum",9159832,"Leiobunum C.L.Koch, 1839","genus","ACCEPTED","HIGHERRANK","Leiobunum",94,"Animalia","Arthropoda","Opiliones","Sclerosomatidae","Leiobunum",NA,1,54,NA,907,3253390,9159832,NA,FALSE,NA,NA,NA
"8673","Krusa metallica",4661692,"Krusa Goodnight & Goodnight, 1947","genus","DOUBTFUL","HIGHERRANK","Krusa",92,"Animalia","Arthropoda","Opiliones","Sclerosomatidae","Krusa",NA,1,54,NA,907,3253390,4661692,NA,FALSE,NA,NA,NA
"8680","Eumesosoma ocalense",4661435,"Eumesosoma Cokendolpher, 1980","genus","DOUBTFUL","HIGHERRANK","Eumesosoma",92,"Animalia","Arthropoda","Opiliones","Sclerosomatidae","Eumesosoma",NA,1,54,NA,907,3253390,4661435,NA,FALSE,NA,NA,NA
"8681","Eumesosoma roeweri",4661435,"Eumesosoma Cokendolpher, 1980","genus","DOUBTFUL","HIGHERRANK","Eumesosoma",92,"Animalia","Arthropoda","Opiliones","Sclerosomatidae","Eumesosoma",NA,1,54,NA,907,3253390,4661435,NA,FALSE,NA,NA,NA
"8684","Iurus kraepelini",6892815,"Iurus kraepelini Ubisch, 1922","species","SYNONYM","EXACT","Iurus kraepelini",98,"Animalia","Arthropoda","Scorpiones","Iuridae","Protoiurus","Protoiurus kraepelini",1,54,NA,872,3253211,8282591,7960335,TRUE,NA,7960335,NA
"8740","Macrobrachium acanthochirus",2224811,"Macrobrachium acanthochirus Villalobos F., 1967","species","SYNONYM","EXACT","Macrobrachium acanthochirus",98,"Animalia","Arthropoda","Decapoda","Palaemonidae","Macrobrachium","Macrobrachium digueti",1,54,229,637,8654,2224508,2224767,TRUE,"Malacostraca",2224767,NA
"8754","Calocalanus curtus",4333358,"Calocalanus curtus Andronov, 1973","species","SYNONYM","EXACT","Calocalanus curtus",98,"Animalia","Arthropoda","Calanoida","Paracalanidae","Calocalanus","Calocalanus kristalli",1,54,9421786,679,9046,2114220,4333371,TRUE,"Hexanauplia",4333371,NA
"8812","Proasellus meridianus",2206086,"Proasellus meridianus (Racovitza, 1919)","species","DOUBTFUL","EXACT","Proasellus meridianus",97,"Animalia","Arthropoda","Isopoda","Asellidae","Proasellus","Proasellus meridianus",1,54,229,643,4574,2205914,2206086,FALSE,"Malacostraca",NA,NA
"8848","Galkinius decimus",9074916,"Galkinius decima (Ross & Newman, 1973)","species","ACCEPTED","FUZZY","Galkinius decima",96,"Animalia","Arthropoda","Sessilia","Pyrgomatidae","Galkinius","Galkinius decima",1,54,203,1426,9163,8153982,9074916,FALSE,"Maxillopoda",NA,NA
"8852","Galkinius indicus",8980439,"Galkinius indica (Annandale, 1924)","species","ACCEPTED","FUZZY","Galkinius indica",96,"Animalia","Arthropoda","Sessilia","Pyrgomatidae","Galkinius","Galkinius indica",1,54,203,1426,9163,8153982,8980439,FALSE,"Maxillopoda",NA,NA
"8860","Galkinius depressus",8923788,"Galkinius depressa Chan, Chen & Lin, 2013","species","ACCEPTED","FUZZY","Galkinius depressa",96,"Animalia","Arthropoda","Sessilia","Pyrgomatidae","Galkinius","Galkinius depressa",1,54,203,1426,9163,8153982,8923788,FALSE,"Maxillopoda",NA,NA
"8867","Periegops suteri",4657146,"Periegops suterii (Urquhart, 1892)","species","ACCEPTED","FUZZY","Periegops suterii",96,"Animalia","Arthropoda","Araneae","Periegopidae","Periegops","Periegops suterii",1,54,NA,1496,9570,2154945,4657146,FALSE,NA,NA,NA
"8872","Penthesilenula aotearoa",1028928,"Penthesilenula Rossetti & Martens, 1998","genus","ACCEPTED","HIGHERRANK","Penthesilenula",94,"Animalia","Arthropoda","Podocopida","Darwinulidae","Penthesilenula",NA,1,54,353,1438,6195,1028928,NA,FALSE,"Ostracoda",NA,NA
"8873","Penthesilenula kohanga",1028928,"Penthesilenula Rossetti & Martens, 1998","genus","ACCEPTED","HIGHERRANK","Penthesilenula",94,"Animalia","Arthropoda","Podocopida","Darwinulidae","Penthesilenula",NA,1,54,353,1438,6195,1028928,NA,FALSE,"Ostracoda",NA,NA
"8875","Penthesilenula reidae",1028928,"Penthesilenula Rossetti & Martens, 1998","genus","ACCEPTED","HIGHERRANK","Penthesilenula",94,"Animalia","Arthropoda","Podocopida","Darwinulidae","Penthesilenula",NA,1,54,353,1438,6195,1028928,NA,FALSE,"Ostracoda",NA,NA
"8913","Pseudorchestoidea brito",4314742,"Pseudorchestoidea brito (Stebbing, 1891)","species","SYNONYM","EXACT","Pseudorchestoidea brito",98,"Animalia","Arthropoda","Amphipoda","Talitridae","Britorchestia","Britorchestia brito",1,54,229,1231,4466,8228240,7640156,TRUE,"Malacostraca",7640156,NA
"8951","Fecenia travancoria",2138959,"Fecenia travancoria Pocock, 1899","species","SYNONYM","EXACT","Fecenia travancoria",98,"Animalia","Arthropoda","Araneae","Psechridae","Fecenia","Fecenia protensa",1,54,NA,1496,9572,2138954,7948615,TRUE,NA,7948615,NA
"9073","Portunus pseudoargentatus",5799420,"Portunus pseudoargentatus Stephenson, 1961","species","SYNONYM","EXACT","Portunus pseudoargentatus",98,"Animalia","Arthropoda","Decapoda","Portunidae","Monomia","Monomia pseudoargentatus",1,54,229,637,4555,4307446,9759255,TRUE,"Malacostraca",9759255,NA
"9074","Portunus gladiator",5716114,"Portunus gladiator Fabricius, 1798","species","SYNONYM","EXACT","Portunus gladiator",98,"Animalia","Arthropoda","Decapoda","Portunidae","Monomia","Monomia gladiator",1,54,229,637,4555,4307446,4307335,TRUE,"Malacostraca",4307335,NA
"9075","Portunus argentatus",5178592,"Portunus argentatus (A.Milne-Edwards, 1861)","species","SYNONYM","EXACT","Portunus argentatus",98,"Animalia","Arthropoda","Decapoda","Portunidae","Monomia","Monomia argentata",1,54,229,637,4555,4307446,4307447,TRUE,"Malacostraca",4307447,NA
"9077","Portunus hastatoides",5716121,"Portunus hastatoides Fabricius, 1798","species","SYNONYM","EXACT","Portunus hastatoides",97,"Animalia","Arthropoda","Decapoda","Portunidae","Xiphonectes","Xiphonectes hastatoides",1,54,229,637,4555,4647437,9737094,TRUE,"Malacostraca",9737094,NA
"9078","Portunus hastatoides",8333335,"Portunus hastatoides Weber, 1795","species","SYNONYM","EXACT","Portunus hastatoides",97,"Animalia","Arthropoda","Decapoda","Portunidae","Xiphonectes","Xiphonectes hastatoides",1,54,229,637,4555,4647437,9737094,TRUE,"Malacostraca",9737094,"Similarity: name=110; authorship=0; classification=-2; rank=5; status=0"
"9079","Portunus tenuipes",5716122,"Portunus tenuipes (De Haan, 1835)","species","SYNONYM","EXACT","Portunus tenuipes",98,"Animalia","Arthropoda","Decapoda","Portunidae","Xiphonectes","Xiphonectes tenuipes",1,54,229,637,4555,4647437,9768902,TRUE,"Malacostraca",9768902,NA
"9080","Portunus tenuipes",8688927,"Portunus tenuis Rathbun, 1919","species","ACCEPTED","FUZZY","Portunus tenuis",90,"Animalia","Arthropoda","Decapoda","Portunidae","Portunus","Portunus tenuis",1,54,229,637,4555,2225661,8688927,FALSE,"Malacostraca",NA,"Similarity: name=90; authorship=0; classification=-2; rank=5; status=1"
"9121","Parasesarma erythrodactyla",4648080,"Parasesarma erythodactylum (Hess, 1865)","species","ACCEPTED","FUZZY","Parasesarma erythodactylum",94,"Animalia","Arthropoda","Decapoda","Sesarmidae","Parasesarma","Parasesarma erythodactylum",1,54,229,637,9686,4382801,4648080,FALSE,"Malacostraca",NA,NA
"9127","Nihonotrypaea japonica",5863257,"Nihonotrypaea japonica (Ortmann, 1891)","species","SYNONYM","EXACT","Nihonotrypaea japonica",98,"Animalia","Arthropoda","Decapoda","Callianassidae","Neotrypaea","Neotrypaea japonica",1,54,229,637,4477,2222876,10779923,TRUE,"Malacostraca",10779923,NA
"9159","Fallicambarus fodiens",2227114,"Fallicambarus fodiens (Cottle, 1863)","species","SYNONYM","EXACT","Fallicambarus fodiens",98,"Animalia","Arthropoda","Decapoda","Cambaridae","Creaserinus","Creaserinus fodiens",1,54,229,637,4479,4641358,9062851,TRUE,"Malacostraca",9062851,NA
"9212","Ampithoe sectimanus",5177568,"Ampithoe sectimana Conlan & Bousfield, 1982","species","ACCEPTED","FUZZY","Ampithoe sectimana",96,"Animalia","Arthropoda","Amphipoda","Ampithoidae","Ampithoe","Ampithoe sectimana",1,54,229,1231,4413,2216241,5177568,FALSE,"Malacostraca",NA,NA
"9219","Ischyropsalis hellwigii",4553133,"Ischyropsalis hellwigi (Panzer, 1794)","species","ACCEPTED","FUZZY","Ischyropsalis hellwigi",96,"Animalia","Arthropoda","Opiliones","Ischyropsalididae","Ischyropsalis","Ischyropsalis hellwigi",1,54,NA,907,4553124,8813458,4553133,FALSE,NA,NA,NA
"9223","Sabacon imamurai",4405949,"Sabacon Simon, 1879","genus","ACCEPTED","HIGHERRANK","Sabacon",94,"Animalia","Arthropoda","Opiliones","Sabaconidae","Sabacon",NA,1,54,NA,907,4553148,4405949,NA,FALSE,NA,NA,NA
"9226","Sabacon pasonianus",4405949,"Sabacon Simon, 1879","genus","ACCEPTED","HIGHERRANK","Sabacon",94,"Animalia","Arthropoda","Opiliones","Sabaconidae","Sabacon",NA,1,54,NA,907,4553148,4405949,NA,FALSE,NA,NA,NA
"9229","Sabacon viscayanus",4553151,"Sabacon viscayanum Simon, 1881","species","ACCEPTED","FUZZY","Sabacon viscayanum",96,"Animalia","Arthropoda","Opiliones","Sabaconidae","Sabacon","Sabacon viscayanum",1,54,NA,907,4553148,4405949,4553151,FALSE,NA,NA,NA
"9254","Macrobrachium snpurii",9411768,"Macrobrachium snpurnii Pillai P.M. & Unnikrishnan V., 2013","species","ACCEPTED","FUZZY","Macrobrachium snpurnii",94,"Animalia","Arthropoda","Decapoda","Palaemonidae","Macrobrachium","Macrobrachium snpurnii",1,54,229,637,8654,2224508,9411768,FALSE,"Malacostraca",NA,NA
"9255","Macrobrachium abrahami",8287467,"Macrobrachium abrahami Pillai, Unnikrishnan & Suresh Kumar, 2014","species","SYNONYM","EXACT","Macrobrachium abrahami",98,"Animalia","Arthropoda","Decapoda","Palaemonidae","Macrobrachium","Macrobrachium scabriculum",1,54,229,637,8654,2224508,2224522,TRUE,"Malacostraca",2224522,NA
"9256","Macrobrachium prabhakarani",7421335,"Macrobrachium prabhakarani Pillai & Unnikrishnan, 2012","species","SYNONYM","EXACT","Macrobrachium prabhakarani",98,"Animalia","Arthropoda","Decapoda","Palaemonidae","Macrobrachium","Macrobrachium scabriculum",1,54,229,637,8654,2224508,2224522,TRUE,"Malacostraca",2224522,NA
"9275","Platynothrus",2192252,"Platynothrus Berlese, 1913","genus","DOUBTFUL","EXACT","Platynothrus",92,"Animalia","Arthropoda","Sarcoptiformes","Crotoniidae","Platynothrus",NA,1,54,NA,542,7415,2192252,NA,FALSE,NA,NA,NA
"9293","Neonothrus",4654541,"Neonothrus Forsslund, 1955","genus","SYNONYM","EXACT","Neonothrus",94,"Animalia","Arthropoda","Sarcoptiformes","Crotoniidae","Heminothrus",NA,1,54,NA,542,7415,2192200,NA,TRUE,NA,2192200,NA
"9316","Alpioniscus heroldi",2208159,"Alpioniscus heroldii (Verhoeff, 1931)","species","ACCEPTED","FUZZY","Alpioniscus heroldii",96,"Animalia","Arthropoda","Isopoda","Trichoniscidae","Alpioniscus","Alpioniscus heroldii",1,54,229,643,5764,2208146,2208159,FALSE,"Malacostraca",NA,NA
"9350","Hemidiaptomus superbus",4332391,"Hemidiaptomus superbus (Schmeil, 1895)","species","SYNONYM","EXACT","Hemidiaptomus superbus",97,"Animalia","Arthropoda","Calanoida","Diaptomidae","Gigantodiaptomus","Gigantodiaptomus superbus",1,54,9421786,679,9038,4332036,4332037,TRUE,"Hexanauplia",4332037,NA
"9351","Hemidiaptomus superbus",10989566,"Hemidiaptomus superbus (Schmeil, 1895)","species","SYNONYM","EXACT","Hemidiaptomus superbus",97,"Animalia","Arthropoda","Calanoida","Diaptomidae","Gigantodiaptomus","Gigantodiaptomus superbus",1,54,9421786,679,9038,4332036,4332037,TRUE,"Hexanauplia",4332037,"Similarity: name=110; authorship=0; classification=-2; rank=5; status=0"
"9364","Acanthocyclops vernalis",2116777,"Acanthocyclops vernalis (Fischer, 1853)","species","DOUBTFUL","EXACT","Acanthocyclops vernalis",97,"Animalia","Arthropoda","Cyclopoida","Cyclopidae","Acanthocyclops","Acanthocyclops vernalis",1,54,9421786,687,4988,2116764,2116777,FALSE,"Hexanauplia",NA,NA
"9375","Stomatolepas praegustator",7009072,"Stomatolepas praegustator Pilsbry, 1916","species","SYNONYM","EXACT","Stomatolepas praegustator",98,"Animalia","Arthropoda","Sessilia","Platylepadidae","Stomatolepas","Stomatolepas elegans",1,54,203,1426,5109,2115671,2115672,TRUE,"Maxillopoda",2115672,NA
"9383","Conchoderma hunteri",4335756,"Conchoderma hunteri (Owen, 1830)","species","SYNONYM","EXACT","Conchoderma hunteri",98,"Animalia","Arthropoda","Pedunculata","Lepadidae","Conchoderma","Conchoderma virgatum",1,54,203,697,9693,2113863,2113864,TRUE,"Maxillopoda",2113864,NA
"9399","Procambarus tenuis",2227201,"Procambarus tenuis Hobbs, 1950","species","SYNONYM","EXACT","Procambarus tenuis",98,"Animalia","Arthropoda","Decapoda","Cambaridae","Fallicambarus","Fallicambarus tenuis",1,54,229,637,4479,2227096,8884958,TRUE,"Malacostraca",8884958,NA
"9439","Niphargus forelii",4417341,"Niphargus foreli Humbert, 1876","species","ACCEPTED","FUZZY","Niphargus foreli",96,"Animalia","Arthropoda","Amphipoda","Niphargidae","Niphargus","Niphargus foreli",1,54,229,1231,3254505,4405305,4417341,FALSE,"Malacostraca",NA,NA
"9440","Niphargus forelii",4417327,"Niphargus forroi G.Karaman, 1986","species","ACCEPTED","FUZZY","Niphargus forroi",90,"Animalia","Arthropoda","Amphipoda","Niphargidae","Niphargus","Niphargus forroi",1,54,229,1231,3254505,4405305,4417327,FALSE,"Malacostraca",NA,"Similarity: name=90; authorship=0; classification=-2; rank=5; status=1"
"9472","Oithona oculata",5166650,"Oithona oculata Farran, 1913","species","SYNONYM","EXACT","Oithona oculata",98,"Animalia","Arthropoda","Cyclopoida","Oithonidae","Dioithona","Dioithona oculata",1,54,9421786,687,4990,2116688,2116689,TRUE,"Hexanauplia",2116689,NA
"9480","Macrocyclops albidus",2117023,"Macrocyclops albidus (Jurine, 1820)","species","DOUBTFUL","EXACT","Macrocyclops albidus",97,"Animalia","Arthropoda","Cyclopoida","Cyclopidae","Macrocyclops","Macrocyclops albidus",1,54,9421786,687,4988,2117019,2117023,FALSE,"Hexanauplia",NA,NA
"9482","Alona pectinata",8882076,"Alona pectinata Elías-Gutiérrez & Suarez-Morales, 1999","species","SYNONYM","EXACT","Alona pectinata",98,"Animalia","Arthropoda","Diplostraca","Chydoridae","Anthalona","Anthalona pectinata",1,54,281,545,7511,8673962,10588964,TRUE,"Branchiopoda",10588964,NA
"9493","Eucyclops macruroides",2116796,"Eucyclops macruroides (Lilljeborg, 1901)","species","DOUBTFUL","EXACT","Eucyclops macruroides",97,"Animalia","Arthropoda","Cyclopoida","Cyclopidae","Eucyclops","Eucyclops macruroides",1,54,9421786,687,4988,2116784,2116796,FALSE,"Hexanauplia",NA,NA
"9494","Eucyclops macrurus",2116793,"Eucyclops macrurus (G.O.Sars, 1863)","species","DOUBTFUL","EXACT","Eucyclops macrurus",97,"Animalia","Arthropoda","Cyclopoida","Cyclopidae","Eucyclops","Eucyclops macrurus",1,54,9421786,687,4988,2116784,2116793,FALSE,"Hexanauplia",NA,NA
"9495","Eucyclops speratus",2116785,"Eucyclops speratus (Lilljeborg, 1901)","species","DOUBTFUL","EXACT","Eucyclops speratus",97,"Animalia","Arthropoda","Cyclopoida","Cyclopidae","Eucyclops","Eucyclops speratus",1,54,9421786,687,4988,2116784,2116785,FALSE,"Hexanauplia",NA,NA
"9496","Megacyclops viridis",2116908,"Megacyclops viridis Jurine, 1820","species","DOUBTFUL","EXACT","Megacyclops viridis",97,"Animalia","Arthropoda","Cyclopoida","Cyclopidae","Megacyclops","Megacyclops viridis",1,54,9421786,687,4988,2116905,2116908,FALSE,"Hexanauplia",NA,NA
"9502","Aphonopelma iviei",2153560,"Aphonopelma iviei Smith, 1995","species","SYNONYM","EXACT","Aphonopelma iviei",98,"Animalia","Arthropoda","Araneae","Theraphosidae","Aphonopelma","Aphonopelma iodius",1,54,NA,1496,5650,2153559,2153626,TRUE,NA,2153626,NA
"9507","Aphonopelma brunnius",2153571,"Aphonopelma brunnius Chamberlin, 1940","species","SYNONYM","EXACT","Aphonopelma brunnius",98,"Animalia","Arthropoda","Araneae","Theraphosidae","Aphonopelma","Aphonopelma iodius",1,54,NA,1496,5650,2153559,2153626,TRUE,NA,2153626,NA
"9508","Aphonopelma brunnius",2153638,"Aphonopelma breenei Smith, 1995","species","SYNONYM","FUZZY","Aphonopelma breenei",90,"Animalia","Arthropoda","Araneae","Theraphosidae","Aphonopelma","Aphonopelma anax",1,54,NA,1496,5650,2153559,2153613,TRUE,NA,2153613,"Similarity: name=90; authorship=0; classification=-2; rank=5; status=0"
"9511","Macrobrachium vollenhovenii",6457106,"Macrobrachium vollenhoveni (Herklots, 1857)","species","ACCEPTED","FUZZY","Macrobrachium vollenhoveni",96,"Animalia","Arthropoda","Decapoda","Palaemonidae","Macrobrachium","Macrobrachium vollenhoveni",1,54,229,637,8654,2224508,6457106,FALSE,"Malacostraca",NA,NA
"9538","Antricola mexicanus",2184694,"Antricola mexicanus Hoffman, 1959","species","SYNONYM","EXACT","Antricola mexicanus",98,"Animalia","Arthropoda","Ixodida","Argasidae","Carios","Carios mexicanus",1,54,NA,1425,9168,2184412,2184693,TRUE,NA,2184693,NA
"9564","Gastroptychus formosus",2222763,"Gastroptychus formosus (Filhol, 1884)","species","SYNONYM","EXACT","Gastroptychus formosus",98,"Animalia","Arthropoda","Decapoda","Sternostylidae","Sternostylus","Sternostylus formosus",1,54,229,637,10008586,10279600,10618301,TRUE,"Malacostraca",10618301,NA
"9639","Potamon transcaspicum",5790032,"Potamon transcaspicum Pretzmann, 1962","species","SYNONYM","EXACT","Potamon transcaspicum",98,"Animalia","Arthropoda","Decapoda","Potamidae","Potamon","Potamon transkaspicum",1,54,229,637,8674,8620880,5973270,TRUE,"Malacostraca",5973270,NA
"9640","Potamon transcaspicum",5973270,"Potamon transkaspicum Pretzmann, 1962","species","ACCEPTED","FUZZY","Potamon transkaspicum",92,"Animalia","Arthropoda","Decapoda","Potamidae","Potamon","Potamon transkaspicum",1,54,229,637,8674,8620880,5973270,FALSE,"Malacostraca",NA,"Similarity: name=95; authorship=0; classification=-2; rank=5; status=1"
"9648","Thaumastocheles dochmiodon",4312698,"Thaumastocheles dochmiodon T.-Y.Chan & de Saint Laurent, 1999","species","SYNONYM","EXACT","Thaumastocheles dochmiodon",98,"Animalia","Arthropoda","Decapoda","Nephropidae","Thaumastocheles","Thaumastocheles japonicus",1,54,229,637,4523,2226928,2226930,TRUE,"Malacostraca",2226930,NA
"9687","Fontogammarus dalmatinus",4417069,"Fontogammarus dalmatinus S.Karaman, 1931","species","SYNONYM","EXACT","Fontogammarus dalmatinus",98,"Animalia","Arthropoda","Amphipoda","Gammaridae","Gammarus","Gammarus dalmatinus",1,54,229,1231,4434,2218440,9239358,TRUE,"Malacostraca",9239358,NA
"9694","Chaetogammarus ischnus",4315713,"Chaetogammarus ischnus (Stebbing, 1899)","species","SYNONYM","EXACT","Chaetogammarus ischnus",98,"Animalia","Arthropoda","Amphipoda","Gammaridae","Echinogammarus","Echinogammarus ischnus",1,54,229,1231,4434,2219875,2219879,TRUE,"Malacostraca",2219879,NA
"9701","Homoeogammarus monomerus",9568981,"Homoeogammarus Schellenberg, 1937","genus","SYNONYM","HIGHERRANK","Homoeogammarus",94,"Animalia","Arthropoda","Amphipoda","Gammaridae","Echinogammarus",NA,1,54,229,1231,4434,2219875,NA,TRUE,"Malacostraca",2219875,NA
"9706","Echinogammarus anisocheirus",4417091,"Echinogammarus anisocheirus (Ruffo, 1959)","species","SYNONYM","EXACT","Echinogammarus anisocheirus",98,"Animalia","Arthropoda","Amphipoda","Gammaridae","Iberogammarus","Iberogammarus anisocheirus",1,54,229,1231,4434,10770841,10744615,TRUE,"Malacostraca",10744615,NA
"9729","Marinogammarus stoerensis",2219873,"Marinogammarus stoerensis (Reid, 1938)","species","SYNONYM","EXACT","Marinogammarus stoerensis",98,"Animalia","Arthropoda","Amphipoda","Gammaridae","Echinogammarus","Echinogammarus stoerensis",1,54,229,1231,4434,2219875,2219878,TRUE,"Malacostraca",2219878,NA
"9733","Verum novaezelandiae",4805417,"Verum novaezelandiae (Hoek, 1883)","species","SYNONYM","EXACT","Verum novaezelandiae",98,"Animalia","Arthropoda","Pedunculata","Scalpellidae","Catherinum","Catherinum novaezelandiae",1,54,203,697,5036,2113959,10745462,TRUE,"Maxillopoda",10745462,NA
"9736","Scalpellum stearnsii",6128358,"Scalpellum stearnsi Pilsbry, 1890","species","ACCEPTED","FUZZY","Scalpellum stearnsi",96,"Animalia","Arthropoda","Pedunculata","Scalpellidae","Scalpellum","Scalpellum stearnsi",1,54,203,697,5036,8908610,6128358,FALSE,"Maxillopoda",NA,NA
"9739","Octolasmis hawaiense",2113831,"Octolasmis hawaiense (Pilsbry, 1907)","species","SYNONYM","EXACT","Octolasmis hawaiense",98,"Animalia","Arthropoda","Pedunculata","Poecilasmatidae","Dichelaspis","Dichelaspis hawaiense",1,54,203,697,9132,4335762,7534526,TRUE,"Maxillopoda",7534526,NA
"9810","Panopeus hartii",2227708,"Panopeus harttii Smith, 1869","species","ACCEPTED","FUZZY","Panopeus harttii",96,"Animalia","Arthropoda","Decapoda","Panopeidae","Panopeus","Panopeus harttii",1,54,229,637,4536,2227704,2227708,FALSE,"Malacostraca",NA,NA
"9811","Panopeus hartii",8456772,"Panopeus harrisii (Gould, 1841)","species","SYNONYM","FUZZY","Panopeus harrisii",90,"Animalia","Arthropoda","Decapoda","Panopeidae","Rhithropanopeus","Rhithropanopeus harrisii",1,54,229,637,4536,2227662,2227663,TRUE,"Malacostraca",2227663,"Similarity: name=90; authorship=0; classification=-2; rank=5; status=0"
"9848","Hexapanopeus lobipes",2227689,"Hexapanopeus lobipes (A.Milne-Edwards, 1880)","species","SYNONYM","EXACT","Hexapanopeus lobipes",98,"Animalia","Arthropoda","Decapoda","Panopeidae","Milnepanopeus","Milnepanopeus lobipes",1,54,229,637,4536,8728760,9087543,TRUE,"Malacostraca",9087543,NA
"9871","Niphargus gabrovceci",4405305,"Niphargus Schiödte, 1849","genus","ACCEPTED","HIGHERRANK","Niphargus",94,"Animalia","Arthropoda","Amphipoda","Niphargidae","Niphargus",NA,1,54,229,1231,3254505,4405305,NA,FALSE,"Malacostraca",NA,NA
"9880","Pristocnemus farinosus",6903439,"Pristocnemis farinosus","species","ACCEPTED","FUZZY","Pristocnemis farinosus",84,"Animalia","Arthropoda","Opiliones","Gonyleptidae","Pristocnemis","Pristocnemis farinosus",1,54,NA,907,3253375,4655480,6903439,FALSE,NA,NA,NA
"9895","Daguerreia inermis",6903486,"Daguerreia inermis","species","DOUBTFUL","EXACT","Daguerreia inermis",97,"Animalia","Arthropoda","Opiliones","Gonyleptidae","Pachyloides","Daguerreia inermis",1,54,NA,907,3253375,4574343,6903486,FALSE,NA,NA,NA
"9903","Mitogoniella modesta",9538906,"Mitogoniella modesta Perty, 1833","species","DOUBTFUL","EXACT","Mitogoniella modesta",97,"Animalia","Arthropoda","Opiliones","Gonyleptidae","Acutisoma","Mitogoniella modesta",1,54,NA,907,3253375,4666590,9538906,FALSE,NA,NA,NA
"9918","Acanthogonyleptes pulcher",6903555,"Acanthogonyleptes pulcher","species","DOUBTFUL","EXACT","Acanthogonyleptes pulcher",97,"Animalia","Arthropoda","Opiliones","Gonyleptidae","Sphaerobunus","Acanthogonyleptes pulcher",1,54,NA,907,3253375,4655860,6903555,FALSE,NA,NA,NA
"9924","Sodreana caipora",4654725,"Sodreana Mello-Leitão, 1922","genus","ACCEPTED","HIGHERRANK","Sodreana",94,"Animalia","Arthropoda","Opiliones","Gonyleptidae","Sodreana",NA,1,54,NA,907,3253375,4654725,NA,FALSE,NA,NA,NA
"9936","Serracutisoma spelaeum",10263107,"Serracutisoma spelaeum Mello-Leitao, 1933","species","DOUBTFUL","EXACT","Serracutisoma spelaeum",97,"Animalia","Arthropoda","Opiliones","Gonyleptidae","Acutisoma","Serracutisoma spelaeum",1,54,NA,907,3253375,4666590,10263107,FALSE,NA,NA,NA
