  Acentrogobius viridipunctatus ,KY688191.1
 Acentrogobius viridipunctatus IDEAFish   S ,LC764821.1
 Acentronura breviperula  Acebrev ,KY065788.1
 Acentronura tentaculata  Aceten ,KY065789.1
 Acentronura tentaculata ,MZ709295.1
 Acentronura tentaculata ,NC_065489.1
 Acentrophryne dolichonema  ,AB282855.1
 Acestrorhynchus cf falcatus LMB  LEEM   ,MT080725.1
 Acestrorhynchus lacustris  LGC   ,MG755503.1
 Acestrorhynchus lacustris  LGC   ,MG755504.1
 Acestrorhynchus  NM  ,AP011981.1
 Acestrorhynchus  NM ,NC_015755.1
 Acheilognathus barbatulus S  ,AB016669.1
 Acheilognathus barbatulus S  ,AB016670.1
 Acheilognathus barbatulus    S ,LC146027.1
 Acheilognathus barbatulus ,ON815031.1
 Acheilognathus barbatulus ,NC_072602.1
 Acheilognathus barbatus ,KP067832.1
 Acheilognathus barbatus ,NC_026872.1
 Acheilognathus barbatus CBMZF    S ,LC578914.1
 Acheilognathus cf macropterus CBMZF  ,AP013345.1
 Acheilognathus chankaensis S  ,AB016671.1
 Acanthorhodeus chankaensis ,NC_023101.1
 Acanthorhodeus chankaensis    S ,LC146102.1
 Acanthorhodeus chankaensis  ,AP012986.1
 Acheilognathus chankaensis ,MK380726.1
 Acheilognathus chankaensis ,MN683735.1
 Acheilognathus cyanostigma S  ,AB016672.1
 Acheilognathus cyanostigma  ,AP013346.1
 Acheilognathus cyanostigma    S ,LC020962.1
 Acheilognathus cyanostigma CBMZF    S ,LC385070.1
 Acheilognathus cyanostigma CBMZF    S ,LC458034.1
 Acheilognathus cyanostigmaKatsutoshi WatanabeG mitochodrial   S ,LC601860.2
 Acheilognathus cyanostigmaKatsutoshi WatanabeG mitochodrial   S ,LC601861.2
 Acheilognathus cyanostigmaKatsutoshi WatanabeF mitochodrial   S ,LC601862.2
 Acheilognathus cyanostigma CBMZF  s  S ,LC146101.2
 Acheilognathus cyanostigma CBMZF  s  S ,LC146377.2
 Acheilognathus gracilis ,KT591478.1
 Acanthorhodeus gracilis ,NC_028416.1
 Acheilognathus hypselonotus ,MZ334545.1
 Acheilognathus imberbis S  ,AB016673.1
 Paracheilognathus imberbis ,AY050543.1
 Acheilognathus imberbis ,KP015738.1
 Acheilognathus imberbis ,OL542519.1
 Acheilognathus imberbis ,NC_067619.1
 Acheilognathus longipinnis S  ,AB016674.1
 Acheilognathus longipinnis    S ,AB668481.1
 Acheilognathus longipinnis    S ,AB744050.1
 Acheilognathus longipinnis    S ,AB744051.1
 Acheilognathus longipinnis    S ,AB744052.1
 Acheilognathus longipinnis    S ,AB744053.1
 Acheilognathus longipinnis    S ,AB744054.1
 Acheilognathus longipinnis    S ,AB744055.1
 Acheilognathus longipinnis    S ,AB744056.1
 Acheilognathus longipinnis    S ,LC020961.1
 Acheilognathus longipinnis    S ,LC606642.1
 Acheilognathus longipinnis B    S ,LC613234.1
 Acheilognathus longipinnis  ,LC631940.1
 Acheilognathus macropterus S  ,AB016684.1
 Acheilognathus macropterus ,NC_013711.1
 Acheilognathus macropterus ,KJ499466.1
 Acheilognathus macropterus    S ,LC092100.1
 Acheilognathus macropterus    S ,LC091588.1
 Acheilognathus melanogaster S  ,AB016675.1
 Acheilognathus melanogaster    S ,LC146105.1
 Acheilognathus melanogaster  ,AP012985.1
 Acheilognathus meridianus    S ,LC146023.1
 Acheilognathus meridianus ,KT692966.1
 Acheilognathus meridianus ,NC_031152.1
 Acheilognathus omeiensis ,MG783572.1
 Acheilognathus omeiensis ,NC_037404.1
 Acheilognathus rhombeus S  ,AB016676.1
 Acheilognathus rhombeus    S ,AB108999.1
 Acheilognathus rhombeus ,KT601094.1
 Acheilognathus rhombeus ,NC_028433.1
 Acheilognathus rhombeus  ,AP013342.1
 Acheilognathus rhombeus    S ,LC020958.1
 Acheilognathus rhombeus    S ,LC146100.1
 Acheilognathus rhombeus CBMZF  s  S ,LC719920.1
 Acheilognathus rhombeus IDEAFish    S ,LC742164.1
 Acheilognathus rhombeus IDEAFish    S ,LC742196.1
 Tanakia signifer S  ,AB016707.1
 Acheilognathus signifer ,NC_013702.1
 Acheilognathus signifer ,JQ714034.1
 Acheilognathus signifer    S ,LC146026.1
  Acheilognathus signifer ,MG800786.1
 Acheilognathus signifer CBMZF    S ,LC552354.1
 Acheilognathus somjinensis ,FJ515921.1
 Acheilognathus somjinensis ,NC_014882.1
 Acheilognathus  CBMZF  ,AP013348.1
 Acheilognathus  CBMZF    S ,LC578915.1
 Acheilognathus  CBMZF    S ,LC049886.1
 Acheilognathus  CBMZF    S ,LC104385.1
 Acheilognathus  CBMZF    S ,LC458037.1
 Acheilognathus tabira erythropterus CBMZF    S ,LC385326.1
 Acheilognathus tabira erythropterus  ,LC494270.1
 Acheilognathus tabira jordani  ,AP013343.1
 Acheilognathus tabira jordani    S ,LC020959.1
 Acheilognathus tabira jordani IDEAFish    S ,LC726591.1
 Acheilognathus tabira jordani    S ,LC718584.1
 Acheilognathus tabira nakamurae  ,AP013347.1
 Acheilognathus tabira nakamurae    S ,LC020963.1
 Acheilognathus tabira nakamurae    S ,LC193295.1
 Acheilognathus tabira nakamurae IDEAFish    S ,LC681850.1
 Acheilognathus tabiraa S  ,AB016677.1
 Acheilognathus tabirab S  ,AB016678.1
 Acheilognathus tabira tabira S  ,AB016679.1
 Acheilognathus tabira tabira  ,AP013344.1
 Acheilognathus tabira tabira    S ,LC020960.1
 Acheilognathus tabira tabira CBMZF  s  S ,LC710277.1
 Acheilognathus tabira tabira CBMZF  s  S ,LC722536.1
 Acheilognathus tabira tohokuensis    S ,LC146068.1
 Acheilognathus tabira tohokuensis    S ,LC146103.1
 Acheilognathus tabira tohokuensis    S ,LC193296.1
 Acheilognathus tabira tohokuensis CBM(Chiba Museum  No     S ,LC385057.1
 Acheilognathus tabira tohokuensis  ,LC494269.1
 Acheilognathus tabira tohokuensis IDEAFish    S ,LC681883.1
 Acheilognathus tabira tohokuensis IDEAFish    S ,LC681884.1
 Acheilognathus tabira tohokuensis IDEAFish    S ,LC681885.1
 Acheilognathus tabira tohokuensis CBMZF  s  S ,LC729880.1
 Acheilognathus tabira tohokuensis CBMZF    S ,LC732539.1
 Acheilognathus tonkinensis S  ,AB016680.1
 Acheilognathus tonkiensis    S ,LC146028.1
 Acheilognathus tonkinensis ,MH261370.1
 Acheilognathus tonkinensis ,NC_042407.1
 Acheilognathus typus S  ,AB016681.1
 Acheilognathus typus  ,AB239602.1
 Acheilognathus typus ,NC_008668.1
 Acheilognathus typus    S ,LC193307.1
 Acheilognathus yamatsutae S  ,AB016682.1
 Acheilognathus yamatsutae    S ,LC146022.1
 Achiroides leucorhynchos    S ,LC193285.1
 Achirus declivis  LBP ,AY998021.1
 Achirus declivis  LBP ,AY998041.1
 Achirus lineatus ,JQ639067.1
 Achirus lineatus ,NC_023768.1
 Achirus lineatus    S ,LC026803.1
 Achoerodus viridis ,AY279574.1
 Chondrostoma arcasii  CAAD ,DQ455023.1
 Chondrostoma arcasii  CAAD Dloop,DQ455042.1
 Chondrostoma occidentale  CMALB Dloop,DQ455044.1
 Chondrostoma occidentale ,DQ447672.1
 Chondrostoma oligolepis  CMTRN Dloop,DQ455032.1
 Chondrostoma oligolepis ,DQ447671.1
 Achondrostoma oligolepis  S  ,OV522638.1
 Achondrostoma oligolepis  S  ,OV522646.1
 Achondrostoma oligolepis  S  ,OV522647.1
 Acinocheirodon melanogramma  LGC   ,MG755505.1
 Acinocheirodon melanogramma  LGC   ,MG755506.1
 Acinocheirodon melanogramma  LGC   ,MG755507.1
 Abaeri  S  ,X95025.1
 Acipenser baerii ,AY544135.1
 Acipenser baerii ,NC_017603.1
 Acipenser baerii  F ,MW856903.1
 Acipenser baerii  F ,MW856904.1
 Acipenser baerii ,OK094493.1
 Acipenser baerii baerii    S ,LC146090.1
 Acipenser baerii baicalensis ,AF402882.1
 Acipenser brevirostrum S  ,U86710.1
 Acipenser brevirostrum ,AF402886.1
 Acipenser brevirostrum ,AF125596.2
 Acipenser brevirostrum ,KM273793.1
 Acipenser brevirostrum ,KM282389.1
 Acipenser brevirostrum  USFWS ,KX817302.2
 Acipenser brevirostrum  USFWS ,KX817303.2
 Acipenser brevirostrum  USFWS ,KX817304.2
 Acipenser brevirostrum  USFWS ,KX817305.2
 Acipenser brevirostrum  USFWS ,KX817306.2
 Acipenser brevirostrum  USFWS ,KX817307.2
 Acipenser brevirostrum  USFWS ,KX817308.2
 Acipenser brevirostrum  USFWS ,KX817309.2
 Acipenser brevirostrum  USFWS ,KX817310.2
 Acipenser brevirostrum  USFWS ,KX817311.2
 Acipenser brevirostrum  USFWS ,NC_032715.1
 Acipenser brevirostrum ,MK078263.1
 Acipenser dabryanus ,AY510085.1
 Acipenser dabryanus ,NC_005451.1
 Acipenser dabryanus ,KP981414.1
 Acipenser dabryanus ,MK078262.1
 Acipenser dabryanus  AD ,OQ433932.1
 Acipenser dabryanus x Acipenser schrenckii ,MF958972.1
 Acipenser dabryanus x Acipenser schrenckii ,NC_036420.1
 Acipenser fulvescens ,AF004968.1
 Acipenser fulvescens ,AF402885.1
 Acipenser fulvescens ,AF125595.2
 Acipenser fulvescens  LSNFC ,KU985070.1
 Acipenser fulvescens  LSNFC ,KU985081.1
 Acipenser fulvescens  LSNFC ,KU985084.1
 Acipenser fulvescens  LSNFC ,NC_030325.1
 Acipenser fulvescens  LSNFC ,KU985082.2
 Acipenser fulvescens  LSNFC ,KU985083.2
 Acipenser fulvescens  NEFC F ,MT667238.1
 Acipenser gueldenstaedti ,AF004969.1
 Acipenser gueldenstaedtii ,AF402895.1
 Acipenser gueldenstaedtii ,AY544136.1
 Acipenser gueldenstaedtii ,KJ789859.1
 Acipenser gueldenstaedtii    S ,LC146091.1
 Acipenser gueldenstaedtii ,MT410937.1
 Acipenser gueldenstaedtii x Acipenser baerii ,KY231189.1
 Acipenser gueldenstaedtii x Acipenser baerii ,NC_036675.1
 Amedirostris  S  ,X95023.1
 Acipenser medirostris ,AF402881.1
 Acipenser medirostris ,AF125598.2
 Acipenser medirostris ,KM273794.1
 Acipenser medirostris ,KM282390.1
 Acipenser medirostris ,KM591217.1
 Acipenser medirostris ,NC_028405.1
 Acipenser medirostris ,OL806610.1
 Acipenser mikadoi ,AF004970.1
 Acipenser mikadoi ,AF402889.1
 Acipenser mikadoi ,AY544141.1
 Acipenser mikadoi  VIII# ,KX276658.1
 Acipenser mikadoi  VIII# ,NC_031188.1
 Acipenser naccarii ,AF004971.1
 Acipenser naccari  S  ,Y12664.1
 Acipenser naccarii ,AF402890.1
 Acipenser naccarii ,AY544137.1
 Acipenser naccarii   S  ,AJ549114.1
 Acipenser naccarii   S  ,FN256368.1
 Acipenser naccarii   S  ,FN256369.1
 Acipenser naccarii   S  ,FN256370.1
 Acipenser naccarii   S  ,FN256371.1
 Acipenser naccarii   S  ,FN256372.1
 Acipenser naccarii   S  ,FN256373.1
 Acipenser naccarii   S  ,FN256374.1
 Acipenser naccarii   S  ,FN256375.1
 Acipenser naccarii   S  ,FN256376.1
 Acipenser naccarii   S  ,FN256377.1
 Acipenser naccarii   S  ,FN256378.1
 Acipenser naccarii   S  ,FN256379.1
 Acipenser naccarii ,MK078265.1
 Acipenser nudiventris ,AF004972.1
 Acipenser nudiventris ,AF402891.1
 Acipenser nudiventris ,AY544138.1
 Acipenser nudiventris  NUDBalhash ,KU321568.1
 Acipenser nudiventris  NUDUral ,KU321569.1
 Acipenser nudiventris  NUDBalhash ,NC_030344.1
 Acipenser oxyrhynchus ,AF004973.1
 Acipenser oxyrinchus ,KM273795.1
 Acipenser oxyrinchus ,KM282391.1
 Acipenser oxyrinchus   Aoxyrinchus ,KP013103.1
 Acipenser oxyrinchus   Aoxyrinchus ,NC_028290.1
 Acipenser oxyrinchus   S  ,HG977014.1
 Acipenser oxyrinchus  DM ,MT410938.1
 Acipenser oxyrinchus desotoi ,AF402894.1
 Acipenser oxyrhynchus desotoi ,AF125600.2
 Acipenser oxyrinchus desotoi ,KM273796.1
 Acipenser oxyrinchus desotoi ,KM282392.1
 Acipenser oxyrinchus desotoi ,KP997218.1
 Acipenser oxyrhynchus oxyrhynchus ,AF125599.2
 Acipenser oxyrinchus oxyrinchus ,KP997217.1
 Acipenser oxyrinchus oxyrinchus  ATNNFC ,KU985073.1
 Acipenser oxyrinchus oxyrinchus  ATNNFCC ,KU985074.1
 Acipenser oxyrinchus oxyrinchus  STURGEONOMICSFGT ,JAGXEW010000021.1
 Acipenser oxyrinchus oxyrinchus  STURGEONOMICSFGT ,JAGXEW010000018.1
 Acipenser oxyrinchus oxyrinchus  STURGEONOMICSFGT ecotype St John's RiverCanada ,CM060267.1
 Acipenser oxyrinchus oxyrinchus  STURGEONOMICSFGT ecotype St John's RiverCanada ,CM060264.1
 Acipenser persicus ,AF004974.1
 Acipenser persicus ,AF402880.1
 Acipenser persicus ,AY544139.1
 Acipenser persicus ,MK213065.2
 Acipenser persicus ,MW713795.1
 Aruthenus  S  ,X95026.1
 Acipenser ruthenus ,AF004976.1
 Acipenser ruthenus ,AF402884.1
 Acipenser ruthenus ,AY544140.1
 Acipenser ruthenus ,KF153104.1
 Acipenser ruthenus    S ,LC146089.1
 Acipenser ruthenus ,NC_081187.1
 Acipenser ruthenus ,NC_081216.1
 Acipenser ruthenus ,NC_081215.1
  Acipenser ruthenus S  N likeLOC,XM_034053782.3
 Acipenser shrencki ,AF004977.1
 Acipenser schrenckii ,AF402888.1
 Acipenser schrenckii ,AY544142.1
 Acipenser schrenckii ,KC820796.1
 Acipenser schrenckii ,KC905169.1
 Acipenser schrenckii ,NC_021757.1
 Acipenser schrenckii ,KF150287.1
 Acipenser schrenckii  XV  BG ,KX276659.1
 Acipenser schrenckii  XV  SM ,KX276660.1
 Acipenser schrenckii  XV  BG ,MH973728.1
 Acipenser schrenckii  XV  BG ,MH973729.1
 Acipenser schrenckii  IX  BG ,MH973730.1
 Acipenser schrenckii  IX  BG ,MH973731.1
 Acipenser schrenckii  XV  BG ,MH973732.1
 Acipenser schrenckii  XV  BG ,MH973733.1
 Acipenser schrenckii  XV  SM ,MH973734.1
 Acipenser schrenckii ,OK094492.1
 Acipenser schrenckii ,MW719564.1
 Acipenser schrenckii x Acipenser baerii ,OK094491.1
 Acipenser schrenckii x Acipenser baerii ,NC_063963.1
 Acipenser schrenckii x Huso dauricus ,KR059905.1
 Acipenser schrenckii x Huso dauricus ,NC_027522.1
 Acipenser sinensis ,AF004978.1
 Acipenser sinensis ,AF402892.1
 Acipenser sinensis ,AY544143.1
 Acipenser sinensis ,EU719645.1
 Acipenser sinensis ,NC_012646.1
 Acipenser sinensis ,KJ174513.1
 Acipenser sinensis  VIMS  ,KM366075.1
 Acipenser sinensis  VIMS  ,KM366076.1
 Acipenser sinensis  Y ,MT276289.1
 Acipenser sinensis  Y ,MT276290.1
 Acipenser sinensis  Y ,MT276291.1
 Acipenser sinensis  Y ,MT276292.1
 Acipenser sinensis  Y ,MT276293.1
 Acipenser sinensis  Y ,MT276294.1
 Acipenser sinensis  Y ,MT276295.1
 Acipenser sinensis  Y ,MT276296.1
 Acipenser sinensis ,MK078261.1
 Acipenser sinensis  ASBE ,OQ433933.1
 Acipenser  CAS  SII ,FJ620120.1
 Acipenser  EBD  S  ,AJ543480.1
 Acipenser  EBD  S  ,AJ543481.1
 Acipenser  EBD  S  ,AJ543479.1
 Acipenser  EBD  S  ,AJ543482.1
 Acipenser  EBD  S  ,AJ543483.1
 Acipenser  EBD  S  ,AJ543484.1
 Acipenser  JNY ,KF668288.1
 Acipenser stellatus ,AF004979.1
 Acipenser stellatus ,AF402883.1
 Acipenser stellatus ,AJ585050.1
 Acipenser stellatus ,NC_005795.1
 Acipenser stellatus ,AY544144.1
 Acipenser stellatus    S ,LC146088.1
 Acipenser stellatus s 'stellatus cyrensis' ,MK213064.2
 Acipenser sturio ,AF004980.1
 Acipenser sturio ,AF004981.1
 Acipenser sturio  S  ,Y12663.1
 Acipenser sturio ,AF402887.1
 Acipenser sturio ,AY544145.1
 Acipenser sturio   S  ,AJ549115.1
 Acipenser sturio   S  ,FN256366.1
 Acipenser sturio   S  ,FN256367.1
 Acipenser sturio ,KP997216.1
 Acipenser sturio ,NC_027417.1
 Atransmontanus  S  ,X95024.1
 Acipenser transmontanus  ,AB042837.1
 Acipenser transmontanus ,AF402893.1
 Acipenser transmontanus ,NC_004743.1
 Acipenser transmontanus ,AF125597.2
 Acipenser transmontanus ,OL477727.1
 Acipenser transmontanus ,OL477729.1
 Acnodon normani   S   ,AF285429.1
 Acnodon oligacanthus   S   ,EF601842.1
 Acnodon oligacanthus   S   ,EF601843.1
 Acreichthys hajam    S ,LC026763.1
 Acreichthys tomentosus  ,AP009213.1
 Acreichthys tomentosus ,NC_011950.1
 Acreichthys tomentosus  PAL T ,KT600931.1
 Acreichthys tomentosus  dki ,MH049039.1
 Acrobrycon ipanquianus  S ,KF209375.1
 Acrobrycon ipanquianus  S ,KF209376.1
 Acrocheilus alutaceus ,AF023183.1
 Acrocheilus alutaceus Val  s,AF038469.1
 Acrocheilus alutaceus  ,AP012086.1
 Acrocheilus alutaceus  ,NC_033927.1
 Acrocheilus alutaceus ,OK637254.1
 Acrocheilus alutaceus ,OK637257.1
 Acromycter nezumi    S ,LC049669.1
 Acropoma hanedai    S ,LC021226.1
 Acropoma hanedai    S ,LC278017.1
 Acropoma hanedai CBMZF  s  S ,LC661277.1
 Acropoma hanedai CBMZF  s  S ,LC645270.2
 Acropoma hanedai CBMZF    S ,LC732532.1
 Acropoma japonicum    S ,AB974524.1
 Acropoma japonicum    S ,LC021232.1
 Acropoma japonicum ,MN251861.1
 Acropoma japonicum ,NC_057224.1
 Acropoma lecorneti    S ,LC146213.1
 Acrossocheilus barbodon ,KF113879.1
 Acrossocheilus barbodon ,NC_022184.1
 Acrossocheilus beijiangensis ,KT428616.1
 Acrossocheilus beijiangensis ,NC_028206.1
 Acrossocheilus beijiangensis  AB Pro ,KT877108.1
 Acrossocheilus beijiangensis  AB Pro ,KT877109.1
 Acrossocheilus beijiangensis  AB Pro ,KT877110.1
 Acrossocheilus beijiangensis  AB Pro ,KT877111.1
 Acrossocheilus beijiangensis  AB Pro ,KT877112.1
 Acrossocheilus beijiangensis ,KY131976.1
 Acrossocheilus cf paradoxus AcP Pro ,KT877040.1
 Acrossocheilus cf paradoxus AcP Pro ,KT877041.1
 Acrossocheilus cf paradoxus AcP Pro ,KT877057.1
 Acrossocheilus cinctus    S ,LC146020.1
 Acrossocheilus fasciatus ,KF781289.1
 Acrossocheilus fasciatus ,NC_023378.1
 Acrossocheilus fasciatus  AF Pro ,KT877039.1
 Acrossocheilus fasciatus  AF Pro ,KT877042.1
 Acrossocheilus fasciatus  AF Pro ,KT877043.1
 Acrossocheilus fasciatus  AF Pro ,KT877044.1
 Acrossocheilus fasciatus  AF Pro ,KT877045.1
 Acrossocheilus fasciatus  AF Pro ,KT877046.1
 Acrossocheilus fasciatus  AF Pro ,KT877047.1
 Acrossocheilus fasciatus  AF Pro ,KT877048.1
 Acrossocheilus fasciatus  AF Pro ,KT877049.1
 Acrossocheilus fasciatus  AF Pro ,KT877050.1
 Acrossocheilus fasciatus  AF Pro ,KT877051.1
 Acrossocheilus fasciatus  AF Pro ,KT877052.1
 Acrossocheilus fasciatus  AF Pro ,KT877053.1
 Acrossocheilus fasciatus  AF Pro ,KT877054.1
 Acrossocheilus fasciatus  AF Pro ,KT877055.1
 Acrossocheilus fasciatus  AF Pro ,KT877056.1
 Acrossocheilus fasciatus  AF Pro ,KT877058.1
 Acrossocheilus fasciatus  AF Pro ,KT877059.1
 Acrossocheilus fasciatus  AF Pro ,KT877060.1
 Acrossocheilus fasciatus  AF Pro ,KT877061.1
 Acrossocheilus fasciatus  AF Pro ,KT877062.1
 Acrossocheilus hemispinus ,KF113878.1
 Acrossocheilus hemispinus ,NC_022183.1
 Acrossocheilus hemispinus  AH Pro ,KT877073.1
 Acrossocheilus hemispinus  AH Pro ,KT877074.1
 Acrossocheilus hemispinus  AH Pro ,KT877075.1
 Acrossocheilus hemispinus  AH Pro ,KT877076.1
 Acrossocheilus hemispinus  AH Pro ,KT877077.1
 Acrossocheilus hemispinus  AH Pro ,KT877078.1
 Acrossocheilus hemispinus  AH Pro ,KT877079.1
 Acrossocheilus iridescens  ,AP011242.1
 Acrossocheilus iridescens  ,NC_031551.1
 Acrossocheilus iridescens    S ,LC193163.1
 Acrossocheilus jishouensis  AJ Pro ,KT877088.1
 Acrossocheilus jishouensis  AJ Pro ,KT877089.1
 Acrossocheilus jishouensis  AJ Pro ,KT877090.1
 Acrossocheilus jishouensis  AJ Pro ,KT877091.1
 Acrossocheilus jishouensis  AJ Pro ,KT877092.1
 Acrossocheilus jishouensis  ZMNH  ,KY131974.1
 Acrossocheilus jishouensis  ZMNH  ,NC_034917.1
 Acrossocheilus kreyenbergii ,KJ817184.1
 Acrossocheilus kreyenbergii ,NC_024844.1
 Acrossocheilus kreyenbergii  AK Pro ,KT877063.1
 Acrossocheilus kreyenbergii  AK Pro ,KT877064.1
 Acrossocheilus kreyenbergii  AK Pro ,KT877065.1
 Acrossocheilus kreyenbergii  AK Pro ,KT877066.1
 Acrossocheilus kreyenbergii  AK Pro ,KT877067.1
 Acrossocheilus kreyenbergii  AK Pro ,KT877068.1
 Acrossocheilus kreyenbergii  AK Pro ,KT877069.1
 Acrossocheilus kreyenbergii  AK Pro ,KT877070.1
 Acrossocheilus kreyenbergii  AK Pro ,KT877071.1
 Acrossocheilus kreyenbergii  AK Pro ,KT877072.1
 Acrossocheilus kreyenbergii ,KY094969.1
 Acrossocheilus kreyenbergii    S ,LC385219.1
 Acrossocheilus kreyenbergii ,OM994393.1
 Acrossocheilus longipinnis  AL Pro ,KT877125.1
 Acrossocheilus longipinnis  AL Pro ,KT877126.1
 Acrossocheilus longipinnis  AL Pro ,KT877127.1
 Acrossocheilus longipinnis  AL Pro ,KT877128.1
 Acrossocheilus longipinnis  AL Pro ,KT877129.1
 Acrossocheilus longipinnis ,MK296412.1
 Acrossocheilus longipinnis ,NC_047455.1
 Acrossocheilus monticola ,KC788747.1
 Acrossocheilus monticola ,NC_022145.1
 Acrossocheilus monticola ,KT367805.1
 Acrossocheilus monticola  AM Pro ,KT877121.1
 Acrossocheilus monticola  AM Pro ,KT877122.1
 Acrossocheilus monticola  AM Pro ,KT877123.1
 Acrossocheilus monticola  AM Pro ,KT877124.1
 Acrossocheilus monticola    S ,LC146021.1
 Acrossocheilus paradoxus  ,AJ131833.1
 Acrossocheilus paradoxus  ,AJ131834.1
 Acrossocheilus paradoxus  ,AJ132063.1
 Acrossocheilus paradoxus  ,AJ132064.1
 Acrossocheilus paradoxus  ,AJ132065.1
 Acrossocheilus paradoxus  ,AJ132066.1
 Acrossocheilus paradoxus  ,AJ132067.1
 Acrossocheilus paradoxus  ,AJ132068.1
 Acrossocheilus paradoxus  ,AJ132069.1
 Acrossocheilus paradoxus  ,AJ132070.1
 Acrossocheilus paradoxus  ,AJ132071.1
 Acrossocheilus paradoxus  ,AJ132072.1
 Acrossocheilus paradoxus  ,AJ132073.1
 Acrossocheilus paradoxus  ,AJ132074.1
 Acrossocheilus paradoxus  ,AJ132075.1
 Acrossocheilus paradoxus  ,AJ132076.1
 Acrossocheilus paradoxus  ,AJ132077.1
 Acrossocheilus paradoxus  ,AJ132078.1
 Acrossocheilus paradoxus  ,AJ132079.1
 Acrossocheilus paradoxus  ,AJ132080.1
 Acrossocheilus paradoxus  ,AJ132081.1
 Acrossocheilus paradoxus  ,AJ132082.1
 Acrossocheilus paradoxus ,KT991436.1
 Acrossocheilus paradoxus ,NC_029453.1
 Acrossocheilus paradoxus  ,AP009303.1
 Acrossocheilus paradoxus ,MG878098.1
 Acrossocheilus parallens ,KP274878.1
 Acrossocheilus parallens ,KP257293.1
 Acrossocheilus parallens ,NC_026973.1
 Acrossocheilus parallens ,KT715479.1
 Acrossocheilus parallens  APL Pro ,KT877080.1
 Acrossocheilus parallens  APL Pro ,KT877081.1
 Acrossocheilus parallens  APL Pro ,KT877082.1
 Acrossocheilus parallens  APL Pro ,KT877083.1
 Acrossocheilus parallens  APL Pro ,KT877084.1
 Acrossocheilus parallens  APL Pro ,KT877085.1
 Acrossocheilus parallens  APL Pro ,KT877086.1
 Acrossocheilus parallens  APL Pro ,KT877087.1
 Acrossocheilus parallens  ,AP011251.1
