"","taxa_query","found_taxa","rank","worms_aphiaid","bold_id","gbif_key","ott_id","worms_sciname","tol_sciname","bold_taxon","gbif_sciname","phylum","class","status","unacceptreason","is_synonym","flags","valid_authority","kingdom","order","family","genus","freshwater_only","terrestrial_only"
"341","Eumida longicornuta","Eumida longicornuta","species",333284,299354,2311936,667025,"Eumida longicornuta","Eumida longicornuta","Eumida longicornuta","Eumida longicornuta (Moore, 1906)","Annelida","Polychaeta","accepted",NA,FALSE,"sibling_higher","(Moore, 1906)","Animalia","Phyllodocida","Phyllodocidae","Eumida","0","0"
"342","Sthenelais berkeleyi","Sthenelais berkeleyi","species",334860,808498,2312991,4982076,"Sthenelais berkeleyi","Sthenelais berkeleyi","Sthenelais berkeleyi","Sthenelais berkeleyi Pettibone, 1971","Annelida","Polychaeta","accepted",NA,FALSE,"","Pettibone, 1971","Animalia","Phyllodocida","Sigalionidae","Sthenelais","0","0"
"343","Anobothrus gracilis","Anobothrus gracilis","species",129789,516036,2325777,40346,"Anobothrus gracilis","Anobothrus gracilis","Anobothrus gracilis","Anobothrus gracilis (Malmgren, 1866)","Annelida","Polychaeta","accepted",NA,FALSE,"","(Malmgren, 1866)","Animalia","Terebellida","Ampharetidae","Anobothrus","0","0"
"344","Sigambra","Sigambra","genus",129467,303630,2316659,151160,"Sigambra","Sigambra","Sigambra","Sigambra Müller, 1858","Annelida","Polychaeta","accepted",NA,FALSE,"","Müller, 1858","Animalia","Phyllodocida","Pilargidae","Sigambra","0","0"
"345","Phyllocomus hiltoni","Phyllocomus hiltoni","species",209911,808506,4308131,4975706,"Phyllocomus hiltoni","Phyllocomus hiltoni","Phyllocomus hiltoni","Phyllocomus hiltoni (Chamberlin, 1919)","Annelida","Polychaeta","accepted",NA,FALSE,"","(Chamberlin, 1919)","Animalia","Terebellida","Ampharetidae","Phyllocomus","0","0"
"346","Magelona johnstoni","Magelona johnstoni","species",130269,122724,2320575,4976716,"Magelona johnstoni","Magelona johnstoni","Magelona johnstoni","Magelona johnstoni Fiege, Licher & Mackie, 2000","Annelida","Polychaeta","accepted",NA,FALSE,"","Fiege, Licher & Mackie, 2000","Animalia",NA,"Magelonidae","Magelona","0","0"
"347","Scolaricia","Scolaricia",NA,NA,NA,NA,4977298,NA,"Scolaricia",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Orbiniidae",NA,NA,NA
"348","Sabellaria spinulosa","Sabellaria spinulosa","species",130867,572420,5199282,4985607,"Sabellaria spinulosa","Sabellaria spinulosa","Sabellaria spinulosa","Sabellaria spinulosa (Leuckart, 1849)","Annelida","Polychaeta","accepted",NA,FALSE,"sibling_higher","(Leuckart, 1849)","Animalia",NA,"Sabellariidae","Sabellaria","0","0"
"349","Polygordius appendiculatus","Polygordius appendiculatus","species",130712,572423,2318421,559876,"Polygordius appendiculatus","Polygordius appendiculatus","Polygordius appendiculatus","Polygordius appendiculatus Fraipont, 1887","Annelida","Polychaeta","accepted",NA,FALSE,"hidden_inherited","Fraipont, 1887","Animalia",NA,"Polygordiidae","Polygordius","0","0"
"350","Paradoneis ilvana","Paradoneis ilvana","species",130584,572427,5197130,4978042,"Paradoneis ilvana","Paradoneis ilvana","Paradoneis ilvana","Paradoneis ilvana Castelli, 1985","Annelida","Polychaeta","accepted",NA,FALSE,"","Castelli, 1985","Animalia",NA,"Paraonidae","Paradoneis","0","0"
"351","Phyllodoce lineata","Phyllodoce lineata","species",334508,572432,5195112,4983470,"Phyllodoce lineata","Phyllodoce lineata","Phyllodoce lineata","Phyllodoce lineata (Claparède, 1870)","Annelida","Polychaeta","accepted",NA,FALSE,"","(Claparède, 1870)","Animalia","Phyllodocida","Phyllodocidae","Phyllodoce","0","0"
"352","Pseudomystides limbata","Pseudomystides limbata","species",130683,572435,2312042,897443,"Pseudomystides limbata","Pseudomystides limbata","Pseudomystides limbata","Pseudomystides limbata (Saint-Joseph, 1888)","Annelida","Polychaeta","accepted",NA,FALSE,"","(Saint-Joseph, 1888)","Animalia","Phyllodocida","Phyllodocidae","Pseudomystides","0","0"
"353","Sthenelais limicola","Sthenelais limicola","species",131077,122700,2313008,874316,"Sthenelais limicola","Sthenelais limicola","Sthenelais limicola","Sthenelais limicola (Ehlers, 1864)","Annelida","Polychaeta","accepted",NA,FALSE,"","(Ehlers, 1864)","Animalia","Phyllodocida","Sigalionidae","Sthenelais","0","0"
"354","Glycinde nordmanni","Glycinde nordmanni","species",130136,572437,2316513,4980696,"Glycinde nordmanni","Glycinde nordmanni","Glycinde nordmanni","Glycinde nordmanni (Malmgren, 1866)","Annelida","Polychaeta","accepted",NA,FALSE,"","(Malmgren, 1866)","Animalia","Phyllodocida","Goniadidae","Glycinde","0","0"
"355","Labioleanira yhleni","Labioleanira yhleni","species",131067,660259,2313115,4982196,"Labioleanira yhleni","Labioleanira yhleni","Labioleanira yhleni","Labioleanira yhleni (Malmgren, 1867)","Annelida","Polychaeta","accepted",NA,FALSE,"","(Malmgren, 1867)","Animalia","Phyllodocida","Sigalionidae","Labioleanira","0","0"
"356","Sternaspis scutata","Sternaspis scutata","species",131242,226269,9795553,472795,"Sternaspis scutata","Sternaspis scutata","Sternaspis scutata","Sternaspis scutata (Ranzani, 1817)","Annelida","Polychaeta","accepted",NA,FALSE,"","(Ranzani, 1817)","Animalia","Terebellida","Sternaspidae","Sternaspis","0","0"
"357","Aricidea laubieri","Aricidea laubieri",NA,NA,NA,NA,4978129,NA,"Aricidea laubieri",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Paraonidae",NA,NA,NA
"358","Podarkeopsis capensis","Podarkeopsis capensis","species",130195,660265,2309037,4980395,"Podarkeopsis capensis","Podarkeopsis capensis","Podarkeopsis capensis","Podarkeopsis capensis (Day, 1963)","Annelida","Polychaeta","accepted",NA,FALSE,"","(Day, 1963)","Animalia","Phyllodocida","Hesionidae","Podarkeopsis","0","0"
"359","Drilonereis filum","Drilonereis filum","species",129856,529977,2321721,4978281,"Drilonereis filum","Drilonereis filum","Drilonereis filum","Drilonereis filum (Claparède, 1868)","Annelida","Polychaeta","accepted",NA,FALSE,"","(Claparède, 1868)","Animalia","Eunicida","Oenonidae","Drilonereis","0","0"
"360","Prionospio dubia","Prionospio dubia","species",131155,378646,2320676,528695,"Prionospio dubia","Prionospio dubia","Prionospio dubia","Prionospio dubia Day, 1961","Annelida","Polychaeta","accepted",NA,FALSE,"","Day, 1961","Animalia","Spionida","Spionidae","Prionospio","0","0"
"361","Maldane glebifex","Maldane glebifex","species",130303,660274,8350252,4977406,"Maldane glebifex","Maldane glebifex","Maldane glebifex","Maldane glebifex Grube, 1860","Annelida","Polychaeta","accepted",NA,FALSE,"","Grube, 1860","Animalia",NA,"Maldanidae","Maldane","0","0"
"362","Euchone rosea","Euchone rosea","species",130907,660276,2328754,4986814,"Euchone rosea","Euchone rosea","Euchone rosea","Euchone rosea Langerhans, 1884","Annelida","Polychaeta","accepted",NA,FALSE,"","Langerhans, 1884","Animalia","Sabellida","Sabellidae","Euchone","0","0"
"363","Magelona lusitanica","Magelona lusitanica","species",584712,660277,6453583,4976721,"Magelona lusitanica","Magelona lusitanica","Magelona lusitanica","Magelona lusitanica Mortimer, Gil & Fiege, 2011","Annelida","Polychaeta","accepted",NA,FALSE,"","Mortimer, Gil & Fiege, 2011","Animalia",NA,"Magelonidae","Magelona","0","0"
"364","Lysippe labiata","Lysippe labiata","species",129800,516044,2325795,4975640,"Lysippe labiata","Lysippe labiata","Lysippe labiata","Lysippe labiata Malmgren, 1866","Annelida","Polychaeta","accepted",NA,FALSE,"","Malmgren, 1866","Animalia","Terebellida","Ampharetidae","Lysippe","0","0"
"365","Phyllodoce rosea","Phyllodoce rosea","species",334514,599460,5195062,4983477,"Phyllodoce rosea","Phyllodoce rosea","Phyllodoce rosea","Phyllodoce rosea (McIntosh, 1877)","Annelida","Polychaeta","accepted",NA,FALSE,"","(McIntosh, 1877)","Animalia","Phyllodocida","Phyllodocidae","Phyllodoce","0","0"
"366","Nephtys incisa","Nephtys incisa","species",130362,377876,2316952,819144,"Nephtys incisa","Nephtys incisa","Nephtys incisa","Nephtys incisa Malmgren, 1865","Annelida","Polychaeta","accepted",NA,FALSE,"","Malmgren, 1865","Animalia","Phyllodocida","Nephtyidae","Nephtys","0","0"
"367","Aricidea wassi","Aricidea wassi",NA,NA,NA,NA,186258,NA,"Aricidea wassi",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Paraonidae",NA,NA,NA
"368","Litocorsa stremma","Litocorsa stremma","species",130697,NA,2316688,4980365,"Litocorsa stremma","Litocorsa stremma",NA,"Litocorsa stremma Pearson, 1970","Annelida","Polychaeta","accepted",NA,FALSE,"","Pearson, 1970","Animalia","Phyllodocida","Pilargidae","Litocorsa","0","0"
"369","Nephtys hystricis","Nephtys hystricis","species",130360,122718,2316987,559896,"Nephtys hystricis","Nephtys hystricis","Nephtys hystricis","Nephtys hystricis McIntosh, 1900","Annelida","Polychaeta","accepted",NA,FALSE,"","McIntosh, 1900","Animalia","Phyllodocida","Nephtyidae","Nephtys","0","0"
"370","Nephtys kersivalensis","Nephtys kersivalensis","species",130363,377877,2316927,559900,"Nephtys kersivalensis","Nephtys kersivalensis","Nephtys kersivalensis","Nephtys kersivalensis McIntosh, 1908","Annelida","Polychaeta","accepted",NA,FALSE,"","McIntosh, 1908","Animalia","Phyllodocida","Nephtyidae","Nephtys","0","0"
"371","Spiophanes bombyx","Spiophanes bombyx","species",131187,122720,2321057,49667,"Spiophanes bombyx","Spiophanes bombyx","Spiophanes bombyx","Spiophanes bombyx (Claparède, 1870)","Annelida","Polychaeta","accepted",NA,FALSE,"","(Claparède, 1870)","Animalia","Spionida","Spionidae","Spiophanes","0","0"
"372","Terebellida","Terebellida","order",900,28530,NA,466490,"Terebellida","Terebellida","Terebellida",NA,"Annelida","Polychaeta","accepted",NA,FALSE,"","sensu Rouse & Fauchald, 1997","Animalia","Terebellida",NA,NA,"0","0"
"373","Loimia arborea","Loimia arborea","species",328859,205837,2325258,292112,"Loimia arborea","Loimia arborea","Loimia arborea","Loimia arborea Moore, 1903","Annelida","Polychaeta","accepted",NA,FALSE,"","Moore, 1903","Animalia","Terebellida","Terebellidae","Loimia","0","0"
"374","Chone magna","Chone magna","species",332682,929416,5200243,4987121,"Chone magna","Chone magna","Chone magna","Chone magna (Moore, 1923)","Annelida","Polychaeta","accepted",NA,FALSE,"","(Moore, 1923)","Animalia","Sabellida","Sabellidae","Chone","0","0"
"375","Schistomeringos longicornis","Schistomeringos longicornis","species",334731,205760,2322051,625108,"Schistomeringos longicornis","Schistomeringos longicornis","Schistomeringos longicornis","Schistomeringos longicornis (Ehlers, 1901)","Annelida","Polychaeta","accepted",NA,FALSE,"","(Ehlers, 1901)","Animalia","Eunicida","Dorvilleidae","Schistomeringos","0","0"
"376","Typosyllis","Typosyllis",NA,NA,NA,NA,839640,NA,"Typosyllis",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Syllidae",NA,NA,NA
"377","Syllis alternata","Syllis alternata","species",131413,NA,8295921,105944,"Syllis alternata","Syllis alternata",NA,"Syllis alternata Moore, 1908","Annelida","Polychaeta","accepted",NA,FALSE,"","Moore, 1908","Animalia","Phyllodocida","Syllidae","Syllis","0","0"
"378","Alitta","Alitta","genus",234848,198160,2315381,961521,"Alitta","Alitta","Alitta","Alitta Kinberg, 1865","Annelida","Polychaeta","accepted",NA,FALSE,"sibling_higher","Kinberg, 1865","Animalia","Phyllodocida","Nereididae","Alitta","0","0"
"379","Eudistylia vancouveri","Eudistylia vancouveri","species",333271,160502,2329557,992908,"Eudistylia vancouveri","Eudistylia vancouveri","Eudistylia vancouveri","Eudistylia vancouveri (Kinberg, 1866)","Annelida","Polychaeta","accepted",NA,FALSE,"","(Kinberg, 1866)","Animalia","Sabellida","Sabellidae","Eudistylia","0","0"
"380","Dodecaceria","Dodecaceria","genus",129246,83731,2324105,1067345,"Dodecaceria","Dodecaceria","Dodecaceria","Dodecaceria Örsted, 1843","Annelida","Polychaeta","accepted",NA,FALSE,"sibling_higher","Örsted, 1843","Animalia","Terebellida","Cirratulidae","Dodecaceria","0","0"
"381","Exogone molesta","Exogone molesta",NA,NA,NA,NA,442052,NA,"Exogone molesta",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Syllidae",NA,NA,NA
"382","Pionosyllis","Pionosyllis","genus",129669,153142,2310546,315159,"Pionosyllis","Pionosyllis","Pionosyllis","Pionosyllis Malmgren, 1867","Annelida","Polychaeta","accepted",NA,FALSE,"sibling_higher","Malmgren, 1867","Animalia","Phyllodocida","Syllidae","Pionosyllis","0","0"
"383","Exogone","Exogone","genus",129654,205784,NA,908171,"Exogone","Exogone","Exogone",NA,"Annelida","Polychaeta","accepted",NA,FALSE,"sibling_higher","Örsted, 1845","Animalia","Phyllodocida","Syllidae","Exogone","0","0"
"384","Scolelepis squamata","Scolelepis squamata",NA,NA,NA,NA,58637,NA,"Scolelepis squamata",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Spionidae",NA,NA,NA
"385","Protodorvillea gracilis","Protodorvillea gracilis","species",334643,205787,2322088,625102,"Protodorvillea gracilis","Protodorvillea gracilis","Protodorvillea gracilis","Protodorvillea gracilis (Hartman, 1938)","Annelida","Polychaeta","accepted",NA,FALSE,"","(Hartman, 1938)","Animalia","Eunicida","Dorvilleidae","Protodorvillea","0","0"
"386","Myxicola infundibulum","Myxicola infundibulum","species",130932,190501,2329277,598214,"Myxicola infundibulum","Myxicola infundibulum","Myxicola infundibulum","Myxicola infundibulum (Montagu, 1808)","Annelida","Polychaeta","unaccepted","junior homonym, subsequent combination of subjective synonym",FALSE,"","(Montagu, 1808)","Animalia","Sabellida","Sabellidae","Myxicola","0","0"
"387","Myxicola infundibulum","Myxicola infundibulum","species",130932,190501,2329277,598214,"Myxicola infundibulum","Myxicola infundibulum","Myxicola infundibulum","Myxicola infundibulum (Montagu, 1808)","Annelida","Polychaeta","accepted",NA,FALSE,"","(Montagu, 1808)","Animalia","Sabellida","Sabellidae","Myxicola","0","0"
"388","Praxillella affinis","Praxillella affinis","species",130322,516058,2319276,105940,"Praxillella affinis","Praxillella affinis","Praxillella affinis","Praxillella affinis (M.Sars, 1872)","Annelida","Polychaeta","accepted",NA,FALSE,"","(M. Sars in G.O. Sars, 1872)","Animalia",NA,"Maldanidae","Praxillella","0","0"
"389","Pectinaria","Pectinaria","genus",129437,79899,NA,208982,"Pectinaria","Pectinaria (genus in Opisthokonta)","Pectinaria",NA,"Annelida","Polychaeta","accepted",NA,FALSE,"","Lamarck, 1818","Animalia","Terebellida","Pectinariidae","Pectinaria","0","0"
"390","Lumbrineris erecta","Lumbrineris erecta","species",333880,205811,2323107,292094,"Lumbrineris erecta","Lumbrineris erecta","Lumbrineris erecta","Lumbrineris erecta Moore, 1904","Annelida","Polychaeta","accepted",NA,FALSE,"","Moore, 1904","Animalia","Eunicida","Lumbrineridae","Lumbrineris","0","0"
"391","Pterocirrus montereyensis","Pterocirrus montereyensis","species",827800,495346,7976877,4983528,"Pterocirrus montereyensis","Pterocirrus montereyensis","Pterocirrus montereyensis","Pterocirrus montereyensis (Hartman, 1936)","Annelida","Polychaeta","accepted",NA,FALSE,"","(Hartman, 1936)","Animalia","Phyllodocida","Phyllodocidae","Pterocirrus","0","0"
"392","Glycera robusta","Glycera robusta","species",157394,205825,5195539,685087,"Glycera robusta","Glycera robusta","Glycera robusta","Glycera robusta Ehlers, 1868","Annelida","Polychaeta","accepted",NA,FALSE,"","Ehlers, 1868","Animalia","Phyllodocida","Glyceridae","Glycera","0","0"
"393","Schizobranchia insignis","Schizobranchia insignis","species",331699,160500,2329344,82781,"Schizobranchia insignis","Schizobranchia insignis","Schizobranchia insignis","Schizobranchia insignis Bush, 1905","Annelida","Polychaeta","accepted",NA,FALSE,"","Bush, 1905","Animalia","Sabellida","Sabellidae","Schizobranchia","0","0"
"394","Harmothoe fragilis","Harmothoe fragilis","species",130763,205830,2313749,292100,"Harmothoe fragilis","Harmothoe fragilis","Harmothoe fragilis","Harmothoe fragilis Moore, 1910","Annelida","Polychaeta","accepted",NA,FALSE,"sibling_higher","Moore, 1910","Animalia","Phyllodocida","Polynoidae","Harmothoe","0","0"
"395","Micronereis nanaimoensis","Micronereis nanaimoensis","species",329379,205831,2315239,417897,"Micronereis nanaimoensis","Micronereis nanaimoensis","Micronereis nanaimoensis","Micronereis nanaimoensis Berkeley & Berkeley, 1953","Annelida","Polychaeta","accepted",NA,FALSE,"","Berkeley & Berkeley, 1953","Animalia","Phyllodocida","Nereididae","Micronereis","0","0"
"396","Neoamphitrite robusta","Neoamphitrite robusta","species",334122,497231,2325351,4974750,"Neoamphitrite robusta","Neoamphitrite robusta","Neoamphitrite robusta","Neoamphitrite robusta (Johnson, 1901)","Annelida","Polychaeta","accepted",NA,FALSE,"","(Johnson, 1901)","Animalia","Terebellida","Terebellidae","Neoamphitrite","0","0"
"397","Myxicola aesthetica","Myxicola aesthetica","species",130931,349258,2329304,4987135,"Myxicola aesthetica","Myxicola aesthetica","Myxicola aesthetica","Myxicola aesthetica (Claparède, 1870)","Annelida","Polychaeta","accepted",NA,FALSE,"","(Claparède, 1870)","Animalia","Sabellida","Sabellidae","Myxicola","0","0"
"398","Ampharetidae","Ampharetidae","family",981,82542,7093,466491,"Ampharetidae","Ampharetidae","Ampharetidae","Ampharetidae","Annelida","Polychaeta","accepted",NA,FALSE,"sibling_higher","Malmgren, 1866","Animalia","Terebellida","Ampharetidae",NA,"0","0"
"399","Sphaerodoridae","Sphaerodoridae","family",957,125417,7080,28129,"Sphaerodoridae","Sphaerodoridae","Sphaerodoridae","Sphaerodoridae","Annelida","Polychaeta","accepted",NA,FALSE,"sibling_higher","Malmgren, 1867","Animalia","Phyllodocida","Sphaerodoridae",NA,"0","0"
"400","Phragmatopoma","Phragmatopoma","genus",325241,24492,2326451,857784,"Phragmatopoma","Phragmatopoma","Phragmatopoma","Phragmatopoma Mörch, 1863","Annelida","Polychaeta","accepted",NA,FALSE,"","Mörch, 1863","Animalia",NA,"Sabellariidae","Phragmatopoma","0","0"
"401","Hermadion truncata","Hermadion truncata",NA,NA,NA,NA,4984870,NA,"Hermadion truncata",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Polynoidae",NA,NA,NA
"402","Amphitrite cirrata","Amphitrite cirrata",NA,NA,NA,NA,214044,NA,"Amphitrite cirrata",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA
"403","Phyllodocidae","Phyllodocidae","family",931,29430,6973,890240,"Phyllodocidae","Phyllodocidae","Phyllodocidae","Phyllodocidae","Annelida","Polychaeta","accepted",NA,FALSE,"sibling_higher","Örsted, 1843","Animalia","Phyllodocida","Phyllodocidae",NA,"0","0"
"404","Scoletoma","Scoletoma","genus",129340,201729,2322851,499832,"Scoletoma","Scoletoma","Scoletoma","Scoletoma Blainville, 1828","Annelida","Polychaeta","accepted",NA,FALSE,"","Blainville, 1828","Animalia","Eunicida","Lumbrineridae","Scoletoma","0","0"
"405","Chone","Chone","genus",129525,160013,2329021,1015097,"Chone","Chone (genus in Opisthokonta)","Chone","Chone Krøyer, 1856","Annelida","Polychaeta","accepted",NA,FALSE,"sibling_higher","Krøyer, 1856","Animalia","Sabellida","Sabellidae","Chone","0","0"
"406","Autolytus","Autolytus",NA,NA,NA,NA,27242,NA,"Autolytus",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Syllidae",NA,NA,NA
"407","Limnodrilus","Limnodrilus","genus",137388,30647,2308538,986498,"Limnodrilus","Limnodrilus","Limnodrilus","Limnodrilus Claparède, 1862","Annelida","Clitellata","accepted",NA,FALSE,"","Claparède, 1862","Animalia","Tubificida","Naididae","Limnodrilus","0","0"
"408","Nais","Nais","genus",137357,30671,NA,160972,"Nais","Nais (genus in Holozoa)","Nais",NA,"Annelida","Clitellata","accepted",NA,FALSE,"","Müller, 1774","Animalia","Tubificida","Naididae","Nais","0","0"
"409","Eukerria","Eukerria",NA,NA,NA,NA,1013000,NA,"Eukerria",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Ocnerodrilidae",NA,NA,NA
"410","Eunoe nodosa","Eunoe nodosa","species",130745,177384,2314966,365714,"Eunoe nodosa","Eunoe nodosa","Eunoe nodosa","Eunoe nodosa (M.Sars, 1861)","Annelida","Polychaeta","accepted",NA,FALSE,"","(M. Sars, 1861)","Animalia","Phyllodocida","Polynoidae","Eunoe","0","0"
