"","name","rank","phylum","class","subclass","order","family","genus","species"
"1124",NA,NA,"Chordata","Actinopteri","Teleostei","Pleuronectiformes","Pleuronectidae","Atheresthes",NA
"1125",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Stichaeidae","Chirolophis","Chirolophis tarsodes"
"1126",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Triglops",NA
"1127",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Agonidae","Bothragonus",NA
"1128",NA,NA,"Chordata","Actinopteri","Teleostei","Scombriformes","Scombridae",NA,NA
"1129",NA,NA,"Chordata","Actinopteri","Teleostei","Lophiiformes","Oneirodidae","Chaenophryne","Chaenophryne longiceps"
"1130",NA,NA,"Chordata","Actinopteri","Teleostei","Lophiiformes","Oneirodidae",NA,NA
"1131",NA,NA,"Chordata","Actinopteri","Teleostei","Scombriformes","Chiasmodontidae","Chiasmodon","Chiasmodon niger"
"1132",NA,NA,"Chordata","Actinopteri","Teleostei","Pleuronectiformes","Pleuronectidae","Pleuronectes",NA
"1133",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Stichaeidae","Stichaeus","Stichaeus punctatus"
"1134",NA,NA,"Chordata","Actinopteri","Teleostei","Stomiiformes","Gonostomatidae","Cyclothone","Cyclothone atraria"
"1135",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Triglops","Triglops forficatus"
"1136",NA,NA,"Chordata","Actinopteri","Teleostei","Aulopiformes","Notosudidae","Scopelosaurus","Scopelosaurus harryi"
"1137",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Zoarcidae","Lycodes",NA
"1138",NA,NA,"Chordata","Actinopteri","Teleostei","Scombriformes","Tetragonuridae","Tetragonurus","Tetragonurus cuvieri"
"1139",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Liparidae","Rhinoliparis","Rhinoliparis barbulifer"
"1140",NA,NA,"Chordata","Actinopteri","Teleostei","Gobiesociformes","Gobiesocidae","Rimicola","Rimicola muscarum"
"1141",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Synchirus",NA
"1142",NA,NA,"Chordata","Actinopteri","Teleostei","Myctophiformes","Myctophidae","Tarletonbeania","Tarletonbeania taylori"
"1143",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Psychrolutidae","Psychrolutes",NA
"1144",NA,NA,"Chordata","Actinopteri","Teleostei","Stomiiformes","Gonostomatidae",NA,NA
"1145",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Liparidae","Careproctus","Careproctus colletti"
"1146",NA,NA,"Chordata","Actinopteri","Teleostei","Anguilliformes","Nemichthyidae","Nemichthys","Nemichthys larseni"
"1147",NA,NA,"Chordata","Elasmobranchii","Neoselachii","Orectolobiformes","Rhincodontidae","Rhincodon","Rhincodon typus"
"1148",NA,NA,"Chordata","Actinopteri","Teleostei","Gobiiformes","Gobiidae","Coryphopterus",NA
"1149",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Rhamphocottidae","Rhamphocottus",NA
"1150",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Zoarcidae","Bothrocara",NA
"1151",NA,NA,"Chordata","Actinopteri","Teleostei","Syngnathiformes","Syngnathidae",NA,NA
"1152",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Anoplopomatidae","Erilepis","Erilepis zonifer"
"1153",NA,NA,"Chordata","Elasmobranchii","Neoselachii","Carcharhiniformes","Triakidae","Triakis","Triakis semifasciata"
"1154",NA,NA,"Chordata","Actinopteri","Teleostei","Carangaria incertae sedis","Sphyraenidae","Sphyraena","Sphyraena argentea"
"1155",NA,NA,"Chordata","Actinopteri","Teleostei","Scombriformes","Icosteidae",NA,NA
"1156",NA,NA,"Chordata","Actinopteri","Teleostei","Scombriformes","Scombridae","Thunnus","Thunnus alalunga"
"1157",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes chlorostictus"
"1158",NA,NA,"Chordata","Actinopteri","Teleostei","Pleuronectiformes","Pleuronectidae","Glyptocephalus",NA
"1159",NA,NA,"Chordata",NA,NA,"Scorpaeniformes","Hemitripteridae","Nautichthys","Nautichthys robustus"
"1160",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Liparidae","Paraliparis","Paraliparis mento"
"1161",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Ammodytidae","Ammodytes","Ammodytes tobianus"
"1162",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Zoarcidae","Lycodes","Lycodes beringi"
"1163",NA,NA,"Chordata","Actinopteri","Teleostei","Lophiiformes","Oneirodidae","Oneirodes","Oneirodes bulbosus"
"1164",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Icelus","Icelus uncinalis"
"1165",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Liparidae","Paraliparis","Paraliparis ulochir"
"1166",NA,NA,"Chordata","Actinopteri","Teleostei","Argentiniformes","Argentinidae","Argentina","Argentina sialis"
"1167",NA,NA,"Chordata","Actinopteri","Teleostei","Synbranchiformes","Synbranchidae","Monopterus",NA
"1168",NA,NA,"Chordata","Actinopteri","Teleostei","Scombriformes","Chiasmodontidae","Kali","Kali indica"
"1169",NA,NA,"Chordata","Actinopteri","Teleostei","Pleuronectiformes","Paralichthyidae","Etropus",NA
"1170",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes carnatus"
"1171",NA,NA,"Chordata","Actinopteri","Teleostei","Scombriformes","Trichiuridae","Aphanopus","Aphanopus arigato"
"1172",NA,NA,"Chordata","Actinopteri","Teleostei","Anguilliformes","Muraenidae","Gymnothorax",NA
"1173",NA,NA,"Chordata","Actinopteri","Teleostei","Beryciformes","Barbourisiidae","Barbourisia","Barbourisia rufa"
"1174",NA,NA,"Chordata","Actinopteri","Teleostei","Eupercaria incertae sedis","Malacanthidae","Caulolatilus","Caulolatilus princeps"
"1175",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Cryptacanthodidae","Cryptacanthodes",NA
"1176",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Agonidae","Agonopsis",NA
"1177",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Zaproridae",NA,NA
"1178",NA,NA,"Chordata","Elasmobranchii","Neoselachii","Squaliformes",NA,NA,NA
"1179",NA,NA,"Chordata","Actinopteri","Teleostei","Pleuronectiformes","Pleuronectidae","Lyopsetta",NA
"1180",NA,NA,"Chordata","Actinopteri","Teleostei","Gadiformes","Moridae","Antimora",NA
"1181",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Psychrolutidae",NA,NA
"1182",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Stichaeidae","Soldatovia","Soldatovia polyactocephala"
"1183",NA,NA,"Chordata","Actinopteri","Teleostei","Blenniiformes","Blenniidae",NA,NA
"1184",NA,NA,"Chordata","Actinopteri","Teleostei","Batrachoidiformes","Batrachoididae","Porichthys","Porichthys porosissimus"
"1185",NA,NA,"Chordata","Actinopteri","Teleostei","Pleuronectiformes","Pleuronectidae","Eopsetta",NA
"1186",NA,NA,"Chordata","Actinopteri","Teleostei","Gadiformes","Merlucciidae",NA,NA
"1187",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes rastrelliger"
"1188",NA,NA,"Chordata","Actinopteri","Teleostei","Ophidiiformes","Ophidiidae","Bassozetus","Bassozetus zenkevitchi"
"1189",NA,NA,"Chordata","Actinopteri","Teleostei","Batrachoidiformes","Batrachoididae","Porichthys","Porichthys myriaster"
"1190",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Psychrolutidae","Dasycottus",NA
"1191",NA,NA,"Chordata","Actinopteri","Teleostei","Scombriformes","Trichiuridae","Benthodesmus","Benthodesmus pacificus"
"1192",NA,NA,"Chordata","Actinopteri","Teleostei","Notacanthiformes","Notacanthidae","Notacanthus","Notacanthus chemnitzii"
"1193",NA,NA,"Chordata","Actinopteri","Teleostei","Pleuronectiformes","Cynoglossidae","Symphurus","Symphurus atricaudus"
"1194",NA,NA,"Chordata","Actinopteri","Teleostei","Tetraodontiformes","Molidae","Mola",NA
"1195",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Stichaeidae","Acantholumpenus","Acantholumpenus mackayi"
"1196",NA,NA,"Chordata","Actinopteri","Teleostei","Lophiiformes","Oneirodidae","Chaenophryne","Chaenophryne melanorhabdus"
"1197",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Cottidae","Artedius",NA
"1198",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Ammodytidae","Ammodytes",NA
"1199",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Stichaeidae","Phytichthys",NA
"1200",NA,NA,"Chordata","Actinopteri","Teleostei","Aulopiformes","Alepisauridae","Alepisaurus",NA
"1201",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Liparidae","Careproctus","Careproctus georgianus"
"1202",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Zoarcidae","Pachycara","Pachycara lepinium"
"1203",NA,NA,"Chordata","Elasmobranchii","Neoselachii","Torpediniformes","Torpedinidae",NA,NA
"1204",NA,NA,"Chordata","Actinopteri","Teleostei","Argentiniformes","Opisthoproctidae",NA,NA
"1205",NA,NA,"Chordata","Actinopteri","Teleostei","Osmeriformes","Osmeridae","Hypomesus",NA
"1206",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Zoarcidae","Bothrocara","Bothrocara pusillum"
"1207",NA,NA,"Chordata","Actinopteri","Teleostei","Stomiiformes","Gonostomatidae","Cyclothone",NA
"1208",NA,NA,"Chordata","Actinopteri","Teleostei","Anguilliformes","Colocongridae","Thalassenchelys","Thalassenchelys coheni"
"1209",NA,NA,"Chordata","Actinopteri","Teleostei","Gadiformes","Gadidae","Microgadus",NA
"1210",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Liparidae","Paraliparis","Paraliparis melanobranchus"
"1211",NA,NA,"Chordata","Actinopteri","Teleostei","Aulopiformes","Anotopteridae","Anotopterus","Anotopterus nikparini"
"1212",NA,NA,"Chordata","Actinopteri","Teleostei","Lophiiformes","Oneirodidae","Oneirodes",NA
"1213",NA,NA,"Chordata","Actinopteri","Teleostei","Gadiformes","Merlucciidae","Merluccius","Merluccius bilinearis"
"1214",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Agonidae","Stellerina","Stellerina xyosterna"
"1215",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Hexagrammidae","Zaniolepis",NA
"1216",NA,NA,"Chordata","Actinopteri","Teleostei","Osmeriformes","Osmeridae","Thaleichthys",NA
"1217",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Pholidae","Pholis","Pholis picta"
"1218",NA,NA,"Chordata","Actinopteri","Teleostei","Osmeriformes","Osmeridae","Osmerus","Osmerus eperlanus"
"1219",NA,NA,"Chordata","Actinopteri","Teleostei","Pleuronectiformes","Pleuronectidae","Clidoderma","Clidoderma asperrimum"
"1220",NA,NA,"Chordata","Actinopteri","Teleostei","Anguilliformes","Congridae","Xenomystax","Xenomystax atrarius"
"1221",NA,NA,"Chordata","Actinopteri","Teleostei","Gadiformes","Macrouridae","Coryphaenoides",NA
"1222",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Zoarcidae","Lycenchelys","Lycenchelys camchatica"
"1223",NA,NA,"Chordata","Actinopteri","Teleostei","Gadiformes","Gadidae","Theragra",NA
"1224",NA,NA,"Chordata","Actinopteri","Teleostei","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus jordani"
"1225",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Anarhichadidae",NA,NA
"1226",NA,NA,"Chordata","Actinopteri","Teleostei","Aulopiformes","Paralepididae","Magnisudis","Magnisudis atlantica"
"1227",NA,NA,"Chordata","Actinopteri","Teleostei","Ovalentaria incertae sedis","Embiotocidae","Phanerodon","Phanerodon furcatus"
"1228",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Liparidae","Careproctus","Careproctus ovigerus"
"1229",NA,NA,"Chordata","Actinopteri","Teleostei","Lophiiformes","Oneirodidae","Oneirodes","Oneirodes thompsoni"
"1230",NA,NA,"Chordata","Actinopteri","Teleostei","Gobiiformes","Gobiidae","Lepidogobius",NA
"1231",NA,NA,"Chordata","Actinopteri","Teleostei","Pleuronectiformes","Pleuronectidae","Microstomus",NA
"1232",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Cyclopteridae","Eumicrotremus","Eumicrotremus spinosus"
"1233",NA,NA,"Chordata","Actinopteri","Teleostei","Perciformes","Hexagrammidae","Oxylebius",NA
"1234",NA,NA,"Chordata","Actinopteri","Teleostei","Pleuronectiformes","Pleuronectidae","Hippoglossus","Hippoglossus hippoglossus"
"1235",NA,NA,"Chordata","Actinopteri","Teleostei","Scombriformes","Trichiuridae","Benthodesmus","Benthodesmus tenuis"
"1236",NA,NA,"Chordata","Actinopteri","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","Acipenser transmontanus"
