"","species","obisgbif","love2021","hakai2020","hart","hakaiseine","hakaisample","caution","verifiedbc","terrestrial_only","freshwater_only","worms_sciname","class","order","family","genus","status","unacceptreason","is_synonym","worms_aphiaid","bold_id","gbif_key","ott_id"
"1301","Calamus brachysomus",0,1,0,0,0,0,1,0,"0","0","Calamus brachysomus","Actinopteri","Eupercaria incertae sedis","Sparidae","Calamus","accepted",NA,FALSE,275967,11684,NA,865038
"1302","Polydactylus approximans",0,1,0,0,0,0,1,0,"0","0","Polydactylus approximans","Actinopteri","Carangaria incertae sedis","Polynemidae","Polydactylus","accepted",NA,FALSE,276587,71610,NA,501314
"1303","Polydactylus opercularis",0,1,0,0,0,0,1,0,"0","0","Filimanus sealei","Actinopteri","Carangaria incertae sedis","Polynemidae","Polydactylus","unaccepted",NA,FALSE,280783,887656,NA,3633165
"1304","Polydactylus opercularis",0,1,0,0,0,0,1,0,"0","0","Filimanus sealei","Actinopteri","Carangaria incertae sedis","Polynemidae","Polydactylus","unaccepted",NA,TRUE,280783,887656,NA,3633150
"1305","Polydactylus opercularis",0,1,0,0,0,0,1,0,"0","0","Polydactylus opercularis","Actinopteri","Carangaria incertae sedis","Polynemidae","Polydactylus","accepted",NA,FALSE,367295,887656,NA,3633165
"1306","Polydactylus opercularis",0,1,0,0,0,0,1,0,"0","0","Polydactylus opercularis","Actinopteri","Carangaria incertae sedis","Polynemidae","Polydactylus","accepted",NA,TRUE,367295,887656,NA,3633150
"1307","Bairdiella icistia",0,1,0,0,0,0,1,0,"0","0","Bairdiella icistia","Actinopteri","Eupercaria incertae sedis","Sciaenidae","Bairdiella","accepted",NA,FALSE,276071,NA,NA,3634364
"1308","Cheilotrema saturnum",0,1,0,0,0,0,1,0,"0","0","Cheilotrema saturnum","Actinopteri","Eupercaria incertae sedis","Sciaenidae","Cheilotrema","accepted",NA,FALSE,280137,125523,NA,1027258
"1309","Corvula macrops",0,1,0,0,0,0,1,0,"0","0","Corvula macrops","Actinopteri","Eupercaria incertae sedis","Sciaenidae","Corvula","accepted",NA,FALSE,280403,299707,NA,3634432
"1310","Cynoscion orthonopterus",0,1,0,0,0,0,1,0,"0","0","Cynoscion othonopterus","Actinopteri","Eupercaria incertae sedis","Sciaenidae","Cynoscion","unaccepted","misspelling",TRUE,276084,NA,NA,248124
"1311","Cynoscion parvipinnis",0,1,0,0,0,0,1,0,"0","0","Cynoscion parvipinnis","Actinopteri","Eupercaria incertae sedis","Sciaenidae","Cynoscion","accepted",NA,FALSE,276085,125524,NA,1027255
"1312","Cynoscion phoxocephalus",0,1,0,0,0,0,1,0,"0","0","Cynoscion phoxocephalus","Actinopteri","Eupercaria incertae sedis","Sciaenidae","Cynoscion","accepted",NA,FALSE,276086,63711,NA,771139
"1313","Cynoscion reticulatus",0,1,0,0,0,0,1,0,"0","0","Cynoscion reticulatus","Actinopteri","Eupercaria incertae sedis","Sciaenidae","Cynoscion","accepted",NA,FALSE,276088,63710,NA,771135
"1314","Cynoscion squamipinnis",0,1,0,0,0,0,1,0,"0","0","Cynoscion squamipinnis","Actinopteri","Eupercaria incertae sedis","Sciaenidae","Cynoscion","accepted",NA,FALSE,276090,759861,NA,248110
"1315","Cynoscion xanthulus",0,1,0,0,0,0,1,0,"0","0","Cynoscion xanthulus","Actinopteri","Eupercaria incertae sedis","Sciaenidae","Cynoscion","accepted",NA,FALSE,276095,759860,NA,248112
"1316","Elattarchus archidium",0,1,0,0,0,0,1,0,"0","0","Elattarchus archidium","Actinopteri","Eupercaria incertae sedis","Sciaenidae","Elattarchus","accepted",NA,FALSE,280633,364651,NA,3634446
"1317","Isopisthus remifer",0,1,0,0,0,0,1,0,"0","0","Isopisthus remifer","Actinopteri","Eupercaria incertae sedis","Sciaenidae","Isopisthus","accepted",NA,FALSE,281188,60135,NA,248127
"1318","Isopisthus altipinnis",0,1,0,0,0,0,1,0,"0","0","Isopisthus remifer","Actinopteri","Eupercaria incertae sedis","Sciaenidae","Isopisthus","unaccepted",NA,TRUE,281188,NA,NA,248127
"1319","Larimus acclivis",0,1,0,0,0,0,1,0,"0","0","Larimus acclivis","Actinopteri","Eupercaria incertae sedis","Sciaenidae","Larimus","accepted",NA,FALSE,276127,299683,NA,3634272
"1320","Larimus argenteus",0,1,0,0,0,0,1,0,"0","0","Larimus argenteus","Actinopteri","Eupercaria incertae sedis","Sciaenidae","Larimus","accepted",NA,FALSE,276128,NA,NA,3634274
"1321","Larimus effulgens",0,1,0,0,0,0,1,0,"0","0","Larimus effulgens","Actinopteri","Eupercaria incertae sedis","Sciaenidae","Larimus","accepted",NA,FALSE,276130,371508,NA,3634273
"1322","Larimus pacificus",0,1,0,0,0,0,1,0,"0","0","Larimus pacificus","Actinopteri","Eupercaria incertae sedis","Sciaenidae","Larimus","accepted",NA,FALSE,276131,468130,NA,3634271
"1323","Menticirrhus elongatus",0,1,0,0,0,0,1,0,"0","0","Menticirrhus elongatus","Actinopteri","Eupercaria incertae sedis","Sciaenidae","Menticirrhus","accepted",NA,FALSE,276145,783366,NA,3634362
"1324","Menticirrhus nasus",0,1,0,0,0,0,1,0,"0","0","Menticirrhus nasus","Actinopteri","Eupercaria incertae sedis","Sciaenidae","Menticirrhus","accepted",NA,FALSE,276146,733322,NA,3634357
"1325","Menticirrhus panamensis",0,1,0,0,0,0,1,0,"0","0","Menticirrhus panamensis","Actinopteri","Eupercaria incertae sedis","Sciaenidae","Menticirrhus","accepted",NA,FALSE,276149,1010734,NA,3634360
"1326","Menticirrhus undulatus",0,1,0,0,0,0,1,0,"0","0","Menticirrhus undulatus","Actinopteri","Eupercaria incertae sedis","Sciaenidae","Menticirrhus","accepted",NA,FALSE,276150,125527,NA,1027245
"1327","Micropogonias altipinnis",0,1,0,0,0,0,1,0,"0","0","Micropogonias altipinnis","Actinopteri","Eupercaria incertae sedis","Sciaenidae","Micropogonias","accepted",NA,FALSE,275304,299698,NA,3634352
"1328","Micropogonias ectenes",0,1,0,0,0,0,1,0,"0","0","Micropogonias ectenes","Actinopteri","Eupercaria incertae sedis","Sciaenidae","Micropogonias","accepted",NA,FALSE,275305,717186,NA,3634353
"1329","Odontoscion xanthops",0,1,0,0,0,0,1,0,"0","0","Odontoscion xanthops","Actinopteri","Eupercaria incertae sedis","Sciaenidae","Odontoscion","accepted",NA,FALSE,281839,34517,NA,3634268
"1330","Ophioscion vermicularis",0,1,0,0,0,0,1,0,"0","0","Ophioscion vermicularis","Actinopteri","Eupercaria incertae sedis","Sciaenidae","Ophioscion","accepted",NA,FALSE,281909,717215,NA,3634298
"1331","Paralonchurus goodei",0,1,0,0,0,0,1,0,"0","0","Paralonchurus goodei","Actinopteri","Eupercaria incertae sedis","Sciaenidae","Paralonchurus","accepted",NA,FALSE,282065,941573,NA,3634338
"1332","Pareques viola",0,1,0,0,0,0,1,0,"0","0","Pareques viola","Actinopteri","Eupercaria incertae sedis","Sciaenidae","Pareques","accepted",NA,FALSE,282144,91547,NA,3634283
"1333","Roncador stearnsii",0,1,0,0,0,0,1,0,"0","0","Roncador stearnsii","Actinopteri","Eupercaria incertae sedis","Sciaenidae","Roncador","accepted",NA,FALSE,282628,52774,NA,1027238
"1334","Stellifer ericymba",0,1,0,0,0,0,1,0,"0","0","Stellifer ericymba","Actinopteri","Eupercaria incertae sedis","Sciaenidae","Stellifer","accepted",NA,FALSE,276156,717329,NA,3634376
"1335","Stellifer wintersteenorum",0,1,0,0,0,0,1,0,"0","0","Stellifer wintersteenorum","Actinopteri","Eupercaria incertae sedis","Sciaenidae","Stellifer","accepted",NA,FALSE,276172,NA,NA,3634374
"1336","Umbrina analis",0,1,0,0,0,0,1,0,"0","0","Umbrina analis","Actinopteri","Eupercaria incertae sedis","Sciaenidae","Umbrina","accepted",NA,FALSE,273793,NA,NA,3634257
"1337","Umbrina bussingi",0,1,0,0,0,0,1,0,"0","0","Umbrina bussingi","Actinopteri","Eupercaria incertae sedis","Sciaenidae","Umbrina","accepted",NA,FALSE,273795,717363,NA,3634267
"1338","Umbrina dorsalis",0,1,0,0,0,0,1,0,"0","0","Umbrina dorsalis","Actinopteri","Eupercaria incertae sedis","Sciaenidae","Umbrina","accepted",NA,FALSE,273797,NA,NA,3634263
"1339","Umbrina roncador",0,1,0,0,0,0,1,0,"0","0","Umbrina roncador","Actinopteri","Eupercaria incertae sedis","Sciaenidae","Umbrina","accepted",NA,FALSE,273802,125530,NA,1027235
"1340","Umbrina wintersteeni",0,1,0,0,0,0,1,0,"0","0","Umbrina wintersteeni","Actinopteri","Eupercaria incertae sedis","Sciaenidae","Umbrina","accepted",NA,FALSE,273804,364664,NA,3634256
"1341","Umbrina xanti",0,1,0,0,0,0,1,0,"0","0","Umbrina xanti","Actinopteri","Eupercaria incertae sedis","Sciaenidae","Umbrina","accepted",NA,FALSE,273805,299712,NA,3634255
"1342","Mulloidichthys dentatus",0,1,0,0,0,0,1,0,"0","0","Mulloidichthys dentatus","Actinopteri","Mulliformes","Mullidae","Mulloidichthys","accepted",NA,FALSE,277990,11204,NA,3633439
"1343","Mulloidichthys vanicolensis",0,1,0,0,0,0,1,0,"0","0","Mulloidichthys vanicolensis","Actinopteri","Mulliformes","Mullidae","Mulloidichthys","accepted",NA,FALSE,218648,89394,NA,314503
"1344","Pseudupeneus grandisquamis",0,1,0,0,0,0,1,0,"0","0","Pseudupeneus grandisquamis","Actinopteri","Mulliformes","Mullidae","Pseudupeneus","accepted",NA,FALSE,273662,125475,NA,847895
"1345","Girella nigricans",0,1,0,0,0,0,1,0,"0","0","Girella nigricans","Actinopteri","Centrarchiformes","Kyphosidae","Girella","accepted",NA,FALSE,280865,125455,NA,271475
"1346","Girella simplicidens",0,1,0,0,0,0,1,0,"0","0","Girella simplicidens","Actinopteri","Centrarchiformes","Kyphosidae","Girella","accepted",NA,FALSE,280867,725452,NA,3633258
"1347","Kyphosus azureus",0,1,0,0,0,0,1,0,"0","0","Kyphosus azureus","Actinopteri","Centrarchiformes","Kyphosidae","Kyphosus","accepted",NA,TRUE,1019728,758036,NA,200601
"1348","Hermosilla azurea",0,1,0,0,0,0,1,0,"0","0","Kyphosus azureus","Actinopteri","Centrarchiformes","Kyphosidae","Hermosilla","unaccepted",NA,FALSE,1019728,NA,NA,200601
"1349","Kyphosus elegans",0,1,0,0,0,0,1,0,"0","0","Kyphosus elegans","Actinopteri","Centrarchiformes","Kyphosidae","Kyphosus","accepted",NA,FALSE,273521,11346,NA,434911
"1350","Kyphosus lutescens",0,1,0,0,0,0,1,0,"0","0","Kyphosus lutescens","Actinopteri","Centrarchiformes","Kyphosidae","Kyphosus","accepted",NA,FALSE,273523,NA,NA,3633272
"1351","Kyphosus sectatrix",0,1,0,0,0,0,1,0,"0","0","Kyphosus sectatrix","Actinopteri","Centrarchiformes","Kyphosidae","Kyphosus","accepted",NA,FALSE,303486,250249,NA,27919
"1352","Kyphosus ocyurus",0,1,0,0,0,0,1,0,"0","0","Kyphosus ocyurus","Actinopteri","Centrarchiformes","Kyphosidae","Kyphosus","accepted",NA,TRUE,1018702,754717,NA,314511
"1353","Sectator ocyurus",0,1,0,0,0,0,1,0,"0","0","Kyphosus ocyurus","Actinopteri","Centrarchiformes","Kyphosidae","Sectator","unaccepted","Superseded new combination",FALSE,1018702,11342,NA,314511
"1354","Kyphosus vaigiensis",0,1,0,0,0,0,1,0,"0","0","Kyphosus vaigiensis","Actinopteri","Centrarchiformes","Kyphosidae","Kyphosus","accepted",NA,FALSE,218706,11344,NA,20442
"1355","Kyphosus analogus",0,1,0,0,0,0,1,0,"0","0","Kyphosus vaigiensis","Actinopteri","Centrarchiformes","Kyphosidae","Kyphosus","unaccepted",NA,FALSE,218706,NA,NA,822955
"1356","Medialuna californiensis",0,1,0,0,0,0,1,0,"0","0","Medialuna californiensis","Actinopteri","Centrarchiformes","Kyphosidae","Medialuna","accepted",NA,FALSE,281541,125460,NA,890172
"1357","Chaetodon humeralis",0,1,0,0,0,0,1,0,"0","0","Chaetodon humeralis","Actinopteri","Acanthuriformes","Chaetodontidae","Chaetodon","accepted",NA,FALSE,273343,11438,NA,1073586
"1358","Forcipiger flavissimus",0,1,0,0,0,0,1,0,"0","0","Forcipiger flavissimus","Actinopteri","Acanthuriformes","Chaetodontidae","Forcipiger","accepted",NA,FALSE,218760,47273,NA,403161
"1359","Johnrandallia nigrirostris",0,1,0,0,0,0,1,0,"0","0","Johnrandallia nigrirostris","Actinopteri","Acanthuriformes","Chaetodontidae","Johnrandallia","accepted",NA,FALSE,281202,18583,NA,164572
"1360","Prognathodes falcifer",0,1,0,0,0,0,1,0,"0","0","Prognathodes falcifer","Actinopteri","Acanthuriformes","Chaetodontidae","Prognathodes","accepted",NA,FALSE,273374,304020,NA,24353
"1361","Holacanthus clarionensis",0,1,0,0,0,0,1,0,"0","0","Holacanthus clarionensis","Actinopteri","Acanthuriformes","Pomacanthidae","Holacanthus","accepted",NA,FALSE,276013,708384,NA,3633836
"1362","Holacanthus passer",0,1,0,0,0,0,1,0,"0","0","Holacanthus passer","Actinopteri","Acanthuriformes","Pomacanthidae","Holacanthus","accepted",NA,FALSE,276016,34218,NA,351276
"1363","Pomacanthus zonipectus",0,1,0,0,0,0,1,0,"0","0","Pomacanthus zonipectus","Actinopteri","Acanthuriformes","Pomacanthidae","Pomacanthus","accepted",NA,FALSE,276028,11407,NA,826472
"1364","Pentaceros wheeleri",0,1,0,0,0,0,1,0,"0","0","Pentaceros wheeleri","Actinopteri","Acropomatiformes","Pentacerotidae","Pentaceros","accepted",NA,FALSE,313241,779513,NA,586291
"1365","Pseudopentaceros richardsoni",0,1,0,0,0,0,1,0,"0","0","Pentaceros richardsoni","Actinopteri","Acropomatiformes","Pentacerotidae","Pseudopentaceros","unaccepted","Reverted to original combination",FALSE,313240,NA,NA,240484
"1366","Kuhlia mugil",0,1,0,0,0,0,1,0,"0","0","Kuhlia mugil","Actinopteri","Centrarchiformes","Kuhliidae","Kuhlia","accepted",NA,FALSE,218355,13765,NA,711794
"1367","Oplegnathus fasciatus",0,1,0,0,0,0,1,0,"0","0","Oplegnathus fasciatus","Actinopteri","Centrarchiformes","Oplegnathidae","Oplegnathus","accepted",NA,FALSE,277892,105120,NA,711801
"1368","Cirrhitichthys oxycephalus",0,1,0,0,0,0,1,0,"0","0","Cirrhitichthys oxycephalus","Actinopteri","Centrarchiformes","Cirrhitidae","Cirrhitichthys","accepted",NA,FALSE,218853,20296,NA,939740
"1369","Cirrhitus rivulatus",0,1,0,0,0,0,1,0,"0","0","Cirrhitus rivulatus","Actinopteri","Centrarchiformes","Cirrhitidae","Cirrhitus","accepted",NA,FALSE,279160,11085,NA,359543
"1370","Oxycirrhites typus",0,1,0,0,0,0,1,0,"0","0","Oxycirrhites typus","Actinopteri","Centrarchiformes","Cirrhitidae","Oxycirrhites","accepted",NA,FALSE,218865,47154,NA,702709
"1371","Coptodon zillii",0,1,0,0,0,0,1,0,"0","0","Coptodon zillii","Actinopteri","Cichliformes","Cichlidae","Coptodon","accepted",NA,FALSE,317356,598545,NA,862692
"1372","Tilapia zillii",0,1,0,0,0,0,1,0,"0","0","Coptodon zillii","Actinopteri","Cichliformes","Cichlidae","Tilapia","unaccepted",NA,TRUE,317356,NA,NA,862692
"1373","Tilapia zillii",0,1,0,0,0,0,1,0,"0","0","Coptodon zillii","Actinopteri","Cichliformes","Cichlidae","Tilapia","unaccepted",NA,TRUE,317356,NA,NA,288069
"1374","Zalembius rosaceus",0,1,0,0,0,0,1,0,"0","0","Zalembius rosaceus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","Zalembius","accepted",NA,FALSE,283202,140361,NA,903593
"1375","Amphistichus argenteus",0,1,0,0,0,0,1,0,"0","0","Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","Amphistichus","accepted",NA,FALSE,279594,140356,NA,29159
"1376","Brachyistius aletes",0,1,0,0,0,0,1,0,"0","0","Brachyistius aletes","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","Brachyistius","accepted",NA,FALSE,279408,NA,NA,3636849
"1377","Cymatogaster gracilis",0,1,0,0,0,0,1,0,"0","0","Cymatogaster aggregata","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","Cymatogaster","unaccepted","synonym",TRUE,280461,NA,NA,493362
"1378","Embiotoca caryi",0,1,0,0,0,0,1,0,"0","0","Hypsurus caryi","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","Embiotoca","unaccepted","Basionym",TRUE,240717,NA,NA,550262
"1379","Hypsurus caryi",0,1,0,0,0,0,1,0,"0","0","Hypsurus caryi","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","Hypsurus","accepted",NA,FALSE,240717,NA,NA,550262
"1380","Embiotoca jacksoni",0,1,0,0,0,0,1,0,"0","0","Embiotoca jacksoni","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","Embiotoca","accepted",NA,FALSE,240746,140351,NA,550252
"1381","Hyperprosopon anale",0,1,0,0,0,0,1,0,"0","0","Hyperprosopon anale","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","Hyperprosopon","accepted",NA,FALSE,281097,76476,NA,829700
"1382","Micrometrus aurora",0,1,0,0,0,0,1,0,"0","0","Micrometrus aurora","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","Micrometrus","accepted",NA,FALSE,281561,NA,NA,3636847
"1383","Micrometrus minimus",0,1,0,0,0,0,1,0,"0","0","Micrometrus minimus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","Micrometrus","accepted",NA,FALSE,281562,141912,NA,338064
"1384","Phanerodon atripes",0,1,0,0,0,0,1,0,"0","0","Phanerodon atripes","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","Phanerodon","accepted",NA,FALSE,279409,76478,NA,829707
"1385","Phanerodon vacca",0,1,0,0,0,0,1,0,"0","0","Phanerodon vacca","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","Phanerodon","accepted",NA,NA,1577347,NA,NA,NA
"1386","Rhacochilus toxotes",0,1,0,0,0,0,1,0,"0","0","Rhacochilus toxotes","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","Rhacochilus","accepted",NA,FALSE,282575,140737,NA,903599
"1387","Abudefduf declivifrons",0,1,0,0,0,0,1,0,"0","0","Abudefduf declivifrons","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Abudefduf","accepted",NA,FALSE,273698,71626,NA,659926
"1388","Abudefduf troschelii",0,1,0,0,0,0,1,0,"0","0","Abudefduf troschelii","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Abudefduf","accepted",NA,FALSE,273702,11480,NA,961357
"1389","Azurina hirundo",0,1,0,0,0,0,1,0,"0","0","Azurina hirundo","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Azurina","accepted",NA,FALSE,279852,71616,NA,553979
"1390","Chromis alta",0,1,0,0,0,0,1,0,"0","0","Chromis alta","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Chromis","accepted",NA,FALSE,273710,71628,NA,501317
"1391","Chromis atrilobata",0,1,0,0,0,0,1,0,"0","0","Chromis atrilobata","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Chromis","accepted",NA,FALSE,273712,11473,NA,436999
"1392","Chromis limbaughi",0,1,0,0,0,0,1,0,"0","0","Chromis limbaughi","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Chromis","accepted",NA,FALSE,273736,89804,NA,3635504
"1393","Chromis punctipinnis",0,1,0,0,0,0,1,0,"0","0","Chromis punctipinnis","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Chromis","accepted",NA,FALSE,273751,125512,NA,433119
"1394","Hypsypops rubicundus",0,1,0,0,0,0,1,0,"0","0","Hypsypops rubicundus","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Hypsypops","accepted",NA,FALSE,281130,125514,NA,847666
"1395","Microspathodon bairdii",0,1,0,0,0,0,1,0,"0","0","Microspathodon bairdii","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Microspathodon","accepted",NA,FALSE,281570,34532,NA,237630
"1396","Microspathodon dorsalis",0,1,0,0,0,0,1,0,"0","0","Microspathodon dorsalis","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Microspathodon","accepted",NA,FALSE,281572,14669,NA,205758
"1397","Stegastes acapulcoensis",0,1,0,0,0,0,1,0,"0","0","Stegastes acapulcoensis","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Stegastes","accepted",NA,FALSE,276658,18607,NA,3635554
"1398","Stegastes flavilatus",0,1,0,0,0,0,1,0,"0","0","Stegastes flavilatus","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Stegastes","accepted",NA,FALSE,276668,20569,NA,3635541
"1399","Stegastes leucorus",0,1,0,0,0,0,1,0,"0","0","Stegastes leucorus","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Stegastes","accepted",NA,FALSE,276673,461701,NA,3635548
"1400","Stegastes rectifraenum",0,1,0,0,0,0,1,0,"0","0","Stegastes rectifraenum","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Stegastes","accepted",NA,FALSE,276680,299685,NA,3635538
"1401","Stegastes redemptus",0,1,0,0,0,0,1,0,"0","0","Stegastes redemptus","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Stegastes","accepted",NA,FALSE,276681,402072,NA,3635557
"1402","Bodianus diplotaenia",0,1,0,0,0,0,1,0,"0","0","Bodianus diplotaenia","Actinopteri","Eupercaria incertae sedis","Labridae","Bodianus","accepted",NA,FALSE,273527,11546,NA,919235
"1403","Calotomus carolinus",0,1,0,0,0,0,1,0,"0","0","Calotomus carolinus","Actinopteri","Eupercaria incertae sedis","Scaridae","Calotomus","accepted",NA,FALSE,219076,89373,NA,465024
"1404","Decodon melasma",0,1,0,0,0,0,1,0,"0","0","Decodon melasma","Actinopteri","Eupercaria incertae sedis","Labridae","Decodon","accepted",NA,FALSE,276745,86912,NA,462632
"1405","Halichoeres adustus",0,1,0,0,0,0,1,0,"0","0","Halichoeres adustus","Actinopteri","Eupercaria incertae sedis","Labridae","Halichoeres","accepted",NA,FALSE,275747,86916,NA,171297
"1406","Halichoeres californicus",0,1,0,0,0,0,1,0,"0","0","Oxyjulis californica","Actinopteri","Eupercaria incertae sedis","Labridae","Halichoeres","unaccepted","Basionym",TRUE,240727,NA,NA,877081
"1407","Halichoeres semicinctus",0,1,0,0,0,0,1,0,"0","0","Halichoeres semicinctus","Actinopteri","Eupercaria incertae sedis","Labridae","Halichoeres","accepted",NA,FALSE,275798,24968,NA,467218
"1408","Halichoeres chierchiae",0,1,0,0,0,0,1,0,"0","0","Halichoeres chierchiae","Actinopteri","Eupercaria incertae sedis","Labridae","Halichoeres","accepted",NA,FALSE,275756,91546,NA,615862
"1409","Halichoeres dispilus",0,1,0,0,0,0,1,0,"0","0","Halichoeres dispilus","Actinopteri","Eupercaria incertae sedis","Labridae","Halichoeres","accepted",NA,FALSE,275763,11495,NA,762170
"1410","Halichoeres inornatus",0,1,0,0,0,0,1,0,"0","0","Halichoeres inornatus","Actinopteri","Eupercaria incertae sedis","Labridae","Halichoeres","accepted",NA,NA,1471766,NA,NA,NA
