"","taxa_query","found_taxa","rank","worms_aphiaid","bold_id","gbif_key","ott_id","worms_sciname","tol_sciname","bold_taxon","gbif_sciname","phylum","class","status","unacceptreason","is_synonym","flags","valid_authority","kingdom","order","family","genus","freshwater_only","terrestrial_only"
"692","Nereis falsa","Nereis falsa",NA,NA,NA,NA,4981224,NA,"Nereis falsa",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Nereididae",NA,NA,NA
"693","Fridericia galba","Fridericia galba",NA,NA,NA,NA,407575,NA,"Fridericia galba",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Enchytraeidae",NA,NA,NA
"694","Achaeta affinis","Achaeta affinis",NA,NA,NA,NA,882742,NA,"Achaeta affinis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Megascolecidae",NA,NA,NA
"695","Amynthas hawayanus","Amynthas hawayanus",NA,NA,NA,NA,430932,NA,"Amynthas hawayanus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Megascolecidae",NA,NA,NA
"696","Ikedosoma gogoshimense","Ikedosoma gogoshimense",NA,NA,NA,NA,2848097,NA,"Ikedosoma gogoshimense",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Echiuridae",NA,NA,NA
"697","Orobdella esulcata","Orobdella esulcata",NA,NA,NA,NA,748829,NA,"Orobdella esulcata",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Orobdellidae",NA,NA,NA
"698","Orobdella whitmani","Orobdella whitmani",NA,NA,NA,NA,748837,NA,"Orobdella whitmani",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Orobdellidae",NA,NA,NA
"699","Orobdella shimadae","Orobdella shimadae",NA,NA,NA,NA,567434,NA,"Orobdella shimadae",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Orobdellidae",NA,NA,NA
"700","Orobdella dolichopharynx","Orobdella dolichopharynx",NA,NA,NA,NA,567006,NA,"Orobdella dolichopharynx",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Orobdellidae",NA,NA,NA
"701","Orobdella ijimai","Orobdella ijimai",NA,NA,NA,NA,748831,NA,"Orobdella ijimai",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Orobdellidae",NA,NA,NA
"702","Orobdella kawakatsuorum","Orobdella kawakatsuorum",NA,NA,NA,NA,566592,NA,"Orobdella kawakatsuorum",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Orobdellidae",NA,NA,NA
"703","Orobdella koikei","Orobdella koikei",NA,NA,NA,NA,182139,NA,"Orobdella koikei",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Orobdellidae",NA,NA,NA
"704","Domanibdella palmyrae","Domanibdella palmyrae",NA,NA,NA,NA,1082089,NA,"Domanibdella palmyrae",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Haemadipsidae",NA,NA,NA
"705","Chtonobdella pungens","Chtonobdella pungens",NA,NA,NA,NA,1082091,NA,"Chtonobdella pungens",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Haemadipsidae",NA,NA,NA
"706","Neoterrabdella australis","Neoterrabdella australis",NA,NA,NA,NA,1082094,NA,"Neoterrabdella australis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Haemadipsidae",NA,NA,NA
"707","Chtonobdella tanae","Chtonobdella tanae",NA,NA,NA,NA,555625,NA,"Chtonobdella tanae",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Haemadipsidae",NA,NA,NA
"708","Domanibdella","Domanibdella",NA,NA,NA,NA,1082096,NA,"Domanibdella",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Haemadipsidae",NA,NA,NA
"709","Haemadipsa limuna","Haemadipsa limuna",NA,NA,NA,NA,505559,NA,"Haemadipsa limuna",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Haemadipsidae",NA,NA,NA
"710","Haemadipsa crenata","Haemadipsa crenata",NA,NA,NA,NA,505555,NA,"Haemadipsa crenata",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Haemadipsidae",NA,NA,NA
"711","Haemadipsa trimaculosa","Haemadipsa trimaculosa",NA,NA,NA,NA,505565,NA,"Haemadipsa trimaculosa",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Haemadipsidae",NA,NA,NA
"712","Haemadipsa zeylanica","Haemadipsa zeylanica",NA,NA,NA,NA,790912,NA,"Haemadipsa zeylanica",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Haemadipsidae",NA,NA,NA
"713","Haemadipsa rjukjuana","Haemadipsa rjukjuana",NA,NA,NA,NA,801030,NA,"Haemadipsa rjukjuana",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Haemadipsidae",NA,NA,NA
"714","Haemadipsa ornata","Haemadipsa ornata",NA,NA,NA,NA,505563,NA,"Haemadipsa ornata",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Haemadipsidae",NA,NA,NA
"715","Chtonobdella mediorubra","Chtonobdella mediorubra",NA,NA,NA,NA,1082097,NA,"Chtonobdella mediorubra",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Haemadipsidae",NA,NA,NA
"716","Chtonobdella niarchosorum","Chtonobdella niarchosorum",NA,NA,NA,NA,831374,NA,"Chtonobdella niarchosorum",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Haemadipsidae",NA,NA,NA
"717","Chtonobdella vagans","Chtonobdella vagans",NA,NA,NA,NA,831371,NA,"Chtonobdella vagans",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Haemadipsidae",NA,NA,NA
"718","Chtonobdella gloriosi","Chtonobdella gloriosi",NA,NA,NA,NA,1082087,NA,"Chtonobdella gloriosi",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Haemadipsidae",NA,NA,NA
"719","Haemadipsa cochiniana","Haemadipsa cochiniana",NA,NA,NA,NA,1031566,NA,"Haemadipsa cochiniana",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Haemadipsidae",NA,NA,NA
"720","Planobdella","Planobdella",NA,NA,NA,NA,555627,NA,"Planobdella",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Haemadipsidae",NA,NA,NA
"721","Leiobdella","Leiobdella",NA,NA,NA,NA,555629,NA,"Leiobdella",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Haemadipsidae",NA,NA,NA
"722","Hormogaster catalaunensis","Hormogaster catalaunensis",NA,NA,NA,NA,791647,NA,"Hormogaster catalaunensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Hormogastridae",NA,NA,NA
"723","Hormogaster gallica","Hormogaster gallica",NA,NA,NA,NA,791658,NA,"Hormogaster gallica",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Hormogastridae",NA,NA,NA
"724","Hormogaster pretiosa","Hormogaster praetiosa",NA,NA,NA,NA,368539,NA,"Hormogaster praetiosa",NA,NA,"Annelida","Clitellata",NA,NA,TRUE,"",NA,NA,NA,"Hormogastridae",NA,NA,NA
"725","Natsushima bifurcata","Natsushima bifurcata",NA,NA,NA,NA,318064,NA,"Natsushima bifurcata",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Nautiliniellidae",NA,NA,NA
"726","Shinkai","Shinkai",NA,NA,NA,NA,318062,NA,"Shinkai",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Nautiliniellidae",NA,NA,NA
"727","Shinkai longipedata","Shinkai longipedata",NA,NA,NA,NA,386760,NA,"Shinkai longipedata",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Nautiliniellidae",NA,NA,NA
"728","Iheyomytilidicola","Iheyomytilidicola",NA,NA,NA,NA,89348,NA,"Iheyomytilidicola",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Nautiliniellidae",NA,NA,NA
"729","Aporrectodea limicola","Aporrectodea limicola",NA,NA,NA,NA,245046,NA,"Aporrectodea limicola",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbricidae",NA,NA,NA
"730","Aporrectodea smaragdina","Aporrectodea smaragdina",NA,NA,NA,NA,121723,NA,"Aporrectodea smaragdina",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbricidae",NA,NA,NA
"731","Nais barbata","Nais barbata",NA,NA,NA,NA,160973,NA,"Nais barbata",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"732","Nais stolci","Nais stolci",NA,NA,NA,NA,269918,NA,"Nais stolci",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"733","Embolocephalus yamaguchii","Embolocephalus yamaguchii",NA,NA,NA,NA,69657,NA,"Embolocephalus yamaguchii",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"734","Amphichaeta raptisae","Amphichaeta raptisae",NA,NA,NA,NA,521120,NA,"Amphichaeta raptisae",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"735","Piguetiella michiganensis","Piguetiella michiganensis",NA,NA,NA,NA,951321,NA,"Piguetiella michiganensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"736","Specaria josinae","Specaria josinae",NA,NA,NA,NA,49226,NA,"Specaria josinae",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"737","Vejdovskyella","Vejdovskyella",NA,NA,NA,NA,919321,NA,"Vejdovskyella",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"738","Palpiphitime lobifera","Palpiphitime lobifera",NA,NA,NA,NA,1057427,NA,"Palpiphitime lobifera",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Dorvilleidae",NA,NA,NA
"739","Ophryotrocha permanni","Ophryotrocha permanni",NA,NA,NA,NA,399252,NA,"Ophryotrocha permanni",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Dorvilleidae",NA,NA,NA
"740","Epigamia macrophtalma","Epigamia macrophtalma",NA,NA,NA,NA,390013,NA,"Epigamia macrophtalma",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Syllidae",NA,NA,NA
"741","Whitmania pigra","Whitmania pigra",NA,NA,NA,NA,511574,NA,"Whitmania pigra",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Haemopidae",NA,NA,NA
"742","Hirudo nipponia","Hirudo nipponia",NA,NA,NA,NA,657621,NA,"Hirudo nipponia",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Hirudinidae",NA,NA,NA
"743","Metaphire vulgaris","Metaphire vulgaris",NA,NA,NA,NA,406422,NA,"Metaphire vulgaris",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Megascolecidae",NA,NA,NA
"744","Tylorrhynchus heterochaetus","Tylorrhynchus heterochaetus",NA,NA,NA,NA,992902,NA,"Tylorrhynchus heterochaetus",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Nereididae",NA,NA,NA
"745","Amynthas jiriensis","Amynthas jiriensis",NA,NA,NA,NA,5972678,NA,"Amynthas jiriensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Megascolecidae",NA,NA,NA
"746","Erpobdella testacea","Erpobdella testacea",NA,NA,NA,NA,559325,NA,"Erpobdella testacea",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Erpobdellidae",NA,NA,NA
"747","Rhynchonereella","Rhynchonereella",NA,NA,NA,NA,656020,NA,"Rhynchonereella",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Alciopidae",NA,NA,NA
"748","Lampito mauritii","Lampito mauritii",NA,NA,NA,NA,367300,NA,"Lampito mauritii",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Megascolecidae",NA,NA,NA
"749","Amynthas shengtangmontis","Amynthas shinanmontis",NA,NA,NA,NA,2845402,NA,"Amynthas shinanmontis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Megascolecidae",NA,NA,NA
"750","Baikalodrilus","Baikalodrilus",NA,NA,NA,NA,69656,NA,"Baikalodrilus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"751","Baikalodrilus wereschtschagini","Baikalodrilus wereschtschagini",NA,NA,NA,NA,1088088,NA,"Baikalodrilus wereschtschagini",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"752","Baikalodrilus digitatus","Baikalodrilus digitatus",NA,NA,NA,NA,69654,NA,"Baikalodrilus digitatus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"753","Helobdella octatestisaca","Helobdella octatestisaca",NA,NA,NA,NA,321052,NA,"Helobdella octatestisaca",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"754","Phascolosoma esculenta","Phascolosoma esculenta",NA,NA,NA,NA,927586,NA,"Phascolosoma esculenta",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Phascolosomatidae",NA,NA,NA
"755","Phascolosoma nigrescens","Phascolosoma nigrescens",NA,NA,NA,NA,862900,NA,"Phascolosoma nigrescens",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Phascolosomatidae",NA,NA,NA
"756","Phascolion cryptum","Phascolion cryptum",NA,NA,NA,NA,575837,NA,"Phascolion cryptum",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Phascolionidae",NA,NA,NA
"757","Themiste lageniformis","Themiste lageniformis",NA,NA,NA,NA,486288,NA,"Themiste lageniformis",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Themistidae",NA,NA,NA
"758","Aspidosiphon elegans","Aspidosiphon elegans",NA,NA,NA,NA,637731,NA,"Aspidosiphon elegans",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Aspidosiphonidae",NA,NA,NA
"759","Aspidosiphon fischeri","Aspidosiphon fischeri",NA,NA,NA,NA,349857,NA,"Aspidosiphon fischeri",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Aspidosiphonidae",NA,NA,NA
"760","Aspidosiphon gracilis","Aspidosiphon gracilis",NA,NA,NA,NA,637734,NA,"Aspidosiphon gracilis",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Aspidosiphonidae",NA,NA,NA
"761","Aspidosiphon parvulus","Aspidosiphon parvulus",NA,NA,NA,NA,342660,NA,"Aspidosiphon parvulus",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Aspidosiphonidae",NA,NA,NA
"762","Golfingia elongata","Golfingia elongata",NA,NA,NA,NA,564224,NA,"Golfingia elongata",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Golfingiidae",NA,NA,NA
"763","Golfingia vulgaris","Golfingia vulgaris",NA,NA,NA,NA,564227,NA,"Golfingia vulgaris",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Golfingiidae",NA,NA,NA
"764","Nephasoma flagriferum","Nephasoma flagriferum",NA,NA,NA,NA,637735,NA,"Nephasoma flagriferum",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Golfingiidae",NA,NA,NA
"765","Nephasoma pellucidum","Nephasoma pellucidum",NA,NA,NA,NA,637738,NA,"Nephasoma pellucidum",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Golfingiidae",NA,NA,NA
"766","Phascolion psammophilus","Phascolion psammophilus",NA,NA,NA,NA,167065,NA,"Phascolion psammophilus",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Phascolionidae",NA,NA,NA
"767","Phascolopsis gouldii","Phascolopsis gouldii",NA,NA,NA,NA,802123,NA,"Phascolopsis gouldii",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Sipunculidae",NA,NA,NA
"768","Phascolosoma albolineatum","Phascolosoma albolineatum",NA,NA,NA,NA,564235,NA,"Phascolosoma albolineatum",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Phascolosomatidae",NA,NA,NA
"769","Phascolosoma capitatum","Phascolosoma capitatum",NA,NA,NA,NA,167072,NA,"Phascolosoma capitatum",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Phascolosomatidae",NA,NA,NA
"770","Phascolosoma granulatum","Phascolosoma granulatum",NA,NA,NA,NA,247685,NA,"Phascolosoma granulatum",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Phascolosomatidae",NA,NA,NA
"771","Phascolosoma perlucens","Phascolosoma perlucens",NA,NA,NA,NA,6914,NA,"Phascolosoma perlucens",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Phascolosomatidae",NA,NA,NA
"772","Phascolosoma turnerae","Phascolosoma turnerae",NA,NA,NA,NA,167073,NA,"Phascolosoma turnerae",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Phascolosomatidae",NA,NA,NA
"773","Siphonosoma vastum","Siphonosoma vastum",NA,NA,NA,NA,349852,NA,"Siphonosoma vastum",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Sipunculidae",NA,NA,NA
"774","Sipunculus norvegicus","Sipunculus norvegicus",NA,NA,NA,NA,167074,NA,"Sipunculus norvegicus",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Sipunculidae",NA,NA,NA
"775","Stylaria fossularis","Stylaria fossularis",NA,NA,NA,NA,357277,NA,"Stylaria fossularis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"776","Eunice rubra","Eunice rubra",NA,NA,NA,NA,494520,NA,"Eunice rubra",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Eunicidae",NA,NA,NA
"777","Eunice lucei","Eunice lucei",NA,NA,NA,NA,934487,NA,"Eunice lucei",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Eunicidae",NA,NA,NA
"778","Eunice miurai","Eunice miurai",NA,NA,NA,NA,1070834,NA,"Eunice miurai",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Eunicidae",NA,NA,NA
"779","Eunice antarctica","Eunice antarctica",NA,NA,NA,NA,773151,NA,"Eunice antarctica",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Eunicidae",NA,NA,NA
"780","Eunice antillensis","Eunice websteri",NA,NA,NA,NA,4978390,NA,"Eunice websteri",NA,NA,"Annelida","Polychaeta",NA,NA,TRUE,"",NA,NA,NA,"Eunicidae",NA,NA,NA
"781","Eunice valens","Eunice valens",NA,NA,NA,NA,494522,NA,"Eunice valens",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Eunicidae",NA,NA,NA
"782","Eunice insularis","Nicidion insularis",NA,NA,NA,NA,4978555,NA,"Nicidion insularis",NA,NA,"Annelida","Polychaeta",NA,NA,TRUE,"",NA,NA,NA,"Eunicidae",NA,NA,NA
"783","Eunice mutilata","Eunice mutilata",NA,NA,NA,NA,494526,NA,"Eunice mutilata",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Eunicidae",NA,NA,NA
"784","Marphysa angeli","Marphysa angeli",NA,NA,NA,NA,494516,NA,"Marphysa angeli",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Eunicidae",NA,NA,NA
"785","Marphysa hentscheli","Nicidion hentscheli",NA,NA,NA,NA,4978634,NA,"Nicidion hentscheli",NA,NA,"Annelida","Polychaeta",NA,NA,TRUE,"",NA,NA,NA,"Eunicidae",NA,NA,NA
"786","Eunice americana","Eunice americana",NA,NA,NA,NA,773147,NA,"Eunice americana",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Eunicidae",NA,NA,NA
"787","Eunice thomasiana","Eunice thomasiana",NA,NA,NA,NA,494518,NA,"Eunice thomasiana",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Eunicidae",NA,NA,NA
"788","Escarpiid","Siboglinidae",NA,NA,NA,NA,1057367,NA,"Siboglinidae",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Siboglinidae",NA,NA,NA
"789","Cernosvitoviella atrata","Cernosvitoviella atrata",NA,NA,NA,NA,407573,NA,"Cernosvitoviella atrata",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Enchytraeidae",NA,NA,NA
"790","Achaeta bohemica","Achaeta bohemica",NA,NA,NA,NA,276967,NA,"Achaeta bohemica",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Megascolecidae",NA,NA,NA
"791","Achaeta brevivasa","Achaeta brevivasa",NA,NA,NA,NA,6326555,NA,"Achaeta brevivasa",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Megascolecidae",NA,NA,NA
"792","Marionina riparia","Globulidrilus riparius",NA,NA,NA,NA,2846803,NA,"Globulidrilus riparius",NA,NA,"Annelida","Clitellata",NA,NA,TRUE,"",NA,NA,NA,"Enchytraeidae",NA,NA,NA
"793","Marionina filiformis","Marionina filiformis",NA,NA,NA,NA,874104,NA,"Marionina filiformis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Enchytraeidae",NA,NA,NA
"794","Parvidrilus spelaeus","Parvidrilus spelaeus",NA,NA,NA,NA,292287,NA,"Parvidrilus spelaeus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Parvidrilidae",NA,NA,NA
"795","Parvidrilus meyssonnieri","Parvidrilus meyssonnieri",NA,NA,NA,NA,968093,NA,"Parvidrilus meyssonnieri",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Parvidrilidae",NA,NA,NA
"796","Dina svilesta","Dina svilesta",NA,NA,NA,NA,1023098,NA,"Dina svilesta",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Erpobdellidae",NA,NA,NA
"797","Dina profunda","Dina profunda",NA,NA,NA,NA,7911636,NA,"Dina profunda",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Erpobdellidae",NA,NA,NA
"798","Dina krilata","Dina krilata",NA,NA,NA,NA,377989,NA,"Dina krilata",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Erpobdellidae",NA,NA,NA
"799","Dina lyhnida","Dina lyhnida",NA,NA,NA,NA,903051,NA,"Dina lyhnida",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Erpobdellidae",NA,NA,NA
"800","Bergstroemia nigrimaculata","Bergstroemia nigrimaculata",NA,NA,NA,NA,779463,NA,"Bergstroemia nigrimaculata",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Phyllodocidae",NA,NA,NA
"801","Pectinaria granulata","Pectinaria granulata",NA,NA,NA,NA,953516,NA,"Pectinaria granulata",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Pectinariidae",NA,NA,NA
"802","Scoloplos acutus","Scoloplos acutus",NA,NA,NA,NA,409893,NA,"Scoloplos acutus",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Orbiniidae",NA,NA,NA
"803","Phyllodoce maculata","Phyllodoce maculata","species",NA,214521,5195098,398722,NA,"Phyllodoce maculata","Phyllodoce maculata","Phyllodoce maculata (Linnaeus, 1767)","Annelida","Polychaeta","nomen nudum","unavailable as no description. Would be a junior homonym",FALSE,"",NA,"Animalia","Phyllodocida","Phyllodocidae","Phyllodoce","0","0"
